Pos,ID,Name,BV,SV,Team,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts
M,260,Pérez,4.7,4.7,Leicester,23,1.34,29,1.38,25,1.38,24,1.33,23,1.29
M,261,Maddison,8.0,8.0,Leicester,17,1.33,60,2.44,77,3.92,75,3.63,75,3.63
F,262,Iheanacho,6.1,6.1,Leicester,15,1.46,11,1.3,11,1.29,13,1.34,13,1.36
M,263,Choudhury,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,264,Barnes,6.8,6.8,Leicester,77,3.56,70,3.43,69,3.26,67,2.81,66,2.74
M,265,Ndidi,4.8,4.8,Leicester,73,2.28,63,1.88,59,1.64,50,1.15,47,1.12
M,266,Dewsbury-Hall,4.9,4.9,Leicester,39,1.3,71,2.85,69,2.67,68,2.44,68,2.46
D,267,Söyüncü,4.2,4.2,Leicester,18,1.17,19,1.2,16,1.2,10,1.12,8,1.1
D,268,Justin,4.2,4.2,Leicester,0,0.01,0,0.01,0,0.02,0,-0.01,0,-0.01
M,269,Soumaré,4.4,4.4,Leicester,0,-0.23,0,-0.23,5,0.87,23,0.89,33,0.91
D,270,Thomas,4.2,4.2,Leicester,75,2.54,68,2.54,61,1.91,54,1.3,53,1.3
F,271,Daka,5.7,5.7,Leicester,43,1.55,40,1.61,40,1.6,41,1.52,41,1.5
D,272,W.Fofana,4.3,4.3,Chelsea,0,-0.02,8,1.14,33,1.23,48,1.5,55,1.7
D,273,Brunt,3.9,3.9,Leicester,2,1.02,2,1.02,1,1.0,1,-0.03,0,-0.04
M,274,Milner,4.4,4.4,Liverpool,15,1.43,16,1.48,16,1.48,15,1.37,14,1.44
M,275,Henderson,5.3,5.3,Liverpool,52,1.74,52,1.7,51,1.7,49,1.57,50,1.71
D,276,Matip,5.9,5.9,Liverpool,86,3.37,80,3.5,77,4.06,71,2.42,68,2.82
M,277,Thiago,5.2,5.2,Liverpool,71,3.07,67,2.75,65,2.8,65,2.43,62,2.3
M,278,Chamberlain,4.9,4.9,Liverpool,33,1.81,19,1.61,18,1.6,16,1.49,15,1.56
F,279,Firmino,8.0,8.0,Liverpool,0,0.2,4,1.4,25,2.28,37,2.19,43,2.37
D,280,Van Dijk,6.5,6.5,Liverpool,0,-0.0,0,-0.01,0,-0.0,11,1.14,38,1.43
G,281,Alisson,5.5,5.5,Liverpool,89,4.09,88,4.26,88,4.76,88,3.59,88,4.1
M,282,Fabinho,5.3,5.3,Liverpool,72,2.7,72,2.73,69,2.81,68,2.35,66,2.52
M,283,Salah,12.8,12.8,Liverpool,86,7.65,83,7.22,78,7.72,77,6.4,74,7.01
D,284,Robertson,6.8,6.8,Liverpool,84,4.52,77,4.35,75,4.88,75,3.24,74,4.02
D,285,Alexander-Arnold,7.3,7.3,Liverpool,84,4.58,81,4.5,81,5.12,78,3.41,76,4.24
D,286,Gomez,4.3,4.3,Liverpool,14,1.17,20,1.2,24,1.22,27,1.15,23,1.2
M,287,Keita,4.7,4.7,Liverpool,22,1.53,29,1.62,28,1.62,28,1.5,26,1.6
F,288,Diogo Jota,8.8,8.8,Liverpool,0,0.14,0,0.14,0,0.15,0,0.12,8,1.4
G,289,Kelleher,4.0,4.0,Liverpool,1,0.0,2,0.0,2,0.0,2,0.0,2,0.0
D,290,Konaté,4.8,4.8,Liverpool,84,3.61,82,3.69,78,4.28,69,2.59,55,2.21
M,291,Jones,4.9,4.9,Liverpool,12,1.41,10,1.29,10,1.3,10,1.2,12,1.42
D,292,Tsimikas,4.5,4.5,Liverpool,5,1.13,14,1.41,15,1.42,15,1.33,15,1.45
M,293,Luis Díaz,7.8,7.8,Liverpool,0,0.02,0,0.02,0,0.03,0,-0.0,0,0.02
M,294,Elliott,4.9,4.9,Liverpool,50,1.63,32,1.48,33,1.51,31,1.36,33,1.4
D,295,N.Williams,4.0,4.0,Nott'm Forest,32,1.32,36,1.3,34,1.42,37,1.18,34,1.2
M,296,Carvalho,5.2,5.2,Liverpool,18,1.78,11,1.44,9,1.37,9,1.31,7,1.34
F,297,Darwin,8.8,8.8,Liverpool,31,2.3,77,4.68,69,4.62,65,3.17,62,3.07
D,298,Ramsay,3.9,3.9,Liverpool,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0
D,299,Walker,4.8,4.8,Man City,38,1.58,39,1.5,41,2.98,35,1.55,35,1.56
M,300,Gündogan,7.3,7.3,Man City,50,2.3,50,2.07,49,4.1,47,2.29,50,2.25
M,301,De Bruyne,12.5,12.5,Man City,67,4.67,72,5.05,71,10.12,71,5.39,69,5.24
D,302,Stones,5.4,5.4,Man City,64,4.24,60,2.46,52,3.74,52,1.95,48,1.77
M,303,Mahrez,7.5,7.5,Man City,54,2.54,56,2.32,51,4.25,53,2.45,51,2.37
M,304,Sterling,9.7,9.7,Chelsea,0,-0.07,0,-0.04,0,-0.1,15,1.39,33,1.51
M,305,Grealish,6.8,6.8,Man City,57,2.69,57,2.37,53,4.42,56,2.68,57,2.83
D,306,Cancelo,7.2,7.2,Man City,44,1.49,52,1.6,52,3.26,55,2.1,53,1.9
G,307,Ederson,5.4,5.4,Man City,89,5.33,89,3.61,88,7.98,88,4.54,88,4.59
D,308,Aké,5.0,5.0,Man City,58,2.75,51,1.57,43,2.77,43,1.44,44,1.45
D,309,Laporte,5.7,5.7,Man City,35,1.56,36,1.48,44,2.96,39,1.54,42,1.56
G,310,Steffen,4.0,4.0,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,311,Bernardo,6.8,6.8,Man City,67,3.06,63,2.45,65,5.23,62,2.57,64,2.75
D,312,Dias,5.9,5.9,Man City,1,1.08,16,1.28,36,2.65,49,1.63,47,1.61
D,313,Zinchenko,5.0,5.0,Arsenal,60,2.72,62,3.19,58,4.65,59,2.52,57,2.51
M,314,Foden,8.1,8.1,Man City,51,2.34,49,2.12,51,4.32,49,2.23,48,2.18
M,315,Rodri,5.6,5.6,Man City,81,4.25,78,3.58,77,7.27,78,4.05,74,3.97
M,316,Palmer,4.3,4.3,Man City,6,1.17,8,1.15,9,2.3,10,1.25,12,1.4
M,317,McAtee,4.5,4.5,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,318,Haaland,12.2,12.2,Man City,77,6.17,76,5.46,75,11.08,73,5.74,71,5.83
F,319,Álvarez,6.0,6.0,Man City,26,2.08,26,2.0,28,3.91,29,2.12,29,2.12
D,320,Mbete,3.9,3.9,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,321,Lavia,4.5,4.5,Southampton,73,2.53,71,2.36,68,2.5,67,2.19,66,2.16
D,322,Wilson-Esbrand,3.8,3.8,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,323,Delap,4.4,4.4,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,324,Ortega,3.8,3.8,Man City,1,0.0,1,0.0,2,0.0,2,0.0,2,0.0
M,325,Phillips,4.8,4.8,Man City,3,1.15,6,1.16,9,2.36,11,1.24,14,1.36
F,326,Ronaldo,10.2,10.2,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,327,De Gea,4.9,4.9,Man Utd,88,3.03,88,8.45,88,3.55,87,4.1,87,4.0
D,328,Jones,3.9,3.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,329,Varane,4.8,4.8,Man Utd,83,2.2,80,7.61,77,3.06,78,3.72,75,3.29
D,330,Maguire,4.7,4.7,Man Utd,8,0.94,9,2.09,11,1.06,12,1.14,15,1.12
M,331,Fred,5.1,5.1,Man Utd,36,1.83,29,4.05,31,2.14,33,2.13,32,2.1
D,332,Shaw,5.2,5.0,Man Utd,83,2.82,80,9.15,80,3.86,78,4.49,73,3.84
M,333,Fernandes,9.8,9.8,Man Utd,86,3.61,83,8.98,81,4.27,80,4.38,80,4.28
D,334,Telles,5.0,5.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,335,Rashford,7.1,6.9,Man Utd,72,4.41,66,9.23,63,4.25,63,4.16,62,3.71
M,336,Van de Beek,5.1,5.1,Man Utd,0,-0.01,0,0.1,0,0.04,0,0.05,0,0.04
D,337,Lindelöf,4.2,4.2,Man Utd,12,1.15,12,2.38,11,1.18,12,1.26,12,1.24
M,338,McTominay,4.9,4.9,Man Utd,79,3.01,16,5.59,18,2.81,18,2.8,19,2.79
D,339,Bailly,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,340,Sancho,7.1,7.1,Man Utd,9,1.12,25,3.03,28,1.5,28,1.53,29,1.5
D,341,Wan-Bissaka,4.3,4.3,Man Utd,63,2.19,18,2.79,17,1.38,18,1.41,17,1.38
D,342,Dalot,4.7,4.7,Man Utd,14,1.05,71,7.69,73,3.23,71,3.79,72,3.49
D,343,B.Williams,3.8,3.8,Man Utd,1,0.0,1,0.0,1,0.0,1,0.0,2,0.0
M,344,Elanga,4.7,4.7,Man Utd,10,1.26,7,2.7,7,1.36,8,1.37,9,1.35
F,345,Martial,6.6,6.6,Man Utd,31,2.06,48,5.17,59,3.12,58,2.79,57,2.77
M,346,Andreas,4.6,4.5,Fulham,76,3.2,75,3.35,72,3.51,70,2.8,71,3.43
M,347,Pellistri,4.3,4.3,Man Utd,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0
G,348,Heaton,3.9,3.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,349,Shelvey,4.8,4.8,Newcastle,0,0.04,0,0.04,0,0.04,4,1.14,13,1.28
D,350,Ritchie,4.2,4.2,Newcastle,3,1.14,4,1.12,4,1.15,4,1.17,3,1.11
D,351,Fernández,4.4,4.4,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,352,Clark,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,353,Darlow,3.9,3.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,354,Wood,5.6,5.6,Newcastle,15,1.51,14,1.41,16,1.53,16,1.51,17,1.46
G,355,Dubravka,4.2,4.2,Newcastle,1,0.0,2,0.0,2,0.0,2,0.0,4,0.0
F,356,Wilson,7.2,7.2,Newcastle,72,4.16,69,3.97,67,3.52,66,3.45,67,3.34
D,357,Trippier,6.0,5.9,Newcastle,86,4.89,84,4.89,81,4.87,80,3.54,77,3.81
D,358,Burn,4.5,4.5,Newcastle,84,4.23,81,4.19,79,4.21,77,2.9,75,3.34
M,359,Fraser,5.2,5.2,Newcastle,8,1.18,9,1.11,9,1.18,9,1.19,7,1.1
D,360,Lascelles,4.3,4.3,Newcastle,8,1.04,11,1.04,15,1.18,16,1.19,17,1.11
F,361,Gayle,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,362,Dummett,3.9,3.9,Newcastle,1,0.0,3,0.0,3,0.0,3,0.0,3,0.0
D,363,Manquillo,4.2,4.2,Newcastle,4,1.12,5,1.13,6,1.16,5,1.18,6,1.12
D,364,Krafth,4.3,4.3,Newcastle,0,0.05,0,0.04,3,1.12,7,1.21,9,1.15
M,365,Murphy,4.2,4.2,Newcastle,10,1.31,8,1.21,11,1.32,10,1.32,11,1.24
D,366,Schär,5.0,5.0,Newcastle,84,4.72,82,4.54,78,4.72,74,3.32,74,3.61
D,367,Targett,4.8,4.8,Newcastle,0,0.05,1,1.06,7,1.19,15,1.37,20,1.35
M,368,Saint-Maximin,6.2,6.2,Newcastle,44,1.82,42,1.74,49,1.97,54,1.99,51,1.89
M,369,Almirón,5.9,5.9,Newcastle,74,4.13,70,3.74,67,3.37,65,3.01,65,2.92
M,370,S.Longstaff,4.4,4.4,Newcastle,77,3.87,64,2.76,58,2.23,56,2.04,55,1.86
M,371,Joelinton,5.9,5.9,Newcastle,76,3.88,70,3.44,68,3.4,66,2.75,64,2.49
D,372,Lewis,4.4,4.4,Newcastle,5,1.11,9,1.11,6,1.11,4,1.1,3,1.05
M,373,Willock,4.8,4.8,Newcastle,65,3.16,57,2.09,55,2.12,54,1.88,54,1.86
M,374,Bruno Guimarães,5.7,5.7,Newcastle,44,1.37,79,3.29,77,3.34,75,2.93,74,2.94
M,375,Hendrick,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,376,Pope,5.4,5.4,Newcastle,89,4.14,87,4.25,88,4.26,87,3.17,85,3.75
D,377,Botman,4.5,4.5,Newcastle,86,4.38,81,4.36,79,4.35,78,3.12,76,3.53
M,378,Arter,4.2,4.2,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,379,Cook,4.4,4.4,Nott'm Forest,29,1.07,24,1.05,13,1.08,10,0.89,12,0.94
F,380,Lyle Taylor,4.2,4.2,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,381,Colback,4.2,4.2,Nott'm Forest,18,1.31,18,1.28,19,1.31,18,1.2,20,1.18
G,382,Samba,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,383,Cafú,4.3,4.3,Nott'm Forest,0,0.0,1,1.02,1,0.01,1,-0.03,1,0.98
M,384,Lolley,4.9,4.9,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,385,McKenna,4.4,4.4,Nott'm Forest,68,2.76,50,1.23,31,1.1,33,0.98,25,1.1
D,386,Dräger,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,387,Yates,5.0,5.0,Nott'm Forest,84,3.04,82,2.94,79,2.87,78,2.53,79,2.73
D,388,Worrall,4.2,4.2,Nott'm Forest,85,3.18,80,2.85,77,2.54,78,1.71,75,2.52
D,389,Panzo,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,390,Xande Silva,5.0,5.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,391,Surridge,4.7,4.7,Nott'm Forest,7,1.2,3,1.16,3,1.17,4,1.04,4,1.07
D,392,Laryea,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,393,Mbe Soh,4.2,4.2,Nott'm Forest,2,0.0,2,0.0,0,0.0,1,0.0,1,0.0
F,394,Johnson,5.6,5.6,Nott'm Forest,83,3.4,79,3.4,76,3.26,74,2.79,74,2.97
M,395,Mighten,4.9,4.9,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,396,Ojeda,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,397,Awoniyi,5.7,5.7,Nott'm Forest,15,1.44,51,1.87,47,2.01,45,1.63,44,1.63
G,398,Henderson,4.7,4.7,Nott'm Forest,0,-0.09,0,-0.08,0,-0.08,0,-0.12,9,0.96
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.03,0,0.04,0,0.05,0,-0.01,0,0.01
M,400,Walcott,4.8,4.8,Southampton,4,1.2,6,1.23,5,1.26,5,1.23,7,1.28
G,401,McCarthy,4.3,4.3,Southampton,9,0.0,19,0.0,21,0.0,20,0.0,24,0.0
M,402,Romeu,4.8,4.8,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,403,Redmond,5.3,5.3,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,404,Stephens,4.3,4.3,Bournemouth,8,1.14,9,1.06,9,1.08,12,1.18,12,1.08
M,405,S.Armstrong,4.7,4.7,Southampton,5,1.01,33,1.27,39,1.31,35,1.27,36,1.33
M,406,Elyounoussi,5.2,5.2,Southampton,72,3.18,66,2.62,62,2.43,59,2.05,56,1.77
M,407,Ward-Prowse,6.2,6.2,Southampton,87,4.14,84,4.03,82,4.13,82,3.9,82,4.01
F,408,A.Armstrong,5.5,5.5,Southampton,33,1.5,25,1.41,26,1.46,27,1.42,31,1.47
D,409,Walker-Peters,4.4,4.4,Southampton,81,3.46,78,2.78,75,3.87,73,2.61,73,2.81
D,410,Bednarek,4.2,4.2,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,411,Adams,6.3,6.3,Southampton,79,4.03,76,3.83,73,3.73,72,3.62,70,3.7
M,412,Tella,5.0,5.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,413,Lyanco,4.4,4.4,Southampton,70,2.86,51,1.24,46,1.21,44,1.12,45,1.14
D,414,Valery,4.0,4.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,415,Smallbone,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,416,Diallo,4.3,4.3,Southampton,18,1.08,14,1.08,16,1.11,19,1.08,17,1.09
D,417,Perraud,4.3,4.3,Southampton,61,2.48,49,1.46,45,1.39,49,1.44,45,1.35
M,418,Djenepo,5.0,5.0,Southampton,16,1.26,12,1.25,9,1.18,11,1.18,13,1.26
D,419,Livramento,4.4,4.4,Southampton,0,0.0,3,0.0,6,0.0,12,0.0,14,0.0
D,420,Salisu,4.4,4.4,Southampton,85,3.17,82,2.36,79,3.54,77,2.32,77,2.52
G,421,Lis,4.0,4.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,422,Bazunu,4.5,4.5,Southampton,80,3.67,70,2.43,69,3.31,70,2.37,66,2.26
D,423,Bella-Kotchap,4.5,4.5,Southampton,9,1.11,65,2.03,78,3.67,76,2.41,74,2.59
G,424,Caballero,3.9,3.9,Southampton,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,425,Lloris,5.5,5.5,Spurs,88,3.77,88,3.0,87,3.67,88,4.14,88,3.78
G,426,Forster,3.9,3.9,Spurs,2,1.03,2,1.01,3,1.04,2,1.03,2,1.04
F,427,Kane,11.7,11.7,Spurs,87,5.83,84,6.01,83,5.8,80,5.82,80,6.06
M,428,Son,11.6,11.6,Spurs,77,5.05,74,4.2,74,4.84,71,4.3,70,4.48
D,429,Doherty,4.6,4.6,Spurs,64,3.05,61,2.08,60,2.46,61,2.86,60,2.5
D,430,Dier,5.2,5.2,Spurs,87,3.21,82,2.1,80,3.04,78,3.55,79,3.14
M,431,Lucas Moura,5.8,5.8,Spurs,1,0.06,5,1.08,8,1.18,10,1.17,11,1.22
D,432,Davies,4.8,4.8,Spurs,14,1.27,17,1.13,20,1.23,21,1.18,21,1.23
M,433,Højbjerg,5.5,5.5,Spurs,81,3.09,79,2.64,76,3.02,77,3.03,77,3.03
M,434,Winks,4.4,4.4,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,435,Sánchez,4.3,4.3,Spurs,5,1.09,9,1.04,10,1.15,12,1.14,12,1.18
D,436,R.Sessegnon,4.5,4.5,Spurs,41,1.77,41,1.4,42,1.59,42,1.47,42,1.59
M,437,Bergwijn,5.5,5.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,438,Reguilón,4.2,4.2,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,439,Tanganga,3.9,3.9,Spurs,5,1.15,5,1.09,8,1.18,11,1.17,11,1.23
M,440,Bentancur,5.4,5.4,Spurs,78,3.13,76,2.55,76,3.0,74,2.87,70,2.85
M,441,Skipp,4.3,4.3,Spurs,8,1.09,10,1.04,11,1.15,11,1.08,14,1.23
D,442,Rodon,4.0,4.0,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,443,Romero,4.9,4.9,Spurs,85,3.05,84,1.99,82,2.88,82,3.36,79,2.99
M,444,Bissouma,4.7,4.7,Spurs,30,1.11,33,0.99,33,1.08,33,1.03,34,1.08
D,445,Emerson Royal,4.9,4.9,Spurs,15,1.38,20,1.27,21,1.33,19,1.24,18,1.32
M,446,Kulusevski,7.9,7.9,Spurs,52,2.14,43,1.57,45,1.78,47,1.75,45,1.79
F,447,Scarlett,4.5,4.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,448,Perišić,5.5,5.5,Spurs,55,2.08,53,1.57,51,1.71,51,1.69,49,1.69
M,449,White,4.4,4.4,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,450,Sarr,4.3,4.3,Spurs,0,0.0,2,0.0,1,0.0,2,0.0,2,0.0
G,451,Austin,3.9,3.9,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,452,Devine,4.3,4.3,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,453,Parrott,4.5,4.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,454,Richarlison,8.4,8.4,Spurs,33,2.0,43,1.7,41,1.91,45,1.77,46,2.02
G,455,Fabianski,5.0,5.0,West Ham,89,4.5,88,3.36,86,3.72,84,3.2,84,4.72
D,456,Ogbonna,4.4,4.4,West Ham,21,1.29,15,1.18,12,1.26,8,1.14,10,1.22
D,457,Cresswell,4.8,4.8,West Ham,79,4.51,76,2.91,70,3.35,70,2.6,68,4.09
F,458,Antonio,7.0,7.0,West Ham,33,1.55,32,1.42,33,1.53,34,1.47,35,1.57
D,459,Dawson,4.8,4.8,West Ham,18,1.2,27,1.13,16,1.18,19,1.13,24,1.25
M,460,Lanzini,5.1,5.1,West Ham,8,1.17,8,1.09,9,1.17,10,1.14,11,1.2
D,461,Zouma,4.4,4.4,West Ham,23,1.34,47,1.44,74,3.54,78,2.84,74,4.52
D,462,Masuaku,4.5,4.5,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,463,Coufal,4.1,4.1,West Ham,73,3.89,72,2.48,66,2.71,67,2.1,65,3.39
M,464,Benrahma,5.6,5.6,West Ham,36,2.28,31,2.06,29,2.11,34,2.22,34,2.3
M,465,Bowen,8.0,8.0,West Ham,79,4.18,75,3.5,73,3.74,71,3.42,68,3.66
M,466,Vlasic,5.0,5.0,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,467,Rice,4.8,4.8,West Ham,84,3.29,83,2.64,82,2.99,80,2.71,78,3.23
M,468,Soucek,5.2,5.2,West Ham,82,3.14,81,2.62,78,2.97,78,2.71,76,3.11
M,469,Fornals,5.0,5.0,West Ham,48,1.7,42,1.41,42,1.53,40,1.46,42,1.57
D,470,Diop,4.3,4.3,Fulham,58,1.56,58,1.6,57,2.11,56,1.43,55,1.87
D,471,Johnson,4.4,4.4,West Ham,7,1.15,5,1.05,6,1.11,6,1.08,8,1.14
D,472,Aguerd,4.8,4.8,West Ham,74,4.1,69,2.5,65,2.66,64,2.02,63,3.24
G,473,Areola,4.3,4.3,West Ham,1,0.01,2,1.01,3,1.03,5,1.05,5,1.07
D,474,Boly,4.2,4.2,Nott'm Forest,12,1.18,40,1.23,71,2.53,66,1.58,68,2.43
D,475,Coady,5.0,5.0,Everton,83,2.64,77,2.06,80,1.6,75,2.81,74,2.83
F,476,Jiménez,6.7,6.7,Wolves,10,1.54,9,1.68,10,1.69,12,1.79,13,1.86
D,477,Jonny,4.4,4.4,Wolves,16,0.97,23,1.08,34,1.11,34,1.17,34,1.17
G,478,Sá,5.0,5.0,Wolves,89,2.65,86,3.04,87,3.76,87,4.64,86,3.56
M,479,Dendoncker,4.7,4.7,Aston Villa,24,1.27,24,1.3,25,1.19,22,1.2,25,1.29
M,480,Neves,5.4,5.4,Wolves,86,2.6,82,2.77,81,3.07,80,3.28,77,3.09
M,481,Hwang,5.7,5.7,Wolves,52,1.32,47,1.45,47,1.38,46,1.45,48,1.48
D,482,Semedo,5.0,5.0,Wolves,81,1.51,77,2.01,73,2.84,74,3.72,73,2.62
M,483,Podence,5.3,5.3,Wolves,64,2.47,59,2.24,57,2.06,55,2.05,55,2.08
D,484,Kilman,4.4,4.4,Wolves,86,1.68,84,2.23,82,3.1,79,3.97,78,2.92
M,485,Cundle,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,486,Neto,4.9,4.9,Wolves,0,-0.08,0,0.01,0,-0.02,0,0.01,4,1.16
D,487,Aït-Nouri,4.2,4.2,Wolves,9,3.15,10,3.52,9,3.46,11,3.54,12,3.31
F,488,Fabio Silva,5.5,5.5,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,489,Toti,3.9,3.9,Wolves,11,0.95,12,1.08,16,1.06,18,1.15,18,1.16
M,490,Chiquinho,5.0,5.0,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,491,Adama,5.5,5.5,Wolves,23,1.18,25,1.29,24,1.27,26,1.33,25,1.35
G,492,Šarkić,3.9,3.9,Wolves,1,0.0,3,0.0,2,0.0,2,0.0,3,0.0
M,493,Gibbs-White,5.5,5.5,Nott'm Forest,78,4.11,68,3.56,67,3.31,67,2.73,62,2.45
D,494,Mosquera,3.9,3.9,Wolves,1,0.0,1,0.0,1,0.0,2,0.0,4,0.0
G,495,Matthews,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,496,Plange,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,497,Adrián,3.9,3.9,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,498,R.Williams,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,499,Davies,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,500,Van den Berg,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,501,Phillips,3.9,3.9,Liverpool,1,0.04,1,1.03,3,1.1,5,1.09,3,1.08
G,502,Carson,3.8,3.8,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,503,Moutinho,4.7,4.7,Wolves,73,2.51,70,2.63,68,2.72,68,2.93,64,2.47
D,504,Malacia,4.2,4.2,Man Utd,13,1.04,11,2.18,11,1.08,11,1.1,17,1.14
M,505,Rothwell,4.9,4.9,Bournemouth,38,1.21,23,1.09,9,1.06,14,1.18,12,1.09
M,506,Adams,4.9,4.9,Leeds,85,2.73,82,5.16,80,2.46,80,2.73,76,2.77
D,507,Niakhaté,4.3,4.3,Nott'm Forest,0,0.02,0,0.03,2,1.13,7,1.12,12,1.24
M,508,Sinisterra,6.5,6.5,Leeds,13,1.35,28,2.98,55,1.75,62,2.7,59,2.31
M,509,Downes,4.3,4.3,West Ham,10,1.2,8,1.09,10,1.18,13,1.19,12,1.26
D,510,Hickey,4.9,4.9,Brentford,9,0.96,45,1.14,70,1.72,68,3.1,69,1.83
D,511,Richards,4.4,4.4,Nott'm Forest,0,0.0,0,0.0,0,0.0,1,0.0,3,0.0
M,512,Aribo,5.2,5.2,Southampton,34,1.22,28,1.16,26,1.21,27,1.16,24,1.17
D,513,Lenglet,4.8,4.8,Spurs,76,3.12,75,2.09,72,2.96,70,3.28,70,2.94
M,514,C.Doucouré,5.0,5.0,Crystal Palace,84,2.67,83,2.51,81,2.63,80,2.71,78,2.62
M,515,Lewis-Potter,5.2,5.2,Brentford,22,1.7,21,1.68,24,1.54,24,1.83,21,1.49
D,516,Collins,4.4,4.4,Wolves,87,1.59,83,2.01,79,2.98,78,3.92,79,2.77
G,517,Strakosha,4.3,4.3,Brentford,2,0.0,3,0.0,5,0.0,5,0.0,3,0.0
G,518,Hennessey,3.9,3.9,Nott'm Forest,89,4.09,88,3.83,88,3.54,87,2.98,78,3.51
M,519,Eriksen,6.3,6.3,Man Utd,69,3.02,63,5.69,61,2.63,59,2.42,59,2.38
D,520,Koulibaly,5.5,5.5,Chelsea,67,2.17,62,3.02,51,1.52,41,1.36,43,1.27
