Pos,ID,Name,BV,SV,Team,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts
F,318,Haaland,12.2,12.2,Man City,74,6.824,75,7.026,71,6.503,71,6.905,72,0.271,73,13.684
M,283,Salah,12.6,12.6,Liverpool,85,5.13,80,11.94,80,5.551,78,5.75,76,2.706,77,9.979
M,13,Saka,8.3,8.1,Arsenal,84,4.993,80,10.305,79,5.317,78,5.046,76,5.109,74,4.75
F,427,Kane,11.8,11.8,Spurs,86,5.29,81,5.398,80,5.517,78,5.596,78,0.274,79,11.103
M,7,Ødegaard,7.0,7.0,Arsenal,82,4.618,80,9.543,77,4.883,77,4.744,75,4.599,74,4.363
G,133,Arrizabalaga,4.7,4.6,Chelsea,88,4.938,87,3.87,86,4.726,85,4.183,82,5.203,83,8.409
D,285,Alexander-Arnold,7.3,7.3,Liverpool,86,3.579,82,9.865,79,3.845,79,4.685,79,2.156,76,6.421
G,15,Ramsdale,4.9,4.9,Arsenal,88,3.928,87,8.457,86,4.731,86,3.742,87,4.539,85,4.193
D,26,Saliba,5.3,5.3,Arsenal,87,3.809,83,8.338,81,4.772,82,3.696,80,4.55,76,4.109
D,284,Robertson,6.8,6.8,Liverpool,83,3.48,78,9.587,77,3.728,75,4.365,73,1.939,75,6.133
D,313,Zinchenko,5.1,5.1,Arsenal,78,3.977,74,8.321,71,4.548,74,3.831,73,4.437,72,4.045
G,281,Alisson,5.4,5.4,Liverpool,88,3.453,88,8.776,87,3.596,86,4.219,87,1.902,87,6.603
M,124,Mitoma,5.3,5.2,Brighton,78,5.447,0,0.0,74,4.83,74,9.581,72,0.212,72,8.462
F,80,Toney,7.6,7.6,Brentford,87,4.767,0,0.0,84,4.81,82,9.183,78,1.218,77,8.099
D,16,Gabriel,5.2,5.2,Arsenal,86,3.643,83,8.014,82,4.601,80,3.517,78,4.345,78,3.949
M,407,Ward-Prowse,6.2,6.2,Southampton,87,3.789,85,3.873,82,3.847,82,7.42,82,0.19,82,7.552
M,261,Maddison,8.0,8.0,Leicester,80,4.066,80,3.923,78,4.424,78,4.322,78,0.863,76,8.721
F,40,Watkins,7.1,7.1,Aston Villa,85,3.477,83,3.794,81,3.829,79,3.56,78,3.806,78,7.222
D,448,Perišić,5.5,5.5,Spurs,76,4.491,76,4.137,74,4.038,72,4.703,74,0.202,71,7.921
G,81,Raya,4.7,4.7,Brentford,88,4.649,0,0.0,86,4.314,87,8.458,87,1.082,85,6.856
D,357,Trippier,6.1,6.0,Newcastle,86,3.853,0,0.0,83,2.977,80,5.398,78,4.886,80,8.206
D,10,White,4.7,4.7,Arsenal,70,3.462,70,7.523,70,4.321,66,3.037,67,3.643,66,3.32
F,690,João Félix,7.6,7.6,Chelsea,74,4.435,65,3.556,62,3.39,64,3.427,60,3.218,62,6.654
G,307,Ederson,5.4,5.4,Man City,88,4.555,88,4.166,86,3.927,86,4.068,86,0.172,86,7.63
G,31,Martínez,4.9,4.9,Aston Villa,89,2.845,88,3.601,87,3.997,86,3.316,87,4.181,87,6.335
G,113,Sánchez,4.6,4.6,Brighton,89,4.298,0,0.0,86,4.313,86,8.216,85,0.174,85,7.125
M,333,Fernandes,9.9,9.9,Man Utd,87,5.123,0,0.0,83,4.286,82,5.17,81,0.493,81,8.94
M,493,Gibbs-White,5.5,5.5,Nott'm Forest,82,3.252,79,3.569,76,3.838,76,3.39,73,3.125,72,6.715
D,280,Van Dijk,6.5,6.5,Liverpool,85,2.778,82,7.779,81,2.941,80,3.667,80,1.683,78,4.97
M,104,Groß,5.5,5.5,Brighton,80,4.275,0,0.0,79,4.095,76,7.758,77,0.185,75,7.202
G,238,Meslier,4.5,4.5,Leeds,89,3.679,88,4.061,87,3.19,86,3.182,86,2.057,86,7.231
G,455,Fabianski,5.0,5.0,West Ham,89,3.359,89,4.879,88,3.276,86,4.187,86,0.119,85,7.521
G,182,Pickford,4.4,4.4,Everton,89,3.635,88,6.365,87,3.734,86,3.318,87,3.106,85,3.179
M,116,Mac Allister,5.4,5.4,Brighton,82,4.255,0,0.0,78,4.009,78,7.933,76,0.179,75,6.949
M,465,Bowen,8.0,8.0,West Ham,83,3.892,80,4.39,77,3.753,75,3.917,72,0.133,72,7.194
G,478,Sá,5.0,5.0,Wolves,89,4.268,88,6.319,88,3.452,88,3.164,87,2.097,86,3.953
M,301,De Bruyne,12.4,12.4,Man City,66,3.641,72,4.378,70,4.098,68,4.04,68,0.161,65,6.558
F,394,Johnson,5.7,5.7,Nott'm Forest,82,3.146,80,3.349,76,3.472,75,3.121,77,3.216,75,6.553
G,152,Guaita,4.4,4.4,Crystal Palace,88,3.309,87,3.068,85,3.576,84,6.096,84,2.906,85,3.805
M,107,March,5.1,5.1,Brighton,79,4.266,0,0.0,73,3.757,73,7.323,74,0.176,74,7.166
D,586,Estupiñán,4.7,4.7,Brighton,81,4.525,0,0.0,76,4.19,73,7.502,73,0.149,74,6.203
G,426,Forster,3.9,3.9,Spurs,88,3.856,88,3.434,87,3.606,86,4.311,86,0.179,69,6.628
D,146,James,5.8,5.8,Chelsea,0,0,72,3.222,67,3.797,66,3.164,68,4.551,64,5.791
M,335,Rashford,7.3,7.0,Man Utd,83,4.732,0,0.0,76,4.13,75,4.552,73,0.433,74,8.039
G,376,Pope,5.5,5.5,Newcastle,90,3.235,0,0.0,87,2.774,87,4.592,86,4.255,86,7.03
M,264,Barnes,6.7,6.7,Leicester,73,3.491,72,3.502,71,3.714,72,3.657,68,0.692,68,6.611
M,480,Neves,5.4,5.4,Wolves,87,3.694,84,6.602,80,3.336,78,3.115,72,1.729,72,3.156
D,366,Schär,5.2,5.2,Newcastle,83,3.366,0,0.0,77,2.666,75,4.683,73,4.162,73,6.73
M,3,Xhaka,4.9,4.9,Arsenal,78,3.15,74,6.226,71,3.095,72,3.063,71,3.034,69,2.889
D,128,Thiago Silva,5.5,5.5,Chelsea,0,0,63,2.401,64,3.098,63,2.64,64,3.611,62,5.154
D,92,Pinnock,4.4,4.4,Brentford,85,4.231,0,0.0,79,3.838,74,7.188,74,0.89,72,5.254
G,254,Ward,4.0,4.0,Leicester,87,3.008,86,3.016,86,3.653,86,3.556,84,0.664,84,7.428
G,422,Bazunu,4.5,4.5,Southampton,85,2.917,84,3.009,82,3.263,81,5.782,81,0.148,80,5.988
D,430,Dier,5.1,5.1,Spurs,87,3.617,82,3.144,78,3.311,78,4.153,77,0.165,77,6.7
D,526,Mee,4.9,4.9,Brentford,87,4.103,0,0.0,84,3.748,82,7.198,79,0.884,78,5.089
D,106,Dunk,4.7,4.7,Brighton,88,3.947,0,0.0,85,3.765,84,7.192,82,0.144,81,5.938
D,222,Ayling,4.5,4.5,Leeds,82,3.607,77,3.918,77,2.794,75,2.687,73,1.747,72,6.037
D,459,Dawson,4.8,4.8,Wolves,82,4.125,79,5.468,77,2.955,77,2.719,77,1.93,74,3.548
D,39,Mings,4.3,4.3,Aston Villa,65,1.837,84,3.458,79,3.832,77,2.912,72,3.677,70,4.957
D,484,Kilman,4.3,4.3,Wolves,86,4.061,83,5.275,80,2.927,80,2.618,80,1.91,78,3.61
M,42,Buendía,5.7,5.7,Aston Villa,69,3.102,65,3.037,65,3.036,65,2.868,65,3.078,63,5.277
M,45,Bailey,4.4,4.4,Aston Villa,69,3.227,67,3.061,65,3.041,64,2.675,65,3.087,63,5.277
D,199,Tarkowski,4.2,4.2,Everton,84,3.348,81,5.299,78,3.451,76,2.887,76,2.616,74,2.642
M,186,Iwobi,5.4,5.4,Everton,84,3.102,80,5.654,77,3.093,76,2.869,75,2.726,75,2.754
F,210,Mitrović,6.9,6.8,Fulham,68,3.036,80,3.985,78,3.759,77,3.609,79,1.641,76,3.858
D,377,Botman,4.5,4.5,Newcastle,85,2.983,0,0.0,79,2.29,78,4.343,76,3.981,74,6.238
D,443,Romero,4.9,4.9,Spurs,87,3.402,83,2.935,82,3.139,79,3.933,78,0.154,77,6.273
M,433,Højbjerg,5.5,5.5,Spurs,86,3.238,85,3.174,84,3.229,83,3.453,82,0.161,80,6.478
M,428,Son,11.6,11.6,Spurs,71,3.935,67,3.225,63,3.092,64,3.252,64,0.16,62,5.994
D,85,Henry,4.5,4.5,Brentford,79,3.99,0,0.0,73,3.482,74,6.648,72,0.799,73,4.699
M,171,Olise,5.4,5.4,Crystal Palace,75,3.248,73,2.95,72,3.09,69,5.317,67,2.333,65,2.649
D,358,Burn,4.6,4.5,Newcastle,83,2.965,0,0.0,79,2.27,77,4.309,75,3.925,74,6.105
G,2,Leno,4.5,4.5,Fulham,89,3.09,87,4.44,87,3.358,86,3.228,85,1.36,86,4.077
M,315,Rodri,5.6,5.6,Man City,72,3.153,81,3.402,78,3.154,78,3.333,76,0.131,75,6.206
D,258,Castagne,4.5,4.5,Leicester,85,2.401,81,2.619,79,3.515,78,3.265,76,0.579,76,6.89
D,332,Shaw,5.4,5.1,Man Utd,82,4.435,0,0.0,79,2.922,75,4.608,73,0.35,75,6.929
F,11,Nketiah,6.8,6.7,Arsenal,80,3.822,74,7.451,59,2.408,40,1.905,36,1.762,34,1.796
M,46,Douglas Luiz,4.8,4.8,Aston Villa,76,2.709,73,2.966,69,2.903,67,2.462,70,2.964,67,5.078
D,472,Aguerd,4.8,4.8,West Ham,50,1.414,71,4.364,75,2.845,73,3.721,72,0.092,72,6.423
F,297,Darwin,8.7,8.7,Liverpool,68,3.522,59,5.429,55,2.349,50,2.267,51,1.087,45,4.147
F,262,Iheanacho,6.1,6.1,Leicester,73,4.248,64,3.304,56,3.062,42,2.451,48,0.538,38,5.056
F,66,Solanke,5.5,5.5,Bournemouth,84,3.267,80,2.96,80,2.977,76,3.053,75,3.084,75,3.291
M,6,Partey,4.7,4.7,Arsenal,50,1.342,70,5.715,70,2.99,72,2.894,68,2.838,69,2.834
D,475,Coady,4.9,4.9,Everton,79,3.069,77,4.839,75,3.188,75,2.638,75,2.362,77,2.478
F,145,Havertz,7.7,7.7,Chelsea,68,3.583,66,2.898,56,2.235,59,2.474,59,2.53,59,4.851
M,19,Martinelli,6.6,6.6,Arsenal,63,2.929,61,5.513,61,2.807,58,2.455,55,2.242,54,2.154
G,327,De Gea,5.0,5.0,Man Utd,89,3.907,0,0.0,87,2.782,86,4.195,86,0.362,86,6.768
M,79,Nørgaard,5.3,5.3,Brentford,82,3.12,0,0.0,80,3.087,78,5.968,74,0.74,74,5.094
D,409,Walker-Peters,4.4,4.4,Southampton,79,2.525,77,2.717,77,2.951,75,4.702,72,0.12,72,4.926
M,53,Kamara,4.8,4.8,Aston Villa,83,2.444,79,2.718,76,2.784,74,2.478,72,2.685,72,4.789
G,574,Neto,4.5,4.5,Bournemouth,89,3.334,86,2.572,85,2.703,86,2.761,86,3.016,86,3.354
M,303,Mahrez,7.8,7.8,Man City,44,2.296,61,3.317,59,2.936,63,3.58,60,0.126,57,5.47
M,534,McNeil,5.1,5.1,Everton,72,2.915,69,5.214,68,2.797,67,2.473,61,1.99,63,2.182
D,482,Semedo,5.0,5.0,Wolves,78,3.685,76,4.667,73,2.45,71,2.171,70,1.593,69,2.999
M,467,Rice,4.7,4.7,West Ham,86,2.807,83,3.251,81,2.714,76,3.002,76,0.1,78,5.644
M,582,Freuler,4.9,4.9,Nott'm Forest,84,2.361,81,2.527,77,2.795,74,2.358,72,2.379,71,4.956
D,194,Mykolenko,4.3,4.3,Everton,74,2.961,72,4.584,71,2.997,69,2.42,69,2.151,68,2.246
D,170,Mitchell,4.4,4.4,Crystal Palace,81,2.761,77,2.514,72,2.78,71,4.319,69,2.084,68,2.89
M,577,Onana,4.8,4.8,Everton,81,2.706,78,4.913,77,2.668,72,2.372,73,2.303,72,2.327
F,227,Bamford,7.2,7.2,Leeds,69,3.461,65,2.927,60,2.445,59,2.356,59,1.35,59,4.749
D,423,Bella-Kotchap,4.5,4.5,Southampton,82,2.349,80,2.523,80,2.756,75,4.502,76,0.119,75,4.864
D,463,Coufal,4.1,4.1,West Ham,76,2.561,72,4.072,70,2.325,69,3.168,68,0.072,66,4.884
D,230,Koch,4.5,4.5,Leeds,85,3.001,77,3.325,73,2.159,70,2.106,71,1.457,69,5.028
M,259,Tielemans,6.2,6.2,Leicester,72,2.781,69,2.668,68,2.881,67,2.65,68,0.563,67,5.452
D,602,Renan Lodi,4.3,4.3,Nott'm Forest,74,1.8,72,2.563,70,3.409,66,1.94,65,2.205,64,4.919
D,342,Dalot,4.7,4.7,Man Utd,71,3.675,0,0.0,74,2.593,71,4.053,70,0.326,70,6.099
F,594,Isak,6.6,6.6,Newcastle,62,3.326,0,0.0,52,2.548,52,2.771,51,2.7,53,5.396
M,506,Adams,4.9,4.9,Leeds,87,2.704,81,2.758,79,2.463,77,2.428,74,1.372,74,4.939
M,611,Gueye,4.9,4.9,Everton,75,2.642,75,4.837,73,2.504,71,2.365,68,2.207,66,2.026
D,628,Aurier,4.5,4.5,Nott'm Forest,68,1.996,69,2.867,63,2.837,64,2.013,63,2.185,61,4.595
M,514,C.Doucouré,5.0,5.0,Crystal Palace,82,2.459,81,2.513,78,2.514,74,4.436,68,2.016,68,2.248
D,312,Dias,5.9,5.9,Man City,60,2.833,69,3.771,65,3.08,60,2.44,54,0.074,57,3.966
M,120,Caicedo,5.0,5.0,Brighton,84,2.865,0,0.0,80,2.75,78,5.356,79,0.124,75,4.787
M,70,Billing,5.1,5.1,Bournemouth,79,3.019,75,2.571,74,2.582,72,2.599,68,2.549,66,2.548
D,420,Salisu,4.4,4.4,Southampton,82,2.207,79,2.375,74,2.523,75,4.161,73,0.107,72,4.352
D,201,Ream,4.6,4.6,Fulham,86,2.238,84,3.892,82,2.64,82,2.481,81,0.939,82,3.51
M,266,Dewsbury-Hall,4.9,4.9,Leicester,68,2.526,67,2.372,65,2.542,67,2.533,64,0.487,66,5.138
D,276,Matip,5.9,5.9,Liverpool,86,2.606,76,7.264,55,1.533,44,1.21,40,0.568,40,2.289
M,346,Andreas,4.4,4.4,Fulham,78,2.891,74,3.06,71,2.673,72,2.556,71,1.185,69,2.901
D,165,Andersen,4.5,4.5,Crystal Palace,45,1.049,71,2.167,83,2.728,81,4.174,79,2.068,80,3.058
M,321,Lavia,4.5,4.5,Southampton,71,2.256,71,2.285,70,2.336,68,4.189,67,0.101,67,4.046
M,88,Jensen,4.8,4.8,Brentford,69,2.866,0,0.0,67,2.717,64,4.689,65,0.628,64,4.301
M,370,S.Longstaff,4.3,4.3,Newcastle,85,2.947,0,0.0,66,2.197,67,2.586,66,2.564,68,4.805
D,470,Diop,4.3,4.3,Fulham,79,2.255,75,3.764,74,2.568,73,2.375,71,0.91,72,3.211
D,689,Badiashile,5.0,5.0,Chelsea,69,4.063,61,2.056,58,2.281,54,1.562,54,1.939,52,3.169
D,167,Guéhi,4.4,4.4,Crystal Palace,86,2.218,81,2.094,81,2.495,78,3.723,75,1.839,71,2.613
M,374,Bruno Guimarães,5.6,5.6,Newcastle,0,-0.1,0,0.0,78,2.823,76,3.322,75,3.151,74,5.664
M,64,Lerma,4.8,4.8,Bournemouth,85,2.597,83,2.33,81,2.346,78,2.437,79,2.474,78,2.646
D,309,Laporte,5.7,5.7,Man City,62,3.386,64,3.449,60,2.618,55,1.999,53,0.077,51,3.248
D,157,Clyne,4.5,4.5,Crystal Palace,82,2.493,77,2.342,70,2.547,67,3.672,64,1.727,60,1.938
M,441,Skipp,4.3,4.3,Spurs,72,2.621,69,2.484,66,2.302,66,2.454,66,0.114,66,4.645
D,388,Worrall,4.2,4.2,Nott'm Forest,83,1.563,81,2.399,77,3.282,72,1.838,65,1.934,60,3.545
M,614,Willian,5.5,5.5,Fulham,56,1.814,67,3.019,66,2.763,65,2.517,65,1.187,66,2.993
D,533,Martínez,4.5,4.5,Man Utd,76,3.363,0,0.0,69,1.965,72,3.587,70,0.273,69,5.099
M,185,A.Doucouré,5.3,5.3,Everton,67,2.593,60,4.046,58,1.875,58,1.878,58,1.797,59,1.902
M,305,Grealish,6.8,6.8,Man City,58,2.368,59,2.537,59,2.288,57,2.251,58,0.088,58,4.557
M,300,Gündogan,7.3,7.3,Man City,56,2.532,55,2.387,54,2.236,52,2.203,52,0.089,54,4.556
M,282,Fabinho,5.2,5.2,Liverpool,59,1.624,66,4.638,66,2.137,63,2.127,59,0.857,53,2.616
M,369,Almirón,5.6,5.6,Newcastle,62,2.228,0,0.0,65,2.333,63,2.622,62,2.356,62,4.459
D,44,Konsa,4.4,4.4,Aston Villa,87,2.222,84,3.197,77,3.533,61,1.813,51,1.273,45,1.934
D,235,Struijk,4.5,4.5,Leeds,77,3.224,72,3.361,66,2.061,60,1.662,59,1.042,54,2.604
M,589,Matheus,4.8,4.8,Wolves,76,3.217,61,4.175,59,1.948,58,1.715,60,1.12,54,1.598
F,288,Diogo Jota,8.8,8.8,Liverpool,34,1.662,47,3.748,54,2.002,51,1.954,46,0.899,37,3.502
F,279,Firmino,8.0,8.0,Liverpool,25,1.545,35,3.847,37,1.824,40,1.945,39,0.89,33,3.639
M,468,Soucek,5.1,5.1,West Ham,80,2.782,78,3.22,72,2.612,64,2.281,59,0.065,52,2.723
D,217,Robinson,4.4,4.4,Fulham,62,1.527,78,3.528,79,2.347,78,2.278,76,0.88,74,3.083
F,356,Wilson,7.1,7.1,Newcastle,46,1.8,0,0.0,60,2.272,60,2.509,59,2.498,57,4.321
M,508,Sinisterra,6.5,6.5,Leeds,18,1.432,38,1.621,61,2.308,60,2.207,60,1.274,60,4.386
M,275,Henderson,5.3,5.3,Liverpool,63,2.123,60,4.229,60,1.999,55,1.624,53,0.707,46,2.537
F,354,Wood,5.6,5.6,Nott'm Forest,66,2.232,65,2.369,61,2.083,58,1.831,54,1.58,51,3.083
M,564,Bajcetic,4.4,4.4,Liverpool,40,1.989,27,3.37,31,1.972,30,2.042,28,0.838,22,2.892
M,161,Schlupp,4.7,4.7,Crystal Palace,68,2.294,65,2.149,63,2.037,61,3.424,62,1.762,54,1.378
M,593,Casemiro,4.9,4.9,Man Utd,0,-0.193,0,0.0,74,3.038,74,3.57,72,0.335,72,6.252
D,461,Zouma,4.4,4.4,West Ham,0,0.014,10,1.288,37,1.312,68,3.594,76,0.094,75,6.661
M,205,De Cordova-Reid,5.5,5.5,Fulham,75,2.605,69,2.694,68,2.454,66,1.981,66,0.912,66,2.276
M,159,J.Ayew,5.3,5.3,Crystal Palace,66,2.209,64,2.099,64,2.136,58,3.15,58,1.576,58,1.723
M,314,Foden,8.0,8.0,Man City,55,2.5,44,2.106,45,1.953,46,2.125,47,0.083,45,4.11
D,215,Tete,4.4,4.4,Fulham,75,1.984,71,3.266,67,2.022,67,1.931,65,0.739,66,2.586
M,111,Trossard,6.6,6.6,Arsenal,39,1.753,39,3.561,38,1.785,36,1.819,37,1.775,36,1.778
M,220,Palhinha,4.9,4.9,Fulham,86,2.37,83,2.744,74,2.347,66,1.916,63,0.8,65,2.027
D,108,Webster,4.5,4.5,Brighton,71,3.71,0,0.0,65,3.084,49,2.792,43,0.063,37,2.479
F,28,Jesus,7.9,7.9,Arsenal,0,-0.078,9,2.282,27,1.55,55,2.428,60,2.729,64,3.067
M,287,Keita,4.7,4.7,Liverpool,40,1.536,40,3.283,37,1.594,36,1.65,31,0.874,27,2.968
M,142,Mount,7.3,7.3,Chelsea,57,2.19,53,1.765,47,1.624,47,1.57,46,1.652,45,3.104
M,160,Zaha,7.2,7.2,Crystal Palace,0,-0.061,0,-0.03,10,1.183,47,3.414,71,3.35,78,4.033
D,57,Smith,4.3,4.3,Bournemouth,79,2.735,73,1.487,70,1.599,69,1.706,68,2.046,67,2.306
D,178,Coleman,4.4,4.4,Everton,72,3.062,63,3.959,41,1.225,37,1.195,35,1.19,36,1.194
F,319,Álvarez,6.0,6.0,Man City,40,2.033,34,1.989,36,1.764,37,1.986,39,0.077,37,3.947
M,446,Kulusevski,7.9,7.9,Spurs,58,2.143,59,2.247,53,1.876,54,1.953,51,0.091,49,3.475
M,464,Benrahma,5.6,5.6,West Ham,41,1.761,55,2.424,51,1.952,46,1.863,43,0.067,44,3.623
F,95,Mbeumo,5.8,5.8,Brentford,60,2.045,0,0.0,57,1.885,58,3.791,55,0.451,57,3.476
D,588,Kehrer,4.4,4.4,West Ham,78,2.278,71,3.775,62,1.707,54,1.434,53,0.04,52,2.411
D,308,Aké,5.1,5.1,Man City,58,2.54,57,2.258,57,2.105,51,1.584,48,0.055,51,3.075
M,211,Reed,4.4,4.4,Fulham,71,2.312,66,2.317,66,2.134,65,1.975,64,0.849,63,2.011
M,189,Gray,5.3,5.3,Everton,43,1.436,55,3.409,57,1.882,55,1.757,52,1.554,52,1.554
M,387,Yates,5.0,5.0,Nott'm Forest,0,-0.153,6,0.977,40,1.196,62,1.86,74,2.51,73,5.191
M,233,Harrison,5.8,5.8,Leeds,60,2.39,54,1.926,50,1.651,48,1.572,48,0.898,46,3.139
M,311,Bernardo,6.8,6.8,Man City,55,1.936,56,2.0,56,1.838,57,2.045,55,0.072,56,3.658
D,404,Stephens,4.3,4.3,Bournemouth,77,2.978,69,1.786,62,1.641,59,1.632,54,1.529,55,1.757
M,304,Sterling,9.7,9.7,Chelsea,17,1.39,29,1.704,26,1.483,28,1.615,31,1.996,28,3.116
F,476,Jiménez,6.7,6.7,Wolves,39,1.728,39,3.523,37,1.698,35,1.649,37,0.942,36,1.716
D,432,Davies,4.8,4.8,Spurs,61,2.363,60,2.102,58,1.877,54,1.698,55,0.086,53,3.099
F,123,Undav,5.1,5.1,Brighton,51,2.201,0,0.0,46,1.891,39,3.651,35,0.085,35,3.385
M,294,Elliott,4.9,4.9,Liverpool,39,1.433,40,3.085,40,1.481,39,1.548,37,0.717,30,2.797
D,457,Cresswell,4.8,4.8,West Ham,56,1.511,64,3.475,57,1.609,53,1.611,52,0.049,52,2.753
M,240,Summerville,4.2,4.2,Leeds,50,1.867,40,1.722,38,1.689,38,1.627,37,0.904,36,3.16
M,535,Tavernier,4.7,4.7,Bournemouth,40,1.517,55,1.636,60,2.002,59,2.085,56,1.881,52,1.842
F,596,Ferguson,4.6,4.6,Brighton,35,2.288,0,0.0,32,1.902,24,3.524,19,0.069,19,3.134
F,168,Mateta,5.1,5.1,Crystal Palace,44,1.542,49,1.64,45,1.591,39,3.018,34,1.465,35,1.541
D,456,Ogbonna,4.4,4.4,West Ham,75,2.63,63,3.144,51,1.303,44,1.259,39,0.045,41,2.397
D,612,Faes,4.2,4.2,Leicester,84,1.968,78,2.252,62,2.074,60,1.74,55,0.263,51,2.392
D,292,Tsimikas,4.4,4.4,Liverpool,8,1.241,12,3.058,13,1.393,14,1.571,15,0.707,14,2.711
F,411,Adams,6.2,6.2,Southampton,29,1.427,39,1.555,41,1.548,41,3.022,40,0.076,38,3.045
M,486,Neto,4.9,4.9,Wolves,24,1.465,42,3.227,53,1.747,52,1.585,54,1.019,46,1.625
D,139,Chilwell,5.8,5.8,Chelsea,28,1.181,47,1.217,54,1.689,56,1.789,49,1.45,54,3.218
M,368,Saint-Maximin,6.1,6.1,Newcastle,52,1.782,0,0.0,49,1.582,50,1.799,50,1.813,51,3.451
D,272,W.Fofana,4.3,4.3,Chelsea,20,1.165,47,1.19,54,1.654,54,1.507,51,1.574,54,3.312
D,249,Evans,4.4,4.4,Leicester,0,-0.062,9,0.983,38,1.164,60,1.845,74,0.492,72,5.902
M,169,Eze,5.4,5.4,Crystal Palace,54,1.725,49,1.515,47,1.48,42,2.75,46,1.372,41,1.459
D,510,Hickey,4.9,4.9,Brentford,56,1.612,0,0.0,59,1.902,60,3.825,57,0.405,56,2.525
F,345,Martial,6.4,6.4,Man Utd,13,1.353,0,0.0,57,2.227,57,2.312,55,0.241,53,4.13
F,529,Scamacca,6.6,6.6,West Ham,25,1.199,47,1.727,56,1.897,54,1.902,51,0.07,51,3.393
D,84,Ajer,4.5,4.5,Brentford,61,2.593,0,0.0,58,1.983,51,2.82,50,0.356,47,2.381
M,23,Nelson,4.7,4.7,Arsenal,6,1.341,8,2.915,7,1.459,5,1.481,5,1.404,5,1.482
D,538,Young,4.4,4.4,Aston Villa,56,1.396,50,1.327,52,1.539,51,1.294,53,1.677,50,2.545
M,89,Wissa,5.3,5.3,Brentford,38,1.549,0,0.0,38,1.647,41,3.136,42,0.413,42,2.932
F,408,A.Armstrong,5.4,5.4,Southampton,21,1.367,19,1.39,20,1.379,21,2.733,18,0.069,20,2.732
F,110,Maupay,5.9,5.9,Everton,55,1.598,54,2.884,52,1.458,41,1.271,31,1.263,23,1.18
M,37,McGinn,5.1,5.1,Aston Villa,53,1.309,49,1.367,53,1.458,51,1.36,52,1.433,50,2.713
D,33,Digne,4.6,4.6,Aston Villa,57,1.423,52,1.479,48,1.312,50,1.264,52,1.612,50,2.55
F,255,Vardy,9.1,9.1,Leicester,24,1.343,30,1.506,34,1.619,42,1.596,37,0.33,39,3.231
D,299,Walker,4.8,4.8,Man City,60,2.67,52,1.59,52,1.5,48,1.31,45,0.049,44,2.397
M,278,Chamberlain,4.9,4.9,Liverpool,4,1.182,5,2.594,7,1.309,7,1.38,7,0.633,3,2.397
F,458,Antonio,7.0,7.0,West Ham,51,1.746,38,1.599,33,1.51,30,1.553,29,0.055,30,3.017
M,503,Moutinho,4.7,4.7,Wolves,70,2.724,49,2.527,47,1.161,51,1.221,46,0.659,44,1.181
F,30,Ings,6.4,6.4,West Ham,37,1.825,27,1.589,25,1.465,23,1.537,23,0.055,23,2.933
F,454,Richarlison,8.4,8.4,Spurs,27,1.396,36,1.547,45,1.582,43,1.571,44,0.079,46,3.217
M,132,Kovacic,4.9,4.9,Chelsea,45,1.168,60,1.823,54,1.426,53,1.336,48,1.222,47,2.362
M,491,Adama,5.4,5.4,Wolves,35,1.521,25,2.943,25,1.357,25,1.312,23,0.772,23,1.403
M,75,Anthony,5.2,5.2,Bournemouth,46,1.598,42,1.467,41,1.489,35,1.542,38,1.565,37,1.646
M,291,Jones,4.9,4.9,Liverpool,10,1.219,10,2.576,11,1.26,14,1.31,10,0.6,7,2.319
F,166,Edouard,5.1,5.1,Crystal Palace,54,1.498,53,1.424,50,1.359,46,2.492,45,1.206,41,1.275
M,135,Ziyech,5.5,5.5,Chelsea,0,0,8,1.235,7,1.287,10,1.378,8,1.299,10,2.66
M,536,Mangala,4.9,4.9,Nott'm Forest,64,1.916,56,1.473,49,1.262,43,1.134,41,1.116,39,2.311
M,29,Coutinho,6.6,6.6,Aston Villa,24,1.171,27,1.291,29,1.305,30,1.334,30,1.374,34,2.725
M,12,Smith Rowe,5.6,5.6,Arsenal,2,1.169,4,2.388,6,1.264,7,1.354,11,1.478,13,1.479
F,271,Daka,5.6,5.6,Leicester,16,1.296,21,1.302,24,1.424,29,1.57,28,0.322,28,3.141
M,371,Joelinton,5.9,5.9,Newcastle,78,2.81,0,0.0,50,1.238,53,1.318,52,1.228,48,2.419
M,515,Lewis-Potter,5.2,5.2,Brentford,8,1.344,0,0.0,10,1.484,13,2.934,11,0.387,15,2.82
D,290,Konaté,4.8,4.8,Liverpool,0,-0.014,8,2.265,31,1.259,50,1.467,56,0.858,54,3.059
M,483,Podence,5.3,5.3,Wolves,37,1.377,39,2.743,36,1.33,35,1.27,34,0.757,31,1.366
M,373,Willock,4.7,4.7,Newcastle,23,1.346,0,0.0,52,1.5,48,1.477,51,1.589,49,2.898
D,417,Perraud,4.1,4.1,Southampton,41,1.245,41,1.282,40,1.26,39,2.444,38,0.062,35,2.465
D,530,Richards,4.4,4.4,Crystal Palace,36,1.271,27,1.3,19,1.25,19,2.428,23,1.193,26,1.262
M,86,Janelt,5.5,5.5,Brentford,53,1.442,0,0.0,53,1.507,51,2.756,51,0.362,51,2.615
