Pos,ID,Name,BV,SV,Team,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
G,289,Kelleher,4.0,4.0,Liverpool,0,0.0,2,2.045,3,1.035,4,1.036,4,1.05,3,1.034,3,1.721,3,1.042,3,1.041
F,618,Vinícius,5.4,5.4,Fulham,0,0.0,11,1.206,12,1.164,12,1.219,13,0.918,13,1.171,16,1.868,17,1.196,15,1.226
D,477,Jonny,4.3,4.3,Wolves,46,1.17,48,1.261,43,1.061,38,1.067,36,1.098,38,1.098,40,1.044,41,1.102,40,1.051
D,174,Ferguson,3.9,3.9,Crystal Palace,2,0.977,9,1.071,9,1.074,11,1.142,12,1.16,14,1.136,15,1.126,13,1.093,14,1.159
D,710,Kiwior,4.0,4.0,Arsenal,1,1.049,3,1.112,5,1.061,7,1.107,8,1.158,8,1.066,12,1.166,10,1.089,11,1.131
D,194,Mykolenko,4.2,4.2,Everton,46,1.09,47,1.129,43,1.073,43,1.145,43,1.127,45,1.091,46,1.146,42,1.057,45,1.065
M,347,Pellistri,4.3,4.3,Man Utd,0,0.0,1,2.064,2,1.109,2,1.109,2,0.23,3,1.081,2,2.128,2,1.068,3,1.118
M,725,Ahamada,4.5,4.5,Crystal Palace,18,1.041,15,1.056,19,1.105,22,1.143,20,1.143,22,1.114,21,1.097,22,1.065,21,1.14
D,610,Akanji,5.0,5.0,Man City,0,0.0,28,1.146,27,1.25,29,1.224,31,0.012,30,1.186,34,2.413,35,1.31,35,1.337
D,226,Dallas,4.9,4.9,Leeds,0,0.025,3,2.101,6,1.086,10,1.071,14,0.91,14,1.161,14,1.276,16,1.102,17,1.14
M,524,O'Brien,4.8,4.8,Nott'm Forest,2,0.952,2,1.959,3,1.009,2,0.95,4,0.973,3,0.977,3,0.984,4,1.037,5,0.983
M,269,Soumaré,4.4,4.4,Leicester,23,0.952,24,1.978,28,1.022,26,0.926,24,1.002,22,0.991,17,1.013,20,0.992,15,0.941
D,516,Collins,4.3,4.3,Wolves,23,1.109,27,1.139,26,1.056,30,1.091,29,1.105,27,1.101,30,1.026,32,1.13,29,1.048
M,692,Orsic,5.2,5.2,Southampton,7,1.043,6,1.051,11,1.067,9,1.065,11,1.066,11,1.136,11,1.074,12,1.15,12,1.133
M,570,Garner,4.5,4.5,Everton,9,1.026,12,1.088,15,1.076,16,1.126,15,1.113,16,1.085,17,1.112,15,1.07,15,1.071
D,192,Holgate,4.3,4.3,Everton,5,1.074,2,1.023,4,1.057,6,1.126,7,1.126,7,1.088,7,1.124,9,1.069,7,1.062
M,325,Phillips,4.8,4.8,Man City,0,0.0,10,1.107,13,1.25,11,1.186,13,0.012,15,1.214,14,2.355,17,1.287,15,1.299
D,487,Aït-Nouri,4.2,4.2,Wolves,46,1.151,43,1.158,36,1.048,29,1.047,28,1.077,26,1.076,28,1.015,29,1.079,27,1.029
D,141,Chalobah,4.4,4.4,Chelsea,17,1.099,16,2.087,24,1.103,19,1.029,13,0.224,10,0.989,10,1.012,9,1.045,11,1.084
M,416,Diallo,4.2,4.2,Southampton,23,1.05,22,1.074,25,1.024,26,1.085,28,1.03,29,1.131,30,1.053,27,1.118,29,1.101
D,623,Caleta-Car,4.5,4.5,Southampton,3,1.029,9,1.072,6,1.003,7,1.071,9,1.018,7,1.106,10,1.039,11,1.154,12,1.149
D,105,Duffy,4.3,4.3,Fulham,0,0.0,2,1.118,3,1.124,4,1.159,4,0.885,5,1.131,5,1.881,6,1.133,5,1.163
M,163,Hughes,4.8,4.8,Crystal Palace,16,0.975,20,1.06,25,1.07,24,1.093,27,1.095,23,1.073,26,1.066,24,1.029,26,1.094
M,224,Forshaw,4.4,4.4,Leeds,0,0.028,3,2.081,9,1.092,9,1.06,7,0.855,10,1.102,10,1.213,10,1.042,10,1.069
G,162,Butland,4.4,4.4,Man Utd,0,0.0,2,2.07,2,1.048,4,1.049,3,0.228,3,1.034,4,2.018,4,1.035,3,1.04
D,587,Sergio Gómez,4.4,4.4,Man City,0,0.0,2,1.103,4,1.233,6,1.184,6,0.011,5,1.174,6,2.282,5,1.237,6,1.287
G,35,Olsen,3.9,3.9,Aston Villa,1,0.048,1,2.068,2,1.059,2,1.042,3,1.055,3,1.067,3,1.044,4,1.062,4,1.063
M,164,Riedewald,4.3,4.3,Crystal Palace,1,0.972,2,1.019,3,1.054,4,1.076,4,1.079,4,1.061,4,1.049,5,1.031,5,1.087
D,531,Vinagre,4.3,4.3,Everton,4,1.018,4,1.031,5,1.028,5,1.078,5,1.063,7,1.049,8,1.082,9,1.039,6,1.023
G,401,McCarthy,4.3,4.3,Southampton,5,1.042,4,1.029,6,1.027,8,1.042,6,1.029,6,1.051,7,1.034,8,1.051,7,1.048
D,209,Tosin,4.4,4.4,Fulham,0,0.0,12,1.12,15,1.088,18,1.138,16,0.855,18,1.1,19,1.806,19,1.101,19,1.134
G,571,Randolph,4.0,4.0,Bournemouth,0,0.015,2,2.064,2,1.034,2,1.027,2,1.034,2,1.038,3,1.037,3,1.031,3,1.034
D,250,Bertrand,3.9,3.9,Leicester,0,-0.023,3,2.079,3,1.093,3,1.013,2,1.03,2,1.022,1,1.046,2,1.027,4,1.025
D,5,Holding,4.2,4.2,Arsenal,1,1.019,1,1.029,2,0.979,3,1.058,3,1.099,4,1.011,3,1.034,4,1.032,3,1.032
D,362,Dummett,3.9,3.9,Newcastle,0,0.042,1,0.992,3,1.181,2,1.383,2,0.997,3,1.119,3,1.114,3,1.204,2,1.211
D,379,Cook,4.3,4.3,Nott'm Forest,9,0.931,8,1.919,3,0.938,6,0.913,3,0.894,2,0.857,4,0.907,4,0.966,7,0.914
G,176,Begović,3.9,3.9,Everton,1,1.003,2,1.028,2,1.009,2,1.022,3,1.033,3,1.04,4,1.039,5,1.038,4,1.019
D,420,Salisu,4.3,4.3,Southampton,17,0.967,21,1.005,21,1.023,23,1.017,25,0.967,26,1.059,25,0.976,27,1.059,24,1.039
D,156,Ward,4.4,4.4,Crystal Palace,17,0.93,18,1.016,20,1.007,21,1.036,22,1.043,23,1.019,24,1.011,24,0.969,25,1.047
D,153,Tomkins,3.9,3.9,Crystal Palace,0,-0.003,1,1.072,2,1.097,2,1.121,5,1.184,4,1.156,5,1.151,4,1.112,5,1.182
M,512,Aribo,5.1,5.1,Southampton,1,0.963,2,0.987,2,0.939,4,1.03,3,0.975,4,1.057,4,0.993,4,1.06,4,1.043
M,148,Gallagher,5.6,5.6,Chelsea,9,1.01,7,1.904,7,0.99,10,0.929,8,0.208,9,0.963,11,1.003,8,1.014,10,1.017
M,259,Tielemans,6.1,6.1,Leicester,0,-0.079,0,-0.101,0,-0.014,6,0.962,25,1.21,38,1.265,57,1.784,60,1.945,64,2.058
M,629,Traoré,4.3,4.3,Wolves,4,0.987,9,1.04,10,0.976,10,0.988,10,1.016,12,1.065,10,0.965,10,1.012,9,0.974
M,703,Danilo,4.5,4.5,Nott'm Forest,2,0.857,3,1.834,4,0.913,5,0.896,5,0.884,7,0.898,5,0.899,5,0.951,6,0.888
G,398,Henderson,4.6,4.6,Nott'm Forest,0,-0.06,2,1.932,7,0.995,10,0.982,16,1.012,18,1.018,14,1.037,17,1.051,18,1.048
M,726,Lukic,4.5,4.5,Fulham,0,0.0,27,1.09,28,1.058,25,1.092,25,0.834,29,1.063,28,1.723,28,1.06,28,1.089
D,489,Toti,3.9,3.9,Wolves,2,0.963,3,1.034,3,0.968,5,0.988,7,1.021,7,1.019,7,0.958,7,1.02,8,0.982
D,71,Mepham,4.3,4.3,Bournemouth,12,0.903,9,1.656,14,0.903,14,0.864,15,0.901,39,0.996,16,0.911,18,0.873,18,0.919
G,213,Rodák,4.3,4.3,Fulham,0,0.0,3,1.046,5,1.046,4,1.047,6,0.818,6,1.045,5,1.774,7,1.047,6,1.051
D,127,Azpilicueta,4.7,4.7,Chelsea,0,-0.016,3,1.919,10,1.06,18,1.07,15,0.231,17,1.102,17,1.099,17,1.184,17,1.18
D,413,Lyanco,4.4,4.4,Southampton,5,0.917,4,0.927,6,0.901,5,0.94,11,0.952,6,0.975,7,0.919,7,0.985,7,0.966
M,21,Maitland-Niles,4.8,4.8,Southampton,29,1.031,36,1.066,34,1.022,38,1.075,0,-0.144,30,1.115,34,1.033,32,1.119,34,1.09
G,324,Ortega,3.8,3.8,Man City,0,0.0,2,1.036,2,1.048,3,1.044,3,0.01,3,1.07,4,2.013,4,1.087,4,1.095
G,517,Strakosha,4.3,4.3,Brentford,0,0.019,1,1.034,3,1.038,3,1.039,4,1.039,4,1.029,5,1.055,5,1.028,6,1.046
G,147,Mendy,4.8,4.8,Chelsea,0,-0.007,4,2.002,6,1.011,7,1.004,6,0.22,6,1.012,6,1.043,7,1.021,7,1.02
G,72,Travers,4.2,4.2,Bournemouth,2,1.034,1,0.041,2,1.034,3,1.029,2,1.034,2,1.038,3,1.037,4,1.031,3,1.034
D,511,Richards,4.4,4.4,Nott'm Forest,0,-0.021,1,1.027,2,1.019,4,1.03,4,1.019,5,1.031,5,1.041,4,1.091,4,1.021
M,519,Eriksen,6.2,6.2,Man Utd,0,0.0,0,-0.155,0,-0.017,0,-0.008,10,0.235,24,1.344,34,2.889,49,1.726,55,2.107
D,664,Lembikisa,4.0,4.0,Wolves,0,0.006,1,1.038,1,0.979,2,0.997,2,1.013,2,1.012,2,0.977,2,1.013,2,0.983
M,117,Moder,4.4,4.4,Brighton,0,0.0,0,0.113,0,0.02,2,1.397,6,0.011,8,1.226,10,2.297,12,1.509,10,1.318
F,625,Diego Costa,5.3,5.3,Wolves,0,-0.047,1,0.001,5,1.027,11,1.107,14,1.15,13,1.151,14,1.102,13,1.15,12,1.114
M,444,Bissouma,4.7,4.7,Spurs,0,-0.117,0,-0.113,7,0.884,26,1.086,40,1.028,51,1.181,53,1.22,52,1.258,52,1.269
D,343,B.Williams,3.8,3.8,Man Utd,0,0.0,1,0.974,1,0.051,3,1.099,2,0.218,2,0.99,3,1.994,3,1.055,4,1.071
G,175,Johnstone,4.4,4.4,Crystal Palace,0,0.003,0,0.016,1,1.018,3,1.04,3,1.044,2,1.033,4,1.036,4,1.029,4,1.043
M,60,Brooks,5.3,5.3,Bournemouth,2,1.013,0,-0.032,1,0.005,1,0.978,1,1.005,2,1.064,2,1.021,2,0.986,2,1.013
D,613,Kurzawa,4.3,4.3,Fulham,0,0.0,0,0.019,1,-0.013,4,1.091,7,0.829,8,1.059,10,1.793,9,1.061,12,1.182
M,515,Lewis-Potter,5.2,5.2,Brentford,0,0.064,0,0.029,0,0.035,0,0.065,1,1.079,5,1.116,9,1.242,14,1.308,19,1.437
D,419,Livramento,4.4,4.4,Southampton,0,-0.023,0,-0.007,0,-0.038,1,0.007,10,1.041,12,1.181,14,1.107,16,1.181,14,1.16
D,555,Ashby,3.8,3.8,Newcastle,0,0.041,1,-0.014,1,0.986,1,1.009,2,1.0,1,1.07,1,0.065,1,0.979,1,0.014
D,364,Krafth,4.3,4.3,Newcastle,0,0.067,0,0.023,0,0.001,0,0.032,0,0.004,1,0.1,2,1.105,5,1.252,9,1.314
M,490,Chiquinho,5.0,5.0,Wolves,0,0.421,0,0.447,0,0.371,0,0.386,0,0.415,0,0.414,0,0.365,0,0.403,0,0.376
G,518,Hennessey,3.9,3.9,Nott'm Forest,0,0.014,1,1.046,1,1.029,1,0.021,1,0.015,1,1.016,0,0.011,1,0.028,1,0.014
M,678,Price,4.5,4.5,Everton,1,-0.099,0,-0.112,1,-0.104,1,0.919,1,0.913,1,-0.095,1,-0.085,1,0.898,1,0.89
M,101,Lallana,4.8,4.8,Brighton,0,0.0,0,0.194,0,0.076,0,0.083,0,0.0,0,0.122,0,0.164,3,0.395,9,1.418
D,501,Phillips,3.8,3.8,Liverpool,0,0.0,1,0.946,1,-0.011,0,0.016,0,0.052,1,0.012,1,0.018,0,-0.005,2,1.029
M,179,Townsend,5.4,5.4,Everton,0,-0.01,0,0.002,0,-0.009,0,0.033,0,0.02,0,0.0,0,0.021,1,-0.002,5,1.047
M,204,Kebano,5.4,5.4,Fulham,0,0.0,0,0.108,0,0.058,0,0.109,0,0.055,0,0.066,0,0.039,0,0.064,0,0.11
F,150,Broja,5.2,5.2,Chelsea,0,0.089,0,0.104,0,0.07,0,0.041,0,0.008,0,0.048,0,0.031,0,0.09,0,0.089
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.0,0,0.042,0,0.076,0,0.079,0,0.004,0,0.018,0,0.056,0,0.036,0,0.053
D,268,Justin,4.2,4.2,Leicester,0,0.011,0,0.079,0,0.072,0,-0.022,0,0.05,0,0.042,0,0.074,0,0.046,0,-0.006
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.02,0,0.105,0,0.047,0,0.019,0,0.01,0,0.013,0,0.019,0,0.075,0,0.011
G,626,Karius,3.9,3.9,Newcastle,0,0.029,0,0.032,0,0.016,0,0.026,0,0.021,0,0.031,0,0.026,0,0.018,0,0.02
G,348,Heaton,3.9,3.9,Man Utd,0,0.0,0,0.04,1,0.036,1,0.036,0,0.004,0,0.014,0,0.042,0,0.015,1,0.026
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.031,0,0.039,0,0.022,0,0.016,0,0.003,0,0.022,0,0.005,0,0.031,0,0.03
G,236,Klaesson,3.9,3.9,Leeds,0,0.016,0,0.032,1,0.025,1,0.02,1,0.017,0,0.019,1,0.035,1,0.003,1,0.025
G,502,Carson,3.8,3.8,Man City,0,0.0,0,0.017,0,0.029,0,0.023,0,0.0,0,0.019,0,0.042,0,0.025,0,0.033
G,497,Adrián,3.9,3.9,Liverpool,0,0.0,0,0.009,0,0.016,0,0.016,0,0.029,0,0.014,0,0.038,0,0.021,0,0.02
F,608,Kalajdžić,5.3,5.3,Wolves,0,0.035,0,0.068,0,-0.001,0,0.007,0,0.024,0,0.021,0,-0.011,0,0.019,0,-0.001
G,424,Caballero,3.9,3.9,Southampton,0,0.015,0,0.009,0,0.001,0,0.014,1,0.009,0,0.022,0,0.007,1,0.029,0,0.019
F,663,Perkins,4.5,4.5,Leeds,0,0.02,0,0.026,0,0.014,0,-0.005,0,0.012,0,0.014,0,0.04,0,-0.021,0,0.001
D,253,Vestergaard,3.8,3.8,Leicester,1,-0.012,0,0.014,0,0.04,1,-0.031,1,0.025,1,0.018,1,0.049,0,0.014,1,-0.019
F,669,Mubama,4.5,4.5,West Ham,0,0.0,0,0.04,0,0.019,0,-0.005,0,0.043,0,-0.005,0,-0.004,0,-0.001,0,-0.002
M,665,Doak,4.5,4.5,Liverpool,0,0.0,0,-0.053,1,-0.008,0,0.01,0,0.043,0,0.0,0,0.012,1,0.005,1,0.017
D,273,Brunt,3.9,3.9,Leicester,0,-0.022,0,0.008,0,0.033,0,-0.039,0,0.011,0,0.003,1,0.042,0,0.007,1,-0.021
M,383,Cafú,4.2,4.2,Nott'm Forest,0,-0.007,0,0.036,0,0.013,0,-0.01,0,-0.019,0,-0.014,0,-0.01,0,0.048,0,-0.017
M,584,Clark,4.5,4.5,Liverpool,0,0.0,0,-0.053,0,-0.013,0,0.01,0,0.043,0,0.0,0,0.012,0,-0.003,0,0.009
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,676,Ozoh,4.5,4.5,Crystal Palace,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,667,Sekularac,4.5,4.5,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0
D,674,Bennett,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0
D,673,Humphreys,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,666,Dale Taylor,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,672,Kadan Young,4.5,4.5,Aston Villa,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
F,671,Morgan,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,670,Marschall,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,442,Rodon,4.0,4.0,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,655,Hein,3.9,3.9,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,662,Cannon,4.5,4.5,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,636,Parkes,4.0,4.0,Fulham,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,642,Balmer,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,641,Godo,4.5,4.5,Fulham,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,640,Turns,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,639,Braybrooke,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,638,Bogarde,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,637,John,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,392,Laryea,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,633,Cox,3.9,3.9,Brentford,1,0.0,2,0.0,2,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,632,Trevitt,4.4,4.4,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,631,Sousa,4.0,4.0,Arsenal,0,0.0,0,0.0,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0,1,0.0,2,0.0
M,630,Nwaneri,4.5,4.5,Arsenal,0,0.012,0,0.021,0,-0.025,0,0.005,0,0.04,0,-0.033,0,-0.01,1,-0.006,1,-0.005
G,100,Balcombe,4.0,4.0,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,627,Jakupović,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,643,Mainoo,4.5,4.5,Man Utd,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,644,Goodman,4.0,4.0,Crystal Palace,18,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,645,Wormleighton,4.0,4.0,Leicester,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0
D,646,Crama,4.0,4.0,Brentford,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,647,Payne,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,648,Finnigan,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,649,Plain,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,650,Yarmolyuk,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0
M,99,Bidstrup,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,652,Furlong,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,653,Hutchinson,4.3,4.3,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,654,Wells-Morrison,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
G,656,Bishop,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,657,Fraser,4.5,4.5,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,658,Griffiths,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,98,Thompson,4.0,4.0,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,660,Shoretire,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,677,Hinshelwood,4.5,4.5,Brighton,0,0.0,1,0.0,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0
M,68,Pearson,4.4,4.4,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,97,Forss,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,96,Goode,3.9,3.9,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,741,Miley,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0
G,740,Hegyi,3.9,3.9,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,739,Anang,4.0,4.0,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,738,Kinsey-Wellings,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,737,Greenwood,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,736,Offiah,4.0,4.0,Brighton,0,0.0,1,0.0,1,0.0,3,0.0,1,0.0,2,0.0,2,0.0,3,0.0,1,0.0
M,735,Marçal-Madivadua,4.5,4.5,Leicester,0,0.0,1,0.0,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,9,Pépé,5.3,5.3,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,17,Tavares,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,18,Sambi,4.3,4.3,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,20,Pablo Marí,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,22,Torreira,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,382,Samba,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,24,Turner,3.8,3.8,Arsenal,2,0.0,2,0.0,3,0.0,4,0.0,4,0.0,4,0.0,5,0.0,5,0.0,4,0.0
M,27,Marquinhos,4.6,4.6,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,742,Chilokoa-Mullen,4.0,4.0,Leeds,1,0.0,0,0.0,2,0.0,0,0.0,1,0.0,2,0.0,1,0.0,1,0.0,1,0.0
D,743,Monteiro,4.0,4.0,Leeds,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,2,0.0
D,744,Swinkels,4.0,4.0,Aston Villa,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,10249,Matty Longstaff,99.9,99.9,Newcastle,4,0.0,3,0.0,4,0.0,3,0.0,3,0.0,4,0.0,5,0.0,5,0.0,4,0.0
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,745,Zych,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10023,Alfie Whiteman,99.9,99.9,Spurs,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,750,C.Robinson,4.0,4.0,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,749,G.Shelvey,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,748,Mundle,4.5,4.5,Spurs,2,0.0,3,0.0,4,0.0,2,0.0,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0
