Pos,ID,Name,BV,SV,Team,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts
D,463,Coufal,4.1,4.1,West Ham,69,2.31,71,3.14,69,2.388,65,3.27,64,1.972
D,420,Salisu,4.4,4.4,Southampton,79,2.384,77,3.364,75,2.2,75,2.446,70,2.674
D,44,Konsa,4.4,4.4,Aston Villa,87,3.326,83,1.779,82,2.426,75,3.332,59,2.206
M,42,Buendía,5.7,5.7,Aston Villa,68,3.45,63,2.41,59,2.067,62,2.727,59,2.412
M,220,Palhinha,5.0,5.0,Fulham,85,2.53,84,2.832,82,2.418,79,2.763,77,2.487
M,582,Freuler,4.9,4.9,Nott'm Forest,84,2.721,80,2.662,80,2.33,78,2.506,76,2.795
D,85,Henry,4.5,4.5,Brentford,82,3.668,82,2.194,76,3.814,0,0.0,71,3.326
D,199,Tarkowski,4.2,4.2,Everton,86,2.036,83,1.771,80,2.959,78,3.179,76,3.056
M,314,Foden,8.0,8.0,Man City,35,1.982,48,4.271,48,2.257,49,2.326,51,2.119
M,369,Almirón,5.8,5.8,Newcastle,73,3.582,71,3.615,69,3.21,0,0.0,64,2.536
D,474,Boly,4.2,4.2,Nott'm Forest,72,3.595,72,3.514,63,1.898,54,1.849,54,2.077
M,514,C.Doucouré,5.0,5.0,Crystal Palace,84,2.395,80,2.538,77,2.531,74,2.339,76,2.953
M,53,Kamara,4.8,4.8,Aston Villa,84,2.733,79,2.3,78,2.435,73,2.615,72,2.666
M,159,Ayew,5.3,5.3,Crystal Palace,69,2.664,67,2.539,67,2.579,65,2.417,61,2.541
D,470,Diop,4.3,4.3,Fulham,68,2.289,68,3.414,65,1.853,65,2.874,66,2.193
M,577,Onana,4.8,4.8,Everton,80,2.32,77,2.295,76,2.595,77,2.869,73,2.43
D,312,Dias,5.9,5.9,Man City,45,1.228,59,4.115,58,2.201,60,2.653,60,2.264
D,215,Tete,4.4,4.4,Fulham,73,2.19,71,3.357,68,1.861,67,2.979,67,2.01
M,468,Soucek,5.1,5.1,West Ham,66,2.138,68,2.68,69,2.584,68,2.783,66,2.194
M,120,Caicedo,5.0,5.0,Brighton,85,2.911,82,2.838,80,2.939,0,0.0,75,3.631
M,64,Lerma,4.8,4.8,Bournemouth,85,2.364,82,2.442,78,2.585,78,2.288,76,2.504
D,108,Webster,4.5,4.5,Brighton,69,3.903,61,2.54,63,2.953,0,0.0,57,2.766
M,79,Nørgaard,5.3,5.3,Brentford,80,3.182,79,2.674,77,3.208,0,0.0,72,3.067
D,388,Worrall,4.2,4.2,Nott'm Forest,82,2.822,78,2.437,74,1.532,72,2.259,70,3.06
D,448,Perišić,5.5,5.5,Spurs,64,2.217,59,2.533,59,2.726,58,2.303,56,2.272
D,146,James,5.7,5.7,Chelsea,11,1.187,37,1.278,63,3.467,67,2.766,64,3.334
M,300,Gündogan,7.3,7.3,Man City,53,2.078,51,4.01,52,2.088,50,2.007,49,1.848
M,508,Sinisterra,6.5,6.5,Leeds,29,2.813,58,1.922,63,2.645,60,2.284,61,2.292
M,205,De Cordova-Reid,5.5,5.5,Fulham,71,2.56,71,2.807,68,2.375,65,2.216,64,1.979
M,370,S.Longstaff,4.3,4.3,Newcastle,84,3.236,81,3.295,78,3.0,0,0.0,64,2.357
M,70,Billing,5.1,5.1,Bournemouth,41,1.222,68,2.495,73,2.846,73,2.516,72,2.769
D,194,Mykolenko,4.3,4.3,Everton,76,2.029,72,1.716,68,2.604,68,2.861,66,2.58
M,246,Aaronson,5.4,5.4,Leeds,70,5.315,59,1.891,55,1.646,53,1.558,50,1.373
F,345,Martial,6.5,6.5,Man Utd,53,4.384,58,2.423,59,2.556,0,0.0,59,2.409
D,456,Ogbonna,4.4,4.4,West Ham,76,2.732,73,3.433,67,2.411,54,1.912,45,1.231
M,535,Tavernier,4.7,4.7,Bournemouth,9,1.165,50,1.467,72,3.218,73,2.799,72,3.059
M,611,Gueye,4.9,4.9,Everton,73,2.227,71,2.217,71,2.485,68,2.569,66,2.199
F,356,Wilson,7.1,7.1,Newcastle,77,3.83,65,3.023,60,2.475,0,0.0,58,2.303
D,230,Koch,4.5,4.5,Leeds,41,1.571,78,2.161,72,2.717,74,3.03,72,2.034
D,167,Guéhi,4.4,4.4,Crystal Palace,86,1.86,84,2.376,81,2.373,78,1.95,77,2.868
D,73,Kelly,4.3,4.3,Bournemouth,84,2.058,80,2.46,79,3.057,76,1.74,77,1.999
M,245,Roca,4.8,4.8,Leeds,70,4.608,66,1.976,61,1.813,55,1.378,58,1.429
D,612,Faes,4.3,4.3,Leicester,85,2.71,78,2.432,72,2.004,67,1.914,61,2.082
F,690,João Félix,7.5,7.5,Chelsea,0,0.15,66,2.833,63,2.769,59,2.692,61,2.633
M,371,Joelinton,5.9,5.9,Newcastle,77,3.091,76,3.109,75,2.76,0,0.0,62,1.929
M,493,Gibbs-White,5.5,5.5,Nott'm Forest,14,1.33,35,1.729,64,2.377,62,2.428,64,2.886
D,602,Renan Lodi,4.3,4.3,Nott'm Forest,68,2.859,63,2.261,60,1.329,61,1.961,59,2.261
M,233,Harrison,5.8,5.8,Leeds,55,3.972,37,1.582,39,1.741,35,1.703,35,1.653
D,270,Thomas,4.2,4.2,Leicester,72,2.724,68,2.317,62,1.734,63,1.781,60,1.986
M,321,Lavia,4.5,4.5,Southampton,70,2.267,68,2.344,64,1.94,66,2.12,61,1.817
F,354,Wood,5.6,5.6,Nott'm Forest,51,1.738,65,2.752,56,1.818,59,2.106,58,2.036
F,166,Edouard,5.1,5.1,Crystal Palace,67,2.351,63,2.2,62,2.126,58,1.801,53,1.91
D,57,Smith,4.4,4.4,Bournemouth,83,1.928,78,2.309,75,2.86,70,1.523,69,1.759
M,373,Willock,4.7,4.7,Newcastle,68,3.341,66,2.954,62,2.308,0,0.0,53,1.758
F,30,Ings,6.4,6.4,West Ham,22,1.559,42,2.255,42,2.13,33,2.117,31,1.995
F,397,Awoniyi,5.6,5.6,Nott'm Forest,16,1.661,22,2.147,36,1.992,32,2.083,32,2.151
M,564,Bajcetic,4.4,4.4,Liverpool,55,2.059,45,2.269,35,2.134,23,2.201,15,1.333
M,569,Garnacho,4.2,4.2,Man Utd,55,4.703,54,2.162,28,1.595,0,0.0,23,1.398
M,304,Sterling,9.7,9.7,Chelsea,46,2.121,42,1.895,39,1.991,37,1.874,37,1.928
M,331,Fred,5.1,5.1,Man Utd,67,5.522,57,1.672,51,1.349,0,0.0,49,1.207
M,88,Jensen,4.8,4.8,Brentford,68,2.704,66,2.137,64,2.416,0,0.0,63,2.443
F,255,Vardy,9.1,9.1,Leicester,38,1.566,57,2.007,56,1.883,58,2.003,59,2.207
M,464,Benrahma,5.6,5.6,West Ham,48,1.79,51,2.095,48,1.921,47,1.949,41,1.763
M,111,Trossard,6.7,6.7,Arsenal,33,1.592,35,2.994,34,1.546,33,1.792,30,1.553
F,594,Isak,6.6,6.6,Newcastle,6,1.311,44,2.517,53,2.872,0,0.0,49,2.737
M,311,Bernardo,6.8,6.8,Man City,50,1.518,51,3.083,49,1.564,51,1.659,52,1.599
D,573,Lewis,3.9,3.9,Man City,55,1.637,55,3.479,50,1.446,48,1.401,48,1.283
F,62,Moore,5.2,5.2,Bournemouth,72,2.875,50,1.608,45,1.596,40,1.489,40,1.635
M,211,Reed,4.4,4.4,Fulham,68,2.315,63,2.128,61,1.7,58,1.54,58,1.519
M,25,Fábio Vieira,5.6,5.6,Arsenal,18,1.545,19,2.891,19,1.487,16,1.724,18,1.55
M,483,Podence,5.3,5.3,Wolves,57,1.81,53,1.721,55,1.821,50,2.202,50,1.568
D,530,Richards,4.4,4.4,Crystal Palace,78,2.329,70,2.674,44,1.302,27,1.24,20,1.469
D,157,Clyne,4.5,4.5,Crystal Palace,63,1.665,63,2.046,61,1.927,57,1.358,57,1.8
M,589,Matheus,4.8,4.8,Wolves,54,1.564,53,1.551,53,1.58,52,2.192,56,1.792
F,95,Mbeumo,5.8,5.8,Brentford,62,2.178,60,1.871,63,2.329,0,0.0,62,2.29
F,411,Adams,6.3,6.3,Southampton,62,2.321,47,1.622,40,1.559,40,1.59,42,1.566
F,458,Antonio,7.0,7.0,West Ham,67,2.483,49,1.687,40,1.591,29,1.464,29,1.425
M,287,Keita,4.7,4.7,Liverpool,33,1.601,33,1.626,33,1.451,32,2.318,30,1.635
D,221,Cooper,4.4,4.4,Leeds,46,3.813,27,1.158,34,1.231,35,1.197,35,1.179
D,43,Cash,4.6,4.6,Aston Villa,47,1.133,53,1.131,56,1.421,61,2.42,60,2.454
F,476,Jiménez,6.7,6.7,Wolves,24,1.521,26,1.544,27,1.589,28,2.287,26,1.613
M,47,Ramsey,5.2,5.2,Aston Villa,63,2.234,55,1.335,58,1.54,58,1.715,58,1.71
M,67,Cook,4.9,4.9,Bournemouth,7,0.929,44,1.07,67,2.308,66,2.004,66,2.176
F,237,Greenwood,4.1,4.1,Leeds,17,2.849,14,1.261,13,1.507,13,1.45,12,1.317
F,271,Daka,5.7,5.7,Leicester,54,1.893,40,1.643,39,1.606,37,1.517,37,1.722
M,446,Kulusevski,7.9,7.9,Spurs,50,1.577,45,1.71,45,1.657,43,1.694,43,1.715
M,294,Elliott,4.9,4.9,Liverpool,32,1.539,34,1.571,33,1.448,33,2.225,29,1.548
D,299,Walker,4.8,4.8,Man City,39,1.354,40,2.679,47,1.454,47,1.486,45,1.35
F,168,Mateta,5.1,5.1,Crystal Palace,37,1.582,37,1.558,38,1.64,42,1.616,31,1.846
M,161,Schlupp,4.7,4.7,Crystal Palace,63,1.85,61,1.735,58,1.481,59,1.551,55,1.575
M,75,Anthony,5.2,5.2,Bournemouth,64,2.385,43,1.472,29,1.475,28,1.345,29,1.478
M,368,Saint-Maximin,6.1,6.1,Newcastle,60,2.549,53,2.05,54,1.882,0,0.0,47,1.623
M,503,Moutinho,4.7,4.7,Wolves,57,1.558,56,1.556,54,1.474,54,2.111,52,1.389
M,282,Fabinho,5.3,5.3,Liverpool,36,1.11,49,1.228,54,1.27,61,2.683,59,1.796
M,240,Summerville,4.2,4.2,Leeds,8,2.471,12,1.222,15,1.524,17,1.411,19,1.449
M,661,Hall,4.4,4.4,Chelsea,64,2.81,40,1.382,25,1.301,18,1.304,14,1.232
M,536,Mangala,4.9,4.9,Nott'm Forest,68,2.485,59,1.862,52,1.259,47,1.178,42,1.193
F,103,Welbeck,6.5,6.5,Brighton,57,2.047,46,1.719,49,1.83,0,0.0,49,2.347
M,212,Wilson,5.7,5.7,Fulham,29,1.506,28,1.509,30,1.624,30,1.636,33,1.642
D,178,Coleman,4.4,4.4,Everton,67,1.834,64,1.616,57,1.8,43,1.355,33,1.197
M,491,Adama,5.4,5.4,Wolves,26,1.347,24,1.368,31,1.458,27,2.125,28,1.495
F,625,Diego Costa,5.4,5.4,Wolves,33,1.423,29,1.334,31,1.469,30,2.073,30,1.481
M,278,Chamberlain,4.9,4.9,Liverpool,16,1.452,20,1.514,19,1.378,15,2.03,10,1.388
M,275,Henderson,5.3,5.3,Liverpool,52,1.469,51,1.456,51,1.331,48,2.049,50,1.417
D,8,Tierney,4.6,4.6,Arsenal,18,1.292,19,2.434,20,1.231,22,1.428,21,1.262
D,14,Tomiyasu,4.2,4.2,Arsenal,26,1.264,30,2.435,34,1.232,39,1.431,38,1.259
D,188,Mina,4.3,4.3,Everton,26,1.406,21,1.466,21,1.529,22,1.692,23,1.513
F,454,Richarlison,8.4,8.4,Spurs,32,1.427,42,1.521,43,1.505,41,1.528,43,1.557
D,257,Amartey,4.2,4.2,Leicester,75,2.841,53,1.329,43,1.118,37,1.065,37,1.17
D,292,Tsimikas,4.4,4.4,Liverpool,11,1.36,14,1.428,17,1.237,16,2.095,16,1.366
M,316,Palmer,4.3,4.3,Man City,6,1.174,8,2.268,10,1.353,12,1.418,13,1.245
M,406,Elyounoussi,5.2,5.2,Southampton,62,2.058,54,1.539,49,1.277,49,1.313,47,1.265
M,12,Smith Rowe,5.6,5.6,Arsenal,1,0.148,7,2.466,15,1.419,23,1.767,21,1.623
D,587,Sergio Gómez,4.5,4.5,Man City,8,1.233,8,2.418,9,1.262,9,1.314,9,1.192
M,231,James,6.0,6.0,Fulham,16,1.439,18,1.497,18,1.467,20,1.519,20,1.479
D,689,Badiashile,5.0,5.0,Chelsea,57,2.126,54,1.624,41,1.185,42,1.217,43,1.227
M,135,Ziyech,5.5,5.5,Chelsea,29,1.607,23,1.406,20,1.426,19,1.473,14,1.357
M,296,Carvalho,5.2,5.2,Liverpool,7,1.287,10,1.416,13,1.28,8,1.88,6,1.238
D,239,Firpo,4.5,4.5,Leeds,20,2.371,10,1.134,12,1.227,14,1.187,12,1.176
M,469,Fornals,4.9,4.9,West Ham,43,1.302,41,1.469,38,1.446,35,1.442,34,1.376
D,445,Emerson Royal,4.9,4.9,Spurs,52,1.451,31,1.421,28,1.378,22,1.381,23,1.376
M,344,Elanga,4.7,4.7,Man Utd,31,2.99,31,1.501,14,1.297,0,0.0,9,1.204
M,291,Jones,4.9,4.9,Liverpool,9,1.243,11,1.313,14,1.208,12,1.888,10,1.313
M,624,Edozie,4.7,4.7,Southampton,37,1.41,30,1.42,25,1.36,24,1.396,23,1.354
M,325,Phillips,4.8,4.8,Man City,5,1.097,8,2.154,13,1.197,19,1.267,18,1.212
D,139,Chilwell,5.8,5.8,Chelsea,8,1.258,19,1.234,34,1.296,44,1.33,53,1.799
M,148,Gallagher,5.7,5.7,Chelsea,61,2.321,36,1.126,28,1.132,22,1.16,21,1.144
D,487,Aït-Nouri,4.2,4.2,Wolves,8,1.186,9,1.204,12,1.308,14,1.828,14,1.31
F,408,A.Armstrong,5.4,5.4,Southampton,34,1.381,27,1.361,24,1.339,23,1.371,23,1.337
F,262,Iheanacho,6.1,6.1,Leicester,17,1.455,13,1.327,13,1.292,14,1.257,14,1.415
D,165,Andersen,4.5,4.5,Crystal Palace,0,-0.2,4,0.898,38,1.047,65,1.82,78,3.174
M,481,Hwang,5.7,5.7,Wolves,49,1.229,49,1.261,47,1.239,47,1.764,45,1.243
F,617,Aubameyang,8.5,8.5,Chelsea,26,1.561,10,1.241,10,1.29,11,1.315,10,1.313
M,37,McGinn,5.1,5.1,Aston Villa,20,1.128,56,1.416,52,1.3,52,1.438,53,1.427
F,110,Maupay,5.9,5.9,Everton,25,1.175,30,1.299,28,1.293,32,1.554,31,1.379
D,436,R.Sessegnon,4.4,4.4,Spurs,30,1.295,33,1.347,32,1.33,33,1.358,35,1.358
M,101,Lallana,4.9,4.9,Brighton,17,1.27,36,1.474,52,1.762,0,0.0,52,2.179
D,545,Emerson,4.0,4.0,West Ham,29,1.252,26,1.362,31,1.379,27,1.345,25,1.304
D,510,Hickey,4.9,4.9,Brentford,31,0.968,55,1.103,60,2.157,0,0.0,64,2.399
M,69,Christie,5.3,5.3,Bournemouth,64,2.008,36,1.131,25,1.183,25,1.093,26,1.199
D,193,Godfrey,4.3,4.3,Everton,23,1.164,47,1.245,47,1.329,47,1.456,50,1.411
M,48,Chukwuemeka,4.3,4.3,Chelsea,37,1.583,11,1.284,7,1.229,4,1.25,6,1.254
