Pos,ID,Name,BV,SV,Team,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts
M,534,McNeil,5.5,5.5,Everton,57,1.87,54,1.75,56,1.76,54,1.74,56,1.73
M,535,Tavernier,5.0,5.0,Bournemouth,58,0.0,54,0.0,47,0.0,45,0.0,46,0.0
M,536,Mangala,5.0,5.0,Nott'm Forest,68,2.77,60,2.22,59,2.08,56,1.83,53,1.83
D,537,Kesler Hayden,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,538,Young,4.5,4.5,Aston Villa,11,0.0,13,0.0,15,0.0,14,0.0,16,0.0
D,539,Hill,4.5,4.5,Bournemouth,33,0.0,22,0.0,27,0.0,28,0.0,26,0.0
D,540,Stevens,4.0,4.0,Brentford,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
F,541,Dervişoğlu,4.5,4.5,Brentford,4,0.0,6,0.0,6,0.0,7,0.0,6,0.0
G,542,Scherpen,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,543,Clarke,4.0,4.0,Brighton,12,0.0,17,0.0,17,0.0,18,0.0,19,0.0
D,544,Van Hecke,4.0,4.0,Brighton,3,0.0,5,0.0,7,0.0,7,0.0,7,0.0
D,545,Emerson,4.0,4.0,Chelsea,2,0.0,3,0.0,3,0.0,3,0.0,3,0.0
M,546,Harris,4.5,4.5,Fulham,0,0.0,2,0.0,2,0.0,4,0.0,3,0.0
D,547,Drameh,4.0,4.0,Leeds,11,0.0,13,0.0,11,0.0,12,0.0,10,0.0
G,548,Iversen,4.0,4.0,Leicester,13,0.0,14,0.0,15,0.0,15,0.0,15,0.0
M,549,Praet,5.0,5.0,Leicester,5,0.0,8,0.0,8,0.0,7,0.0,7,0.0
M,550,Amad,4.5,4.5,Man Utd,8,0.0,10,0.0,10,0.0,8,0.0,7,0.0
M,551,Iqbal,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
M,552,Anderson,4.5,4.5,Newcastle,1,0.0,2,0.0,2,0.0,2,0.0,3,0.0
M,553,Hammond,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,554,Bryan,5.0,5.0,Spurs,2,0.0,2,0.0,3,0.0,3,0.0,4,0.0
D,555,Ashby,4.0,4.0,West Ham,9,0.0,6,0.0,5,0.0,6,0.0,7,0.0
M,556,Coventry,4.5,4.5,West Ham,2,0.0,3,0.0,3,0.0,3,0.0,4,0.0
G,557,Smith,4.0,4.0,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,558,Bueno,4.0,4.0,Wolves,9,0.0,6,0.0,5,0.0,5,0.0,5,0.0
D,559,Colwill,4.5,4.5,Brighton,5,0.0,6,0.0,7,0.0,9,0.0,9,0.0
M,560,Mills,4.5,4.5,Everton,2,0.0,2,0.0,2,0.0,4,0.0,4,0.0
M,561,Warrington,4.5,4.5,Everton,2,0.0,3,0.0,3,0.0,3,0.0,3,0.0
M,562,Solomon,5.0,5.0,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,563,Chambers,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,564,Bajcetic,4.5,4.5,Liverpool,1,0.0,2,0.0,2,0.0,2,0.0,2,0.0
M,565,Gray,4.5,4.5,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,566,Hodge,4.5,4.5,Wolves,2,0.0,2,0.0,2,0.0,1,0.0,1,0.0
M,567,Ronan,4.5,4.5,Wolves,22,0.0,19,0.0,12,0.0,11,0.0,12,0.0
M,568,Campbell,4.5,4.5,Wolves,2,1.01,2,1.05,1,1.22,1,1.01,2,1.01
M,569,Garnacho,4.5,4.5,Man Utd,2,1.03,2,1.04,3,1.05,2,1.04,2,1.07
M,570,Garner,4.5,4.5,Man Utd,2,0.0,4,0.0,5,0.0,5,0.0,6,0.0
G,571,Randolph,4.0,4.0,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,572,Oko-Flex,4.5,4.5,West Ham,6,0.0,7,0.0,7,0.0,8,0.0,9,0.0
D,573,Lewis,4.0,4.0,Man City,5,0.0,6,0.0,6,0.0,7,0.0,6,0.0
G,574,Neto,4.5,4.5,Bournemouth,24,0.0,29,0.0,29,0.0,30,0.0,34,0.0
M,575,Cornet,6.0,6.0,West Ham,34,0.0,38,0.0,43,0.0,48,0.0,50,0.0
D,576,Senesi,4.5,4.5,Bournemouth,58,0.0,79,0.0,76,0.0,77,0.0,75,0.0
M,577,Onana,5.0,5.0,Everton,1,0.0,1,0.0,2,0.0,2,0.0,2,0.0
G,578,Robles,4.0,4.0,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,579,Guedes,6.0,6.0,Wolves,35,0.0,68,0.0,69,0.0,68,0.0,65,0.0
M,580,Damsgaard,5.5,5.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,10020,Abdul-Rahman Baba,99.9,99.9,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,10033,Florin Andone,99.9,99.9,Brighton,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0
F,10052,Joel Valencia,99.9,99.9,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,10054,Luka Racic,99.9,99.9,Brentford,2,0.0,3,0.0,2,0.0,2,0.0,1,0.0
M,10088,Bruno Jordão,99.9,99.9,Wolves,12,0.0,13,0.0,6,0.0,6,0.0,7,0.0
F,10094,Patrick Cutrone,99.9,99.9,Wolves,2,0.0,2,0.0,1,0.0,2,0.0,2,0.0
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,10132,Tahith Chong,99.9,99.9,Man Utd,2,0.0,2,0.0,3,0.0,2,0.0,1,0.0
G,10133,Marcus Bettinelli,99.9,99.9,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,10200,Hannibal Mejbri,99.9,99.9,Man Utd,1,0.0,2,0.0,1,0.0,2,0.0,3,0.0
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,10202,Shola Shoretire,99.9,99.9,Man Utd,2,0.0,3,0.0,2,0.0,3,0.0,2,0.0
F,10228,Marlos Moreno,99.9,99.9,Man City,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0
M,10229,Ante Palaversa,99.9,99.9,Man City,7,0.0,5,0.0,5,0.0,4,0.0,4,0.0
F,10232,Léo Bonatini,99.9,99.9,Wolves,1,0.0,2,0.0,2,0.0,2,0.0,2,0.0
M,10233,Mateusz Bogusz,99.9,99.9,Leeds,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,10242,Tanguy Ndombélé,99.9,99.9,Spurs,2,0.0,4,0.0,2,0.0,4,0.0,2,0.0
M,10243,Giovani Lo Celso,99.9,99.9,Spurs,1,0.0,2,0.0,2,0.0,2,0.0,3,0.0
G,10245,Rúnar Alex Rúnarsson,99.9,99.9,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,10246,Héctor Bellerín,99.9,99.9,Arsenal,0,0.0,0,0.0,1,0.0,1,0.0,2,0.0
M,10249,Matty Longstaff,99.9,99.9,Newcastle,7,0.0,10,0.0,12,0.0,13,0.0,14,0.0
F,10252,Evan Ferguson,99.9,99.9,Brighton,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
F,10253,Tariqe Fosu,99.9,99.9,Brentford,2,0.0,2,0.0,2,0.0,3,0.0,3,0.0
F,10258,Michy Batshuayi,99.9,99.9,Chelsea,2,0.0,3,0.0,2,0.0,4,0.0,4,0.0
D,10260,Axel Tuanzebe,99.9,99.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,10271,Ian Poveda,99.9,99.9,Leeds,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0
G,10275,Jordan Smith,99.9,99.9,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10296,Nathan Trott,99.9,99.9,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,10305,Issa Kaboré,99.9,99.9,Man City,1,0.0,2,0.0,2,0.0,2,0.0,3,0.0
D,10311,Kell Watts,99.9,99.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,10315,Thomas Agyepong,99.9,99.9,Man City,2,0.0,3,0.0,4,0.0,5,0.0,4,0.0
