Pos,ID,Name,BV,SV,Team,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts
M,21,Maitland-Niles,4.9,4.9,Arsenal,1,0.0,2,0.0,2,0.0,3,0.0,3,0.0
M,22,Torreira,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,23,Nelson,4.9,4.9,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,24,Turner,4.0,4.0,Arsenal,1,0.0,2,0.0,3,0.0,3,0.0,4,0.0
M,25,Fábio Vieira,5.8,5.8,Arsenal,7,0.0,10,0.0,15,0.0,20,0.0,21,0.0
D,26,Saliba,4.5,4.5,Arsenal,79,,69,,65,,57,,58,
M,27,Marquinhos,4.9,4.9,Arsenal,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0
F,28,Jesus,8.1,8.0,Arsenal,81,4.79,78,4.77,73,3.9,71,3.77,71,3.9
M,29,Coutinho,6.9,6.9,Aston Villa,35,1.44,63,2.71,64,2.57,60,2.22,59,2.39
F,30,Ings,7.0,7.0,Aston Villa,57,2.2,54,2.03,52,1.92,51,1.86,49,1.79
G,31,Martínez,5.0,5.0,Aston Villa,89,3.85,88,3.8,89,3.37,88,2.31,88,4.0
D,32,Chambers,4.5,4.5,Aston Villa,52,1.28,47,1.12,51,1.13,51,0.98,51,1.28
D,33,Digne,4.9,4.9,Aston Villa,85,3.79,82,3.56,80,2.86,77,1.76,76,3.88
M,34,Traoré,4.9,4.9,Aston Villa,4,0.0,4,0.0,4,0.0,5,0.0,7,0.0
G,35,Olsen,4.0,4.0,Aston Villa,1,0.0,2,0.0,1,0.0,2,0.0,2,0.0
M,36,Sanson,4.5,4.5,Aston Villa,8,0.0,9,0.0,10,0.0,13,0.0,12,0.0
M,37,McGinn,5.5,5.5,Aston Villa,84,3.01,80,3.12,78,2.81,76,2.52,76,3.17
D,38,Hause,4.4,4.4,Aston Villa,1,0.0,3,0.0,7,0.0,7,0.0,8,0.0
D,39,Mings,4.4,4.4,Aston Villa,86,3.41,83,3.17,80,2.56,79,1.43,76,3.55
F,40,Watkins,7.4,7.4,Aston Villa,75,3.4,72,3.47,74,3.25,71,3.2,72,3.65
M,41,Nakamba,4.5,4.5,Aston Villa,6,0.0,10,0.0,10,0.0,10,0.0,11,0.0
M,42,Buendía,6.0,6.0,Aston Villa,57,2.07,39,1.63,32,1.63,37,1.61,36,1.68
D,43,Cash,4.9,4.9,Aston Villa,64,2.82,80,3.54,78,2.88,75,1.66,76,3.9
D,44,Konsa,4.5,4.5,Aston Villa,49,1.25,49,1.24,47,1.25,48,1.1,50,1.33
M,45,Bailey,4.9,4.9,Aston Villa,37,1.45,33,1.45,36,1.47,38,1.47,38,1.48
M,46,Douglas Luiz,4.9,4.9,Aston Villa,21,1.12,21,1.1,23,1.13,24,1.07,27,1.16
M,47,Ramsey,5.4,5.4,Aston Villa,67,2.55,65,2.45,65,2.26,63,2.04,63,2.44
M,48,Chukwuemeka,4.5,4.5,Chelsea,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,49,Iroegbunam,4.5,4.5,Aston Villa,1,0.0,2,0.0,3,0.0,3,0.0,4,0.0
D,50,Diego Carlos,4.9,4.9,Aston Villa,0,-0.09,0,-0.09,0,-0.09,0,-0.09,0,-0.09
M,51,El Ghazi,4.9,4.9,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
F,52,Davis,5.4,5.4,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,53,Kamara,5.0,5.0,Aston Villa,77,2.82,76,2.87,74,2.58,73,2.33,70,2.75
F,54,Archer,4.5,4.5,Aston Villa,10,1.18,12,1.17,13,1.27,15,1.24,14,1.18
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,56,Guilbert,4.0,4.0,Aston Villa,17,0.0,8,0.0,8,0.0,11,0.0,11,0.0
D,57,Smith,4.5,4.5,Bournemouth,80,0.0,69,0.0,66,0.0,60,0.0,59,0.0
M,58,Stanislas,4.9,4.9,Bournemouth,22,0.0,19,0.0,20,0.0,22,0.0,21,0.0
D,59,Fredericks,4.4,4.4,Bournemouth,2,0.0,15,0.0,22,0.0,30,0.0,38,0.0
M,60,Brooks,5.4,5.4,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,61,Lowe,5.4,5.4,Bournemouth,8,0.0,6,0.0,8,0.0,8,0.0,9,0.0
F,62,Moore,5.5,5.5,Bournemouth,51,0.0,28,0.0,27,0.0,26,0.0,30,0.0
M,63,Marcondes,4.9,4.9,Bournemouth,4,0.0,5,0.0,5,0.0,6,0.0,5,0.0
M,64,Lerma,5.0,5.0,Bournemouth,79,0.0,74,0.0,73,0.0,74,0.0,71,0.0
D,65,Stacey,4.4,4.4,Bournemouth,45,0.0,26,0.0,25,0.0,23,0.0,24,0.0
F,66,Solanke,5.9,5.9,Bournemouth,46,0.0,78,0.0,78,0.0,76,0.0,75,0.0
M,67,Cook,5.0,5.0,Bournemouth,40,0.0,40,0.0,42,0.0,41,0.0,40,0.0
M,68,Pearson,4.5,4.5,Bournemouth,57,0.0,53,0.0,51,0.0,54,0.0,52,0.0
M,69,Christie,5.5,5.5,Bournemouth,45,0.0,45,0.0,45,0.0,42,0.0,43,0.0
M,70,Billing,5.4,5.4,Bournemouth,50,0.0,54,0.0,54,0.0,53,0.0,52,0.0
D,71,Mepham,4.5,4.5,Bournemouth,71,0.0,64,0.0,63,0.0,59,0.0,62,0.0
G,72,Travers,4.5,4.5,Bournemouth,57,0.0,50,0.0,44,0.0,44,0.0,43,0.0
D,73,Kelly,4.5,4.5,Bournemouth,83,0.0,76,0.0,74,0.0,75,0.0,72,0.0
M,74,Dembélé,4.9,4.9,Bournemouth,10,0.0,8,0.0,9,0.0,12,0.0,10,0.0
M,75,Anthony,5.4,5.4,Bournemouth,20,0.0,19,0.0,22,0.0,24,0.0,20,0.0
D,76,Zemura,4.5,4.5,Bournemouth,43,0.0,69,0.0,66,0.0,67,0.0,59,0.0
G,77,Dennis,4.0,4.0,Bournemouth,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0
D,78,Jansson,4.5,4.5,Brentford,85,4.19,82,3.81,79,3.53,77,3.54,76,3.71
M,79,Nørgaard,5.5,5.5,Brentford,79,3.57,76,3.34,74,2.92,74,3.1,72,3.09
F,80,Toney,7.1,7.0,Brentford,84,4.64,82,4.39,80,3.78,79,4.37,77,4.29
G,81,Raya,4.5,4.5,Brentford,89,4.13,89,4.01,88,3.87,88,3.75,86,3.91
D,82,Canós,5.0,5.0,Brentford,0,0.0,0,0.0,3,0.0,5,0.0,9,0.0
M,83,Dasilva,4.6,4.6,Brentford,63,2.76,56,1.75,48,1.38,48,1.41,49,1.42
D,84,Ajer,4.5,4.5,Brentford,0,0.0,1,0.0,6,0.0,13,0.0,23,0.0
D,85,Henry,4.5,4.5,Brentford,82,4.32,79,3.91,76,3.71,74,3.56,74,3.72
M,86,Janelt,5.5,5.5,Brentford,52,1.71,62,2.37,63,2.51,61,2.39,64,2.57
M,87,Ghoddos,5.0,5.0,Brentford,7,0.0,8,0.0,11,0.0,11,0.0,10,0.0
M,88,Jensen,5.0,5.0,Brentford,57,2.12,56,2.01,57,2.02,54,1.97,54,1.87
M,89,Wissa,5.4,5.4,Brentford,40,1.74,41,1.56,33,1.46,32,1.67,35,1.57
D,90,Roerslev,4.5,4.5,Brentford,44,1.48,43,1.21,42,1.2,44,1.27,40,1.22
D,91,Bech,4.5,4.5,Brentford,17,1.24,19,1.16,23,1.12,23,1.17,21,1.13
D,92,Pinnock,4.4,4.4,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,93,Onyeka,5.0,5.0,Brentford,16,0.97,18,0.97,22,0.85,23,0.96,23,0.88
M,94,Baptiste,4.5,4.5,Brentford,7,1.11,10,1.12,10,1.08,12,1.2,11,1.12
F,95,Mbeumo,6.0,6.0,Brentford,76,4.12,72,3.61,69,3.19,67,3.09,65,2.7
D,96,Goode,4.0,4.0,Brentford,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
F,97,Forss,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,98,Thompson,4.0,4.0,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,99,Bidstrup,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,100,Balcombe,4.0,4.0,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,101,Lallana,5.0,5.0,Brighton,47,1.28,41,1.27,42,1.37,40,1.23,44,1.38
G,102,Steele,4.0,4.0,Brighton,1,0.0,3,0.0,2,0.0,3,0.0,3,0.0
F,103,Welbeck,6.5,6.5,Brighton,74,3.56,68,3.61,65,3.22,65,2.85,64,2.91
M,104,Groß,5.7,5.7,Brighton,76,3.77,68,3.45,59,2.82,58,2.43,57,2.39
D,105,Duffy,4.5,4.5,Fulham,16,1.09,29,1.13,39,1.14,47,1.18,50,1.23
D,106,Dunk,4.5,4.5,Brighton,85,3.28,83,3.29,82,3.8,83,3.46,81,3.79
M,107,March,5.0,5.0,Brighton,69,3.12,41,1.37,39,1.42,39,1.36,41,1.42
D,108,Webster,4.5,4.5,Brighton,82,3.46,79,3.55,78,4.01,76,3.7,75,3.97
D,109,Veltman,4.5,4.5,Brighton,84,3.3,77,3.34,76,3.97,72,3.36,74,3.92
F,110,Maupay,6.3,6.3,Brighton,13,0.0,15,0.0,16,0.0,16,0.0,18,0.0
M,111,Trossard,6.5,6.5,Brighton,76,4.21,69,4.05,66,3.72,64,2.86,62,2.87
D,112,Cucurella,5.0,5.0,Chelsea,70,3.93,69,3.85,67,3.51,68,3.71,64,3.58
G,113,Sánchez,4.5,4.5,Brighton,89,3.75,87,3.66,88,4.06,87,3.9,87,4.06
D,114,Lamptey,4.5,4.5,Brighton,26,1.05,33,1.23,34,1.18,36,1.15,33,1.25
M,115,Alzate,4.5,4.5,Brighton,7,0.0,8,0.0,9,0.0,11,0.0,11,0.0
M,116,Mac Allister,5.5,5.5,Brighton,77,4.04,73,4.12,72,4.34,71,3.82,69,4.21
M,117,Moder,4.5,4.5,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,118,Mwepu,5.4,5.4,Brighton,31,1.24,42,1.55,42,1.51,44,1.37,44,1.52
M,119,Sarmiento,4.5,4.5,Brighton,3,0.0,2,0.0,4,0.0,3,0.0,4,0.0
M,120,Caicedo,5.0,5.0,Brighton,75,3.1,73,3.12,72,3.33,70,3.01,68,3.1
M,121,Richards,4.5,4.5,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,122,Roberts,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,123,Undav,5.4,5.4,Brighton,36,0.0,37,0.0,36,0.0,38,0.0,39,0.0
M,124,Mitoma,5.0,5.0,Brighton,3,0.0,3,0.0,3,0.0,3,0.0,3,0.0
F,125,Enciso,5.0,5.0,Brighton,7,0.0,6,0.0,7,0.0,9,0.0,10,0.0
M,126,Kozłowski,4.5,4.5,Brighton,1,0.0,2,0.0,2,0.0,3,0.0,3,0.0
D,127,Azpilicueta,5.0,5.0,Chelsea,49,1.56,46,1.44,47,1.47,44,1.37,44,1.57
D,128,Thiago Silva,5.5,5.5,Chelsea,79,3.99,78,4.02,76,3.88,72,3.79,74,4.0
D,129,Alonso,5.3,5.3,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,130,Jorginho,6.0,6.0,Chelsea,79,4.14,75,3.84,72,3.77,69,3.54,68,3.64
M,131,Barkley,5.0,5.0,Chelsea,2,0.0,3,0.0,3,0.0,2,0.0,2,0.0
M,132,Kovacic,4.9,4.9,Chelsea,4,0.0,22,0.0,29,0.0,45,0.0,58,0.0
G,133,Arrizabalaga,4.5,4.5,Chelsea,1,0.0,3,0.0,3,0.0,2,0.0,5,0.0
M,134,Kanté,5.0,5.0,Chelsea,0,-0.15,0,-0.15,0,-0.15,0,-0.15,0,-0.15
M,135,Ziyech,5.8,5.8,Chelsea,16,0.0,17,0.0,19,0.0,20,0.0,17,0.0
M,136,Loftus-Cheek,5.0,5.0,Chelsea,45,1.48,45,1.47,43,1.47,44,1.43,39,1.46
F,137,Werner,7.9,7.9,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,138,Kenedy,4.0,4.0,Chelsea,3,0.0,4,0.0,4,0.0,7,0.0,5,0.0
D,139,Chilwell,6.0,6.0,Chelsea,40,1.96,39,1.83,44,1.9,46,1.72,51,2.29
M,140,Pulisic,5.9,5.9,Chelsea,22,1.86,27,1.93,26,2.11,29,1.78,28,2.29
D,141,Chalobah,4.9,4.9,Chelsea,18,0.0,21,0.0,21,0.0,21,0.0,21,0.0
M,142,Mount,7.9,7.9,Chelsea,81,5.45,78,5.37,75,5.06,73,4.74,72,5.45
D,143,Sarr,5.0,5.0,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,144,Hudson-Odoi,5.4,5.4,Chelsea,12,0.0,10,0.0,14,0.0,13,0.0,13,0.0
F,145,Havertz,7.9,7.9,Chelsea,66,3.41,62,2.62,63,2.98,61,2.4,62,2.97
D,146,James,6.1,6.0,Chelsea,78,5.55,76,5.36,73,4.83,73,4.75,72,5.22
G,147,Mendy,5.0,5.0,Chelsea,89,4.1,87,4.16,87,4.07,88,4.19,85,4.13
M,148,Gallagher,5.8,5.8,Chelsea,47,1.61,41,1.37,38,1.41,31,1.25,27,1.62
M,149,Gilmour,4.5,4.5,Chelsea,10,0.0,9,0.0,10,0.0,8,0.0,7,0.0
F,150,Broja,5.4,5.4,Chelsea,1,1.05,6,1.27,8,1.36,11,1.31,18,1.6
D,151,Ampadu,4.5,4.5,Chelsea,2,0.0,3,0.0,3,0.0,5,0.0,5,0.0
G,152,Guaita,4.5,4.5,Crystal Palace,88,4.07,87,3.22,86,3.81,86,3.94,86,3.89
D,153,Tomkins,4.0,4.0,Crystal Palace,0,0.0,3,0.0,7,0.0,11,0.0,12,0.0
M,154,McArthur,4.9,4.9,Crystal Palace,0,0.0,7,0.0,15,0.0,23,0.0,44,0.0
F,155,Benteke,5.5,5.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,156,Ward,4.5,4.5,Crystal Palace,17,1.05,21,0.93,21,0.95,22,0.96,21,0.96
D,157,Clyne,4.5,4.5,Crystal Palace,81,3.27,76,2.27,74,3.14,71,3.2,72,3.17
M,158,Milivojevic,4.5,4.5,Crystal Palace,19,0.84,19,0.81,21,0.84,18,0.84,16,0.83
M,159,Ayew,5.5,5.5,Crystal Palace,56,1.83,51,1.54,48,1.45,51,1.64,48,1.49
M,160,Zaha,7.0,7.0,Crystal Palace,82,4.46,78,4.02,76,4.22,76,4.43,72,4.05
M,161,Schlupp,5.0,5.0,Crystal Palace,69,3.08,68,2.73,64,2.52,61,2.45,58,1.97
G,162,Butland,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
M,163,Hughes,5.0,5.0,Crystal Palace,23,0.88,23,0.85,24,0.88,25,0.92,17,0.86
M,164,Riedewald,4.5,4.5,Crystal Palace,6,0.0,7,0.0,9,0.0,9,0.0,7,0.0
D,165,Andersen,4.5,4.5,Crystal Palace,86,3.46,82,2.35,79,3.32,78,3.53,76,3.44
F,166,Edouard,5.5,5.5,Crystal Palace,56,1.74,52,1.51,51,1.51,49,1.42,49,1.46
D,167,Guéhi,4.5,4.5,Crystal Palace,87,3.53,82,2.5,79,3.42,79,3.58,78,3.52
F,168,Mateta,5.4,5.4,Crystal Palace,33,1.61,33,1.5,34,1.59,34,1.63,32,1.59
M,169,Eze,5.5,5.5,Crystal Palace,71,3.24,69,2.75,67,2.75,65,2.72,63,2.64
D,170,Mitchell,4.5,4.5,Crystal Palace,80,3.4,78,2.39,72,3.2,72,3.4,73,3.36
M,171,Olise,5.5,5.5,Crystal Palace,35,1.37,46,1.45,46,1.37,43,1.59,45,1.5
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,173,Ebiowei,4.5,4.5,Crystal Palace,11,0.0,13,0.0,16,0.0,16,0.0,17,0.0
D,174,Ferguson,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,175,Johnstone,4.5,4.5,Crystal Palace,2,0.0,3,0.0,4,0.0,3,0.0,4,0.0
G,176,Begović,4.0,4.0,Everton,1,0.0,2,0.0,3,0.0,4,0.0,4,0.0
F,177,Rondón,5.0,5.0,Everton,33,1.56,32,1.41,32,1.53,34,1.35,33,1.43
D,178,Coleman,4.5,4.5,Everton,22,0.0,45,0.0,63,0.0,64,0.0,63,0.0
M,179,Townsend,5.5,5.5,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,180,Keane,4.4,4.4,Everton,10,0.0,15,0.0,15,0.0,19,0.0,19,0.0
M,181,Dele,5.4,5.4,Everton,31,1.15,32,1.13,33,1.18,35,1.14,31,1.1
G,182,Pickford,4.5,4.5,Everton,89,3.98,88,3.38,87,3.57,86,2.72,86,3.23
M,183,Allan,4.9,4.9,Everton,27,0.0,23,0.0,31,0.0,35,0.0,29,0.0
M,184,André Gomes,4.5,4.5,Everton,0,0.0,1,0.0,1,0.0,3,0.0,4,0.0
M,185,A.Doucouré,5.4,5.4,Everton,0,-0.23,0,-0.23,0,-0.23,0,-0.23,24,1.06
M,186,Iwobi,5.5,5.5,Everton,80,3.76,74,3.06,70,3.16,71,2.74,68,2.67
M,187,Gbamin,4.5,4.5,Everton,2,0.0,3,0.0,4,0.0,4,0.0,3,0.0
D,188,Mina,4.4,4.4,Everton,0,-0.16,0,-0.16,0,-0.16,0,-0.16,0,-0.16
M,189,Gray,5.5,5.5,Everton,62,2.78,58,1.96,59,2.42,56,1.75,56,1.8
M,190,Davies,5.0,5.0,Everton,56,2.24,63,2.4,60,2.4,60,2.05,55,1.76
F,191,Calvert-Lewin,7.9,7.9,Everton,0,0.0,0,0.0,0,0.0,0,0.0,6,0.0
D,192,Holgate,4.5,4.5,Everton,68,3.23,66,2.25,67,2.57,63,1.41,62,1.7
D,193,Godfrey,4.4,4.4,Everton,0,-0.16,0,-0.16,0,-0.16,0,-0.16,0,-0.16
D,194,Mykolenko,4.5,4.5,Everton,80,3.96,76,2.97,74,3.2,73,1.9,73,2.43
M,195,Gordon,5.5,5.5,Everton,75,4.0,73,3.28,71,3.72,70,2.82,70,3.01
D,196,Branthwaite,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,197,Patterson,4.0,4.0,Everton,70,0.0,49,0.0,34,0.0,33,0.0,35,0.0
D,198,Nkounkou,4.0,4.0,Everton,1,0.0,2,0.0,3,0.0,3,0.0,4,0.0
D,199,Tarkowski,4.5,4.5,Everton,85,4.26,83,3.41,81,3.65,79,2.41,76,2.94
M,200,Cairney,4.9,4.9,Fulham,49,0.0,41,0.0,44,0.0,46,0.0,45,0.0
D,201,Ream,4.5,4.5,Fulham,72,0.0,65,0.0,61,0.0,55,0.0,54,0.0
M,202,Knockaert,4.9,4.9,Fulham,3,0.0,2,0.0,3,0.0,3,0.0,4,0.0
M,203,Chalobah,4.5,4.5,Fulham,13,0.0,13,0.0,13,0.0,16,0.0,16,0.0
M,204,Kebano,5.5,5.5,Fulham,67,0.0,64,0.0,63,0.0,62,0.0,60,0.0
M,205,De Cordova-Reid,5.5,5.5,Fulham,51,0.0,64,0.0,64,0.0,64,0.0,64,0.0
D,206,Bryan,4.4,4.4,Fulham,21,0.0,21,0.0,23,0.0,24,0.0,26,0.0
G,207,Gazzaniga,4.0,4.0,Fulham,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0
D,208,Kongolo,4.0,4.0,Fulham,0,0.0,2,0.0,3,0.0,5,0.0,4,0.0
D,209,Tosin,4.5,4.5,Fulham,79,0.0,71,0.0,71,0.0,67,0.0,64,0.0
F,210,Mitrović,6.6,6.6,Fulham,85,0.0,81,0.0,79,0.0,78,0.0,78,0.0
M,211,Reed,4.5,4.5,Fulham,74,0.0,71,0.0,70,0.0,64,0.0,65,0.0
M,212,Wilson,5.9,5.9,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,213,Rodák,4.5,4.5,Fulham,77,0.0,59,0.0,49,0.0,29,0.0,32,0.0
M,214,Cavaleiro,4.9,4.9,Fulham,4,0.0,2,0.0,3,0.0,4,0.0,4,0.0
D,215,Tete,4.5,4.5,Fulham,62,0.0,47,0.0,35,0.0,23,0.0,23,0.0
M,216,Onomah,4.5,4.5,Fulham,8,0.0,7,0.0,7,0.0,7,0.0,9,0.0
D,217,Robinson,4.5,4.5,Fulham,69,0.0,68,0.0,65,0.0,62,0.0,60,0.0
F,218,Muniz,5.4,5.4,Fulham,30,0.0,25,0.0,27,0.0,26,0.0,27,0.0
F,219,Stansfield,4.5,4.5,Fulham,4,0.0,5,0.0,6,0.0,6,0.0,7,0.0
M,220,Palhinha,5.0,5.0,Fulham,82,0.0,77,0.0,76,0.0,76,0.0,73,0.0
D,221,Cooper,4.5,4.5,Leeds,14,0.0,43,0.0,70,0.0,71,0.0,66,0.0
D,222,Ayling,4.5,4.5,Leeds,0,0.0,1,0.0,10,0.0,17,0.0,36,0.0
M,223,Klich,4.9,4.9,Leeds,24,1.08,25,1.14,24,1.12,26,1.21,24,1.14
M,224,Forshaw,4.5,4.5,Leeds,12,0.93,12,0.94,12,0.97,13,0.92,11,0.97
M,225,Rodrigo,6.2,6.2,Leeds,75,3.27,62,2.48,52,1.84,44,1.51,41,1.69
D,226,Dallas,5.0,5.0,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,227,Bamford,7.4,7.4,Leeds,11,1.16,46,1.62,64,2.61,63,2.47,60,2.61
D,228,Llorente,4.5,4.5,Leeds,81,2.48,76,2.87,68,2.95,65,2.14,64,3.01
M,229,Roberts,5.0,5.0,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,230,Koch,4.5,4.5,Leeds,78,2.38,57,1.7,40,1.17,38,1.2,31,1.14
M,231,James,6.0,6.0,Leeds,38,1.22,28,1.28,25,1.3,28,1.28,29,1.55
M,232,Raphinha,7.0,7.0,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,233,Harrison,6.0,6.0,Leeds,69,2.83,66,2.67,61,2.47,61,2.29,60,2.76
M,234,Shackleton,4.5,4.5,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,235,Struijk,4.5,4.5,Leeds,80,2.71,76,2.99,66,2.9,59,1.97,45,1.38
G,236,Klaesson,4.0,4.0,Leeds,0,0.0,2,0.0,2,0.0,3,0.0,3,0.0
F,237,Greenwood,4.5,4.5,Leeds,7,1.24,6,1.18,4,1.09,6,1.19,6,1.43
G,238,Meslier,4.5,4.5,Leeds,90,3.28,88,3.33,87,3.66,87,3.06,87,3.94
D,239,Firpo,4.5,4.5,Leeds,0,0.0,1,0.0,14,0.0,20,0.0,42,0.0
M,240,Summerville,4.5,4.5,Leeds,1,1.02,2,1.07,2,1.09,4,1.22,3,1.29
M,241,Bate,4.5,4.5,Leeds,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,242,Gelhardt,5.4,5.4,Leeds,37,1.26,21,1.01,17,1.08,17,0.97,21,1.26
D,243,Hjelde,4.0,4.0,Leeds,16,0.0,16,0.0,12,0.0,13,0.0,9,0.0
D,244,Kristensen,4.9,4.9,Leeds,85,0.0,84,0.0,79,0.0,76,0.0,75,0.0
M,245,Roca,5.0,5.0,Leeds,76,2.76,71,2.72,70,2.83,68,2.57,69,2.91
M,246,Aaronson,5.5,5.5,Leeds,77,0.0,65,0.0,60,0.0,62,0.0,64,0.0
M,247,Gyabi,4.5,4.5,Leeds,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
G,248,Schmeichel,5.0,5.0,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,249,Evans,4.5,4.5,Leicester,78,2.96,75,2.93,71,2.73,69,2.83,66,2.96
D,250,Bertrand,4.0,4.0,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,251,Albrighton,5.0,5.0,Leicester,15,0.0,15,0.0,17,0.0,16,0.0,17,0.0
M,252,Mendy,4.5,4.5,Leicester,19,0.0,21,0.0,21,0.0,24,0.0,25,0.0
D,253,Vestergaard,4.0,4.0,Leicester,10,0.0,11,0.0,14,0.0,6,0.0,7,0.0
G,254,Ward,4.0,4.0,Leicester,85,3.31,85,3.74,82,3.37,81,3.41,80,3.87
F,255,Vardy,9.5,9.5,Leicester,73,4.73,69,3.99,69,4.35,67,3.62,67,3.73
D,256,Ricardo,4.4,4.4,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,257,Amartey,4.5,4.5,Leicester,64,2.01,58,1.46,56,1.3,36,0.88,38,0.9
D,258,Castagne,4.5,4.5,Leicester,83,2.96,80,2.85,78,2.93,75,3.0,76,3.55
M,259,Tielemans,6.5,6.5,Leicester,67,2.83,67,2.66,65,2.68,65,2.62,64,2.67
