Pos,ID,Name,BV,SV,Team,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts
D,516,Collins,4.4,4.4,Wolves,85,3.07,82,1.30,79,1.84,80,3.04,78,3.68
G,517,Strakosha,4.3,4.3,Brentford,1,0.06,2,0.06,4,0.17,4,0.15,4,0.19
G,518,Hennessey,3.9,3.9,Nott'm Forest,1,0.05,2,0.08,3,0.10,3,0.10,5,0.18
M,519,Eriksen,6.3,6.3,Man Utd,63,5.58,62,2.48,61,5.46,61,3.12,62,3.45
D,520,Koulibaly,5.5,5.5,Chelsea,70,3.19,68,1.78,53,2.45,46,1.73,45,2.29
M,521,Francois,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,522,Spence,4.1,4.1,Spurs,3,0.14,3,0.10,4,0.11,4,0.15,6,0.20
D,523,Toffolo,4.3,4.3,Nott'm Forest,7,0.29,8,0.31,8,0.33,7,0.24,8,0.18
M,524,O'Brien,4.8,4.8,Nott'm Forest,16,0.65,24,0.93,20,0.78,21,0.77,21,0.71
D,525,Augustinsson,4.3,4.3,Aston Villa,1,0.02,1,0.05,2,0.06,1,0.04,2,0.07
D,526,Mee,4.6,4.6,Brentford,87,4.25,84,2.80,84,3.84,82,1.55,82,3.50
M,527,Lingard,5.4,5.4,Nott'm Forest,0,0.00,0,0.00,4,0.24,15,0.76,25,1.11
F,528,Mara,5.3,5.3,Southampton,26,1.44,28,1.57,26,1.35,23,1.34,24,1.11
F,529,Scamacca,6.6,6.6,West Ham,54,2.57,65,3.58,66,2.66,66,3.03,65,2.76
D,530,Richards,4.4,4.4,Crystal Palace,3,0.20,4,0.16,3,0.10,4,0.15,5,0.19
D,531,Vinagre,4.3,4.3,Everton,12,0.54,14,0.49,14,0.44,15,0.37,15,0.66
D,532,Mbabu,4.3,4.3,Fulham,18,0.55,6,0.21,6,0.20,9,0.42,8,0.28
D,533,Martínez,4.5,4.5,Man Utd,82,5.27,76,1.97,78,5.97,74,2.94,76,3.60
M,534,McNeil,5.2,5.2,Everton,37,1.84,39,1.75,39,1.63,37,1.45,40,2.12
M,535,Tavernier,4.7,4.7,Bournemouth,14,0.55,39,1.73,76,2.49,73,2.53,72,2.57
M,536,Mangala,4.9,4.9,Nott'm Forest,57,2.04,57,2.02,55,2.00,52,1.74,53,1.62
D,537,Kesler Hayden,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,538,Young,4.4,4.4,Aston Villa,60,2.57,31,1.36,27,1.31,22,0.51,25,0.85
D,539,Hill,4.4,4.4,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,540,Stevens,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,541,Dervişoğlu,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,542,Scherpen,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,543,Clarke,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,544,Van Hecke,4.0,4.0,Brighton,6,0.20,9,0.34,4,0.21,6,0.22,6,0.27
D,545,Emerson,4.0,4.0,West Ham,27,1.21,29,1.50,25,0.88,24,1.01,24,0.84
M,546,Harris,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,547,Drameh,4.0,4.0,Leeds,3,0.08,5,0.19,6,0.33,6,0.17,9,0.33
G,548,Iversen,3.9,3.9,Leicester,2,0.09,4,0.15,3,0.11,5,0.17,4,0.16
M,549,Praet,4.8,4.8,Leicester,30,1.45,47,2.06,44,1.87,35,1.59,37,1.46
M,550,Amad,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,551,Iqbal,4.3,4.3,Man Utd,0,0.00,0,0.01,0,0.01,0,0.00,0,0.00
M,552,Anderson,4.4,4.4,Newcastle,5,0.23,6,0.28,6,0.28,6,0.29,4,0.17
M,553,Hammond,4.3,4.3,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,554,Bryan,5.0,5.0,Spurs,18,1.85,8,0.54,3,0.23,2,0.17,2,0.18
D,555,Ashby,3.9,3.9,West Ham,1,0.04,1,0.02,0,0.01,1,0.02,1,0.02
M,556,Coventry,4.4,4.4,West Ham,1,0.02,1,0.02,2,0.06,1,0.04,2,0.08
G,557,Smith,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,558,Bueno,3.9,3.9,Wolves,70,2.64,64,1.10,59,1.43,57,2.23,56,2.70
D,559,Colwill,4.4,4.4,Brighton,80,2.08,58,2.18,28,1.42,28,1.06,27,1.18
M,560,Mills,4.4,4.4,Everton,0,0.02,1,0.03,1,0.06,1,0.03,1,0.03
M,561,Warrington,4.4,4.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,562,Solomon,4.9,4.9,Fulham,8,0.40,10,0.53,12,0.55,12,0.67,15,0.70
D,563,Chambers,4.0,4.0,Liverpool,0,0.00,0,0.00,1,0.02,1,0.04,1,0.02
M,564,Bajcetic,4.4,4.4,Liverpool,0,0.01,1,0.05,2,0.09,1,0.07,2,0.06
M,565,Gray,4.5,4.5,Leeds,0,0.00,0,0.01,0,0.03,0,0.01,0,0.01
M,566,Hodge,4.4,4.4,Wolves,16,0.64,19,0.63,19,0.68,20,0.89,17,0.71
M,567,Ronan,4.4,4.4,Wolves,0,0.01,1,0.02,1,0.03,1,0.04,0,0.02
M,568,Campbell,4.4,4.4,Wolves,1,0.05,3,0.13,2,0.10,3,0.13,2,0.10
M,569,Garnacho,4.2,4.2,Man Utd,29,3.30,18,0.98,17,1.94,18,1.15,19,1.30
M,570,Garner,4.5,4.5,Everton,0,0.00,0,0.00,2,0.09,13,0.42,19,0.84
G,571,Randolph,4.0,4.0,West Ham,0,0.01,0,0.00,0,0.01,0,0.01,0,0.01
M,572,Oko-Flex,4.4,4.4,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,573,Lewis,3.9,3.9,Man City,39,3.58,54,3.22,48,2.04,42,3.91,42,2.32
G,574,Neto,4.5,4.5,Bournemouth,24,0.88,55,2.30,86,3.06,85,3.13,86,3.27
M,575,Cornet,5.9,5.9,West Ham,6,0.31,17,0.95,28,1.24,31,1.45,33,1.46
D,576,Senesi,4.5,4.5,Bournemouth,76,1.74,70,2.50,69,1.28,67,1.53,69,1.89
M,577,Onana,4.8,4.8,Everton,79,2.82,78,2.47,73,2.17,72,1.98,72,2.79
G,578,Robles,4.0,4.0,Leeds,1,0.04,1,0.05,2,0.14,2,0.09,2,0.08
M,579,Guedes,5.9,5.9,Wolves,26,1.51,26,1.16,29,1.47,27,1.75,28,1.84
M,580,Damsgaard,5.1,5.1,Brentford,20,1.22,24,1.27,23,1.41,22,1.02,21,1.21
G,581,Smithies,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
M,582,Freuler,4.9,4.9,Nott'm Forest,80,2.54,77,2.46,73,2.41,73,2.15,72,1.92
M,583,Kouyaté,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,584,Clark,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,585,Dennis,5.7,5.7,Nott'm Forest,30,1.60,27,1.42,28,1.56,27,1.29,22,0.96
D,586,Estupiñán,4.5,4.5,Brighton,70,2.24,70,3.08,64,3.67,64,2.76,62,3.09
D,587,Sergio Gómez,4.5,4.5,Man City,12,1.11,8,0.45,7,0.30,8,0.79,8,0.44
D,588,Kehrer,4.5,4.5,West Ham,86,2.86,66,2.73,77,1.83,76,2.41,75,1.71
M,589,Matheus,4.8,4.8,Wolves,67,2.60,65,1.92,61,2.11,60,2.57,58,2.57
G,590,Whitworth,4.0,4.0,Crystal Palace,0,0.02,0,0.02,0,0.00,0,0.00,0,0.01
F,591,Ablade,4.5,4.5,Fulham,0,0.00,0,0.03,1,0.05,0,0.04,1,0.08
G,592,H.Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,593,Casemiro,4.9,4.9,Man Utd,79,5.13,71,2.14,76,4.77,74,2.67,74,2.91
F,594,Isak,6.6,6.6,Newcastle,32,2.27,38,2.22,44,2.74,50,3.15,55,2.98
D,595,Zanka,4.0,4.0,Brentford,61,2.73,36,1.20,31,1.35,29,0.63,24,1.01
F,596,Ferguson,4.5,4.5,Brighton,60,2.69,48,2.18,27,1.52,16,0.85,17,1.00
F,597,Saydee,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,598,Bevan,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,599,Gomes,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,600,Knight,4.5,4.5,Man City,0,0.02,0,0.01,0,0.01,0,0.04,1,0.03
M,601,Rodney,4.5,4.5,Crystal Palace,0,0.00,0,0.01,0,0.01,0,0.02,0,0.01
D,602,Renan Lodi,4.3,4.3,Nott'm Forest,73,2.65,67,2.41,64,2.36,65,1.84,62,1.15
M,603,Paquetá,5.9,5.9,West Ham,76,3.35,72,3.79,72,2.71,69,2.99,69,2.73
M,604,Phillips,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,605,Welch,4.0,4.0,Everton,0,0.01,1,0.02,1,0.03,1,0.03,1,0.04
M,606,Vale,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,607,Smith,4.5,4.5,Arsenal,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01
F,608,Kalajdžić,5.3,5.3,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,609,Antony,7.4,7.4,Man Utd,81,6.52,77,2.87,72,6.05,73,3.48,71,3.72
D,610,Akanji,5.0,5.0,Man City,68,5.51,57,3.16,53,2.07,41,3.67,39,2.01
M,611,Gueye,4.9,4.9,Everton,79,2.71,75,2.37,74,2.16,69,1.91,70,2.62
D,612,Faes,4.4,4.4,Leicester,85,2.85,83,2.47,81,2.19,79,2.12,78,1.38
D,613,Kurzawa,4.3,4.3,Fulham,71,1.69,11,0.38,12,0.36,12,0.57,14,0.45
M,614,Willian,5.5,5.5,Fulham,77,3.08,71,3.50,68,2.77,69,4.03,68,2.87
G,615,Kovár,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,616,Zakaria,5.0,5.0,Chelsea,43,1.57,51,1.70,47,1.73,39,1.35,40,1.57
F,617,Aubameyang,8.6,8.6,Chelsea,47,2.92,55,2.96,48,3.13,28,1.66,30,2.11
F,618,Vinícius,5.4,5.4,Fulham,7,0.41,12,0.75,15,0.74,17,1.11,17,0.92
F,619,Gnonto,5.0,5.0,Leeds,73,2.61,65,2.65,55,3.40,42,1.69,34,1.47
M,620,Arthur,4.8,4.8,Liverpool,0,0.00,0,0.00,1,0.04,4,0.26,6,0.28
D,621,Badé,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,622,Larios,4.0,4.0,Southampton,0,0.00,5,0.17,19,0.58,22,0.94,21,0.57
D,623,Caleta-Car,4.5,4.5,Southampton,55,1.72,60,1.87,28,0.75,26,1.01,27,0.59
M,624,Edozie,4.7,4.7,Southampton,48,2.19,47,2.17,36,1.63,36,1.79,34,1.40
F,625,Diego Costa,5.5,5.5,Wolves,28,1.54,36,1.43,34,1.65,38,2.23,35,2.15
G,626,Karius,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01
G,627,Jakupović,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,628,Aurier,4.5,4.5,Nott'm Forest,73,3.07,66,2.73,66,2.84,67,2.12,66,1.27
M,629,Traoré,4.4,4.4,Wolves,0,0.00,0,0.00,2,0.08,11,0.46,22,0.90
M,630,Nwaneri,4.5,4.5,Arsenal,1,0.04,1,0.07,1,0.04,1,0.05,1,0.04
D,631,Sousa,4.0,4.0,Arsenal,0,0.00,0,0.01,0,0.02,1,0.04,1,0.02
M,632,Trevitt,4.5,4.5,Brentford,0,0.01,0,0.02,0,0.00,0,0.00,0,0.01
G,633,Cox,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.00,0,0.01,0,0.01,0,0.01,0,0.02
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.01,1,0.03,0,0.00,0,0.00,0,0.00
D,636,Parkes,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.01,1,0.02,2,0.04
D,637,John,4.0,4.0,Everton,0,0.01,0,0.01,1,0.01,1,0.02,0,0.01
D,638,Bogarde,4.0,4.0,Aston Villa,0,0.00,1,0.04,0,0.00,0,0.01,1,0.01
M,639,Braybrooke,4.5,4.5,Leicester,8,0.36,5,0.21,1,0.05,1,0.04,0,0.02
D,640,Turns,4.0,4.0,Brighton,0,0.01,1,0.06,1,0.07,1,0.03,1,0.05
M,641,Godo,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01
D,642,Balmer,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,643,Mainoo,4.5,4.5,Man Utd,0,0.03,0,0.00,0,0.01,1,0.03,0,0.00
G,644,Goodman,4.0,4.0,Crystal Palace,0,0.03,1,0.02,0,0.01,0,0.00,0,0.00
D,645,Wormleighton,4.0,4.0,Leicester,2,0.06,2,0.07,2,0.05,2,0.04,1,0.02
D,646,Crama,4.0,4.0,Brentford,1,0.02,1,0.03,0,0.01,1,0.01,1,0.03
M,647,Payne,4.5,4.5,Southampton,0,0.00,0,0.01,0,0.00,0,0.01,0,0.00
M,648,Finnigan,4.5,4.5,Southampton,0,0.01,0,0.01,0,0.00,0,0.00,0,0.00
G,649,Plain,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,650,Yarmolyuk,4.5,4.5,Brentford,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00
M,651,Moran,4.5,4.5,Brighton,1,0.06,2,0.10,3,0.17,3,0.16,3,0.19
D,652,Furlong,4.0,4.0,Brighton,0,0.01,1,0.05,0,0.02,0,0.01,1,0.02
M,653,Hutchinson,4.5,4.5,Chelsea,4,0.17,2,0.10,1,0.04,0,0.01,0,0.01
M,654,Wells-Morrison,4.5,4.5,Crystal Palace,0,0.01,0,0.01,0,0.00,0,0.02,0,0.01
G,655,Hein,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00
G,656,Bishop,4.0,4.0,Man Utd,0,0.01,0,0.00,0,0.00,0,0.01,0,0.01
F,657,Fraser,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,658,Griffiths,4.5,4.5,Wolves,0,0.01,1,0.03,1,0.02,0,0.02,1,0.03
F,659,Mateo Joseph,4.5,4.5,Leeds,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00
F,660,Shoretire,4.5,4.5,Man Utd,0,0.01,0,0.00,0,0.00,0,0.00,0,0.01
M,661,Hall,4.4,4.4,Chelsea,35,1.38,26,1.00,12,0.53,8,0.33,9,0.39
F,662,Cannon,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,663,Perkins,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01
D,664,Lembikisa,4.0,4.0,Wolves,3,0.09,4,0.08,5,0.13,5,0.19,5,0.19
M,665,Doak,4.5,4.5,Liverpool,1,0.03,1,0.04,0,0.02,0,0.03,1,0.03
F,666,Dale Taylor,4.5,4.5,Nott'm Forest,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00
M,667,Sekularac,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.00,0,0.01,0,0.01,0,0.01,0,0.00
F,669,Mubama,4.5,4.5,West Ham,2,0.11,1,0.04,0,0.01,0,0.03,0,0.03
G,670,Marschall,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,671,Morgan,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,672,Kadan Young,4.5,4.5,Aston Villa,1,0.05,1,0.07,1,0.05,0,0.02,1,0.04
D,673,Humphreys,4.5,4.5,Chelsea,2,0.08,2,0.04,0,0.01,0,0.00,0,0.01
D,674,Bennett,4.0,4.0,Man Utd,0,0.00,0,0.01,0,0.01,0,0.00,0,0.01
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,676,Ozoh,4.5,4.5,Crystal Palace,0,0.00,0,0.01,0,0.01,0,0.01,1,0.03
M,677,Hinshelwood,4.5,4.5,Brighton,0,0.02,1,0.03,0,0.02,0,0.02,0,0.02
M,678,Price,4.5,4.5,Everton,0,0.00,0,0.02,1,0.04,0,0.01,0,0.02
M,679,Buonanotte,4.5,4.5,Brighton,1,0.06,2,0.13,2,0.13,3,0.13,3,0.14
M,680,Gakpo,8.0,8.0,Liverpool,78,4.21,73,4.34,69,3.63,64,4.73,60,2.87
M,681,Scarpa,5.0,5.0,Nott'm Forest,29,1.36,23,1.08,26,1.26,26,1.12,21,0.83
F,682,Cunha,5.5,5.5,Wolves,50,2.45,53,1.87,52,2.23,52,2.75,51,2.80
M,683,Kuol,4.5,4.5,Newcastle,3,0.15,3,0.11,4,0.17,4,0.17,4,0.18
F,684,D.D.Fofana,5.0,5.0,Chelsea,23,1.46,17,0.99,11,0.77,4,0.26,3,0.29
F,685,Butler-Oyedeji,4.5,4.5,Arsenal,1,0.11,2,0.16,2,0.20,1,0.24,1,0.10
F,686,Simms,4.5,4.5,Everton,1,0.06,1,0.08,2,0.14,1,0.10,1,0.14
M,687,McAteer,4.5,4.5,Leicester,9,0.40,5,0.22,1,0.06,1,0.03,1,0.03
M,688,Schade,5.0,5.0,Brentford,8,0.57,19,1.19,31,2.14,38,1.69,34,2.14
D,689,Badiashile,5.0,5.0,Chelsea,4,0.20,6,0.19,2,0.08,2,0.09,6,0.27
F,690,João Félix,7.5,7.5,Chelsea,0,0.00,0,0.00,0,0.00,67,3.02,66,3.65
D,691,Wöber,4.5,4.5,Leeds,12,0.37,17,0.59,19,0.89,20,0.51,27,0.88
M,692,Orsic,5.5,5.5,Southampton,24,1.15,32,1.50,54,2.10,57,2.44,60,2.08
G,10023,Alfie Whiteman,99.9,99.9,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
F,10090,Leonardo Campana,99.9,99.9,Wolves,0,0.02,0,0.01,0,0.03,0,0.04,1,0.06
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10249,Matty Longstaff,99.9,99.9,Newcastle,5,0.26,5,0.23,6,0.27,5,0.23,5,0.21
D,10260,Axel Tuanzebe,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
F,10263,Mason Greenwood,99.9,99.9,Man Utd,1,0.13,0,0.02,0,0.03,0,0.01,0,0.03
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.01,0,0.01,0,0.00,0,0.01,0,0.01
G,10347,Adnan Kanuric,99.9,99.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10348,Gustavo Scarpa,99.9,99.9,Nott'm Forest,23,1.14,31,1.42,31,1.51,31,1.30,30,1.14
M,10350,Mykhaylo Mudryk,99.9,99.9,Arsenal,0,0.00,7,0.43,21,1.28,22,2.57,19,1.23
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,1,0.05,0,0.02,0,0.00,0,0.00,0,0.02
D,10358,Luizão,99.9,99.9,West Ham,0,0.01,1,0.03,0,0.00,0,0.01,0,0.01
G,10359,Louie Moulden,99.9,99.9,Wolves,0,0.01,0,0.01,1,0.04,1,0.04,0,0.02
M,10360,Brandon Aguilera,99.9,99.9,Nott'm Forest,0,0.01,1,0.05,1,0.06,1,0.06,2,0.07
M,10365,Andrey Santos,99.9,99.9,Chelsea,0,0.02,0,0.01,0,0.01,0,0.01,0,0.01
M,10366,Carlos Alcaraz,99.9,99.9,Southampton,3,0.13,3,0.15,2,0.07,1,0.07,1,0.05
M,10367,Wout Weghorst,99.9,99.9,Man Utd,15,1.85,27,1.45,24,2.94,27,1.90,26,2.04
D,10369,Álex Moreno,99.9,99.9,Aston Villa,11,0.47,19,0.78,38,1.66,50,0.95,58,1.65
M,10370,Georginio Rutter,99.9,99.9,Leeds,0,0.02,1,0.05,1,0.06,0,0.03,0,0.02
