Pos,ID,Name,BV,SV,Team,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts
D,20,Pablo Marí,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,21,Maitland-Niles,5.0,5.0,Arsenal,1,0.09,1,0.09,2,0.17,2,0.14,4,0.26
M,22,Torreira,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,23,Nelson,5.0,5.0,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,24,Turner,4.0,4.0,Arsenal,2,0.07,1,0.06,2,0.09,3,0.14,4,0.15
M,25,Fábio Vieira,5.9,5.9,Arsenal,4,0.23,7,0.45,11,0.69,17,1.00,22,1.07
D,26,Saliba,4.5,4.5,Arsenal,79,3.54,70,3.19,63,3.04,60,2.62,61,1.90
M,27,Marquinhos,4.9,4.9,Arsenal,1,0.05,1,0.05,0,0.02,0,0.03,1,0.05
F,28,Jesus,8.0,8.0,Arsenal,79,5.04,77,4.84,75,5.24,75,4.84,75,3.92
M,29,Coutinho,7.0,7.0,Aston Villa,65,3.82,65,3.34,61,3.51,62,2.75,63,2.57
F,30,Ings,7.0,7.0,Aston Villa,47,3.01,48,2.74,47,3.00,48,2.36,47,2.14
G,31,Martínez,5.0,5.0,Aston Villa,89,4.04,88,3.53,88,3.59,87,3.14,86,3.06
D,32,Chambers,4.5,4.5,Aston Villa,5,0.23,8,0.27,11,0.42,13,0.30,13,0.26
D,33,Digne,5.0,5.0,Aston Villa,82,4.34,79,3.16,76,3.37,75,2.00,75,1.61
M,34,Traoré,5.0,5.0,Aston Villa,6,0.47,6,0.43,7,0.52,7,0.44,7,0.42
G,35,Olsen,4.0,4.0,Aston Villa,1,0.04,2,0.09,2,0.10,2,0.09,4,0.13
M,36,Sanson,4.5,4.5,Aston Villa,4,0.23,5,0.26,7,0.37,7,0.36,9,0.41
M,37,McGinn,5.5,5.5,Aston Villa,82,2.93,77,2.46,77,2.63,74,2.13,72,1.94
D,38,Hause,4.5,4.5,Aston Villa,0,0.00,0,0.00,1,0.03,2,0.05,3,0.08
D,39,Mings,4.5,4.5,Aston Villa,20,0.88,24,0.79,27,0.98,25,0.55,29,0.54
F,40,Watkins,7.4,7.4,Aston Villa,80,4.16,76,3.52,78,4.07,77,3.07,75,2.78
M,41,Nakamba,4.5,4.5,Aston Villa,3,0.14,5,0.23,6,0.27,6,0.28,8,0.31
M,42,Buendía,6.0,6.0,Aston Villa,35,1.90,37,1.76,35,1.87,37,1.57,40,1.58
D,43,Cash,5.0,5.0,Aston Villa,84,3.93,81,2.82,79,3.03,77,1.75,75,1.38
D,44,Konsa,4.5,4.5,Aston Villa,76,3.42,73,2.49,69,2.53,72,1.61,69,1.26
M,45,Bailey,5.0,5.0,Aston Villa,48,2.71,46,2.28,46,2.55,44,1.93,43,1.78
M,46,Douglas Luiz,5.0,5.0,Aston Villa,27,0.98,29,0.99,31,1.09,31,0.95,34,0.99
M,47,Ramsey,5.5,5.5,Aston Villa,51,2.31,49,2.01,49,2.17,50,1.83,47,1.66
M,48,Chukwuemeka,4.5,4.5,Chelsea,0,0.00,0,0.02,0,0.02,0,0.00,0,0.02
M,49,Iroegbunam,4.5,4.5,Aston Villa,0,0.02,1,0.03,1,0.07,2,0.08,2,0.09
D,50,Diego Carlos,5.0,5.0,Aston Villa,81,3.67,79,2.67,78,2.86,77,1.69,74,1.34
M,51,El Ghazi,5.0,5.0,Aston Villa,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01
F,52,Davis,5.4,5.4,Aston Villa,0,0.04,2,0.17,4,0.33,4,0.30,5,0.32
M,53,Kamara,5.0,5.0,Aston Villa,75,2.33,75,2.13,73,2.16,70,1.82,69,1.74
F,54,Archer,4.5,4.5,Aston Villa,13,0.65,15,0.70,15,0.80,17,0.73,16,0.66
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,56,Guilbert,4.0,4.0,Aston Villa,4,0.17,5,0.20,5,0.20,7,0.19,8,0.19
D,57,Smith,4.5,4.5,Bournemouth,77,1.19,76,1.93,70,1.09,64,2.45,63,2.21
M,58,Stanislas,5.0,5.0,Bournemouth,8,0.45,10,0.60,12,0.58,13,0.83,13,0.83
D,59,Fredericks,4.5,4.5,Bournemouth,0,0.00,1,0.04,14,0.31,25,1.02,30,1.11
M,60,Brooks,5.5,5.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,61,Lowe,5.5,5.5,Bournemouth,6,0.29,8,0.47,9,0.43,8,0.48,10,0.56
F,62,Moore,5.5,5.5,Bournemouth,21,0.75,24,1.08,26,0.98,25,1.22,27,1.31
M,63,Marcondes,5.0,5.0,Bournemouth,3,0.15,5,0.31,7,0.32,6,0.35,9,0.48
M,64,Lerma,5.0,5.0,Bournemouth,78,1.81,76,2.19,75,1.81,72,2.30,72,2.26
D,65,Stacey,4.5,4.5,Bournemouth,19,0.35,22,0.58,21,0.38,21,0.80,20,0.68
F,66,Solanke,6.0,6.0,Bournemouth,84,2.60,79,3.61,76,2.60,78,3.99,74,3.77
M,67,Cook,5.0,5.0,Bournemouth,35,1.04,37,1.23,37,1.10,37,1.31,37,1.30
M,68,Pearson,4.5,4.5,Bournemouth,40,1.15,40,1.25,44,1.23,45,1.46,44,1.41
M,69,Christie,5.5,5.5,Bournemouth,44,1.39,45,1.80,44,1.46,47,2.07,45,1.95
M,70,Billing,5.5,5.5,Bournemouth,62,1.71,59,2.15,60,1.75,62,2.50,61,2.42
D,71,Mepham,4.5,4.5,Bournemouth,71,1.11,68,1.55,65,1.02,64,2.22,63,1.99
G,72,Travers,4.5,4.5,Bournemouth,66,2.40,61,2.22,61,2.20,59,2.42,56,2.17
D,73,Kelly,4.5,4.5,Bournemouth,80,1.16,77,1.72,77,1.10,75,2.59,74,2.30
M,74,Dembélé,5.0,5.0,Bournemouth,8,0.34,10,0.51,12,0.50,12,0.62,13,0.68
M,75,Anthony,5.5,5.5,Bournemouth,35,1.26,32,1.48,31,1.20,33,1.61,30,1.47
D,76,Zemura,4.5,4.5,Bournemouth,79,1.18,74,1.79,69,1.04,64,2.38,67,2.24
G,77,Dennis,4.0,4.0,Bournemouth,0,0.01,0,0.00,1,0.02,1,0.03,0,0.02
D,78,Jansson,4.5,4.5,Brentford,85,2.31,82,2.59,79,3.18,76,2.40,71,2.67
M,79,Nørgaard,5.5,5.5,Brentford,82,2.44,78,2.44,77,2.64,76,2.31,75,2.55
F,80,Toney,7.0,7.0,Brentford,84,4.05,81,4.13,79,4.49,77,3.64,77,4.59
G,81,Raya,4.5,4.5,Brentford,89,3.45,88,3.54,87,3.83,87,3.51,87,3.66
D,82,Canós,5.0,5.0,Brentford,0,0.02,6,0.33,10,0.62,15,0.81,17,1.12
M,83,Dasilva,4.5,4.5,Brentford,42,1.74,45,1.98,44,2.13,47,1.97,45,2.20
D,84,Ajer,4.5,4.5,Brentford,1,0.03,22,0.78,40,1.74,45,1.53,51,2.03
D,85,Henry,4.5,4.5,Brentford,76,2.28,73,2.50,67,2.94,68,2.34,63,2.56
M,86,Janelt,5.5,5.5,Brentford,74,2.54,73,2.60,71,2.82,67,2.36,67,2.69
M,87,Ghoddos,5.0,5.0,Brentford,9,0.52,10,0.56,11,0.64,12,0.63,12,0.72
M,88,Jensen,5.0,5.0,Brentford,55,2.22,53,2.22,51,2.36,50,2.05,49,2.31
M,89,Wissa,5.5,5.5,Brentford,62,2.99,57,2.96,54,3.15,52,2.59,53,3.17
D,90,Roerslev,4.5,4.5,Brentford,29,0.95,27,0.96,21,0.90,20,0.71,17,0.68
D,91,Bech,4.5,4.5,Brentford,27,0.83,29,1.00,27,1.13,25,0.84,23,0.86
D,92,Pinnock,4.5,4.5,Brentford,0,0.00,0,0.00,2,0.08,10,0.38,25,1.05
M,93,Onyeka,5.0,5.0,Brentford,18,0.74,19,0.84,22,1.00,21,0.88,24,1.07
M,94,Baptiste,4.5,4.5,Brentford,7,0.38,9,0.46,10,0.53,11,0.52,11,0.56
F,95,Mbeumo,6.0,6.0,Brentford,76,3.14,74,3.18,73,3.46,70,2.90,69,3.38
D,96,Goode,4.0,4.0,Brentford,2,0.07,2,0.07,2,0.09,1,0.05,1,0.06
F,97,Forss,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,98,Thompson,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,99,Bidstrup,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,100,Balcombe,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,101,Lallana,5.0,5.0,Brighton,43,1.84,41,1.68,38,1.80,39,1.68,39,1.77
G,102,Steele,4.0,4.0,Brighton,1,0.04,1,0.04,2,0.07,2,0.07,3,0.11
F,103,Welbeck,6.5,6.5,Brighton,70,3.38,68,3.13,65,3.63,65,3.16,63,3.35
M,104,Groß,5.5,5.5,Brighton,76,3.62,71,3.14,67,3.72,64,3.11,64,3.39
D,105,Duffy,4.5,4.5,Fulham,34,1.22,37,1.45,42,0.85,38,1.38,38,0.77
D,106,Dunk,4.5,4.5,Brighton,86,3.40,83,2.70,82,3.71,82,3.15,81,3.33
M,107,March,5.0,5.0,Brighton,68,2.42,65,2.22,63,2.48,63,2.27,64,2.40
D,108,Webster,4.5,4.5,Brighton,82,3.18,80,2.54,80,3.45,79,2.93,77,3.06
D,109,Veltman,4.5,4.5,Brighton,76,2.84,75,2.31,73,3.02,72,2.61,70,2.66
F,110,Maupay,6.5,6.5,Brighton,31,1.66,30,1.51,34,2.03,37,1.93,34,1.91
M,111,Trossard,6.5,6.5,Brighton,76,3.56,75,3.33,72,3.94,69,3.36,68,3.55
D,112,Cucurella,5.0,5.0,Chelsea,51,2.09,58,2.91,66,3.56,63,3.11,64,3.41
G,113,Sánchez,4.5,4.5,Brighton,89,3.80,89,3.50,88,3.86,88,3.69,87,3.69
D,114,Lamptey,4.5,4.5,Brighton,36,1.61,40,1.49,46,2.22,48,2.04,49,2.21
M,115,Alzate,4.5,4.5,Brighton,6,0.35,9,0.46,9,0.50,11,0.51,12,0.57
M,116,Mac Allister,5.5,5.5,Brighton,78,3.28,77,3.04,74,3.66,72,3.10,71,3.34
M,117,Moder,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,118,Mwepu,5.5,5.5,Brighton,31,1.53,40,1.80,49,2.51,50,2.26,50,2.40
M,119,Sarmiento,4.5,4.5,Brighton,0,0.00,0,0.01,0,0.02,0,0.02,0,0.03
M,120,Caicedo,5.0,5.0,Brighton,76,2.46,72,2.24,71,2.52,71,2.31,69,2.37
M,121,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,122,Roberts,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,123,Undav,5.5,5.5,Brighton,35,1.88,34,1.74,32,1.98,32,1.76,35,2.05
M,124,Mitoma,5.0,5.0,Brighton,7,0.33,6,0.29,8,0.41,7,0.34,9,0.45
F,125,Enciso,5.0,5.0,Brighton,9,0.43,13,0.59,12,0.61,14,0.64,14,0.68
M,126,Kozłowski,4.5,4.5,Brighton,0,0.02,1,0.04,2,0.08,2,0.07,2,0.07
D,127,Azpilicueta,5.0,5.0,Chelsea,70,2.74,64,3.06,60,3.07,59,2.77,56,2.84
D,128,Thiago Silva,5.5,5.5,Chelsea,77,2.87,74,3.39,71,3.49,72,3.26,70,3.38
D,129,Alonso,5.4,5.4,Chelsea,0,0.00,0,0.01,2,0.11,2,0.11,2,0.08
M,130,Jorginho,6.0,6.0,Chelsea,69,2.67,64,2.80,59,2.75,59,2.59,56,2.59
M,131,Barkley,5.0,5.0,Chelsea,2,0.11,2,0.16,2,0.15,3,0.19,3,0.18
M,132,Kovacic,5.0,5.0,Chelsea,0,0.00,2,0.08,14,0.64,22,0.93,31,1.33
G,133,Arrizabalaga,4.5,4.5,Chelsea,1,0.04,2,0.09,3,0.12,2,0.09,4,0.19
M,134,Kanté,5.0,5.0,Chelsea,72,2.42,67,2.52,64,2.50,61,2.30,58,2.27
M,135,Ziyech,5.9,5.9,Chelsea,13,0.77,15,0.96,15,1.02,17,1.09,19,1.26
M,136,Loftus-Cheek,5.0,5.0,Chelsea,21,0.93,24,1.12,22,1.08,21,0.98,20,1.01
F,137,Werner,7.9,7.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,138,Kenedy,4.0,4.0,Chelsea,2,0.20,3,0.29,3,0.34,4,0.37,4,0.40
D,139,Chilwell,6.0,6.0,Chelsea,53,2.50,50,2.85,48,2.94,52,2.92,50,3.00
M,140,Pulisic,6.0,6.0,Chelsea,23,1.23,25,1.50,24,1.53,26,1.53,27,1.65
D,141,Chalobah,4.9,4.9,Chelsea,17,0.68,20,0.99,22,1.13,23,1.14,26,1.35
M,142,Mount,8.0,8.0,Chelsea,80,4.20,77,4.66,77,5.02,75,4.50,73,4.74
D,143,Sarr,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,144,Hudson-Odoi,5.5,5.5,Chelsea,9,0.54,13,0.79,14,0.91,12,0.74,13,0.87
F,145,Havertz,8.0,8.0,Chelsea,63,3.23,61,3.54,61,3.80,58,3.32,57,3.51
D,146,James,6.0,6.0,Chelsea,78,3.75,76,4.51,74,4.79,73,4.33,75,4.82
G,147,Mendy,5.0,5.0,Chelsea,89,3.63,88,3.93,87,4.03,88,3.91,86,3.95
M,148,Gallagher,5.9,5.9,Chelsea,20,0.83,22,1.03,20,1.02,19,0.88,19,0.91
M,149,Gilmour,4.5,4.5,Chelsea,4,0.18,6,0.29,5,0.25,6,0.26,4,0.20
F,150,Broja,5.5,5.5,Chelsea,13,0.81,16,1.05,17,1.19,17,1.10,17,1.16
D,151,Ampadu,4.5,4.5,Chelsea,3,0.07,4,0.12,5,0.17,5,0.16,6,0.21
G,152,Guaita,4.5,4.5,Crystal Palace,84,3.00,82,3.40,82,2.94,80,3.45,78,3.00
D,153,Tomkins,4.0,4.0,Crystal Palace,1,0.03,3,0.12,8,0.17,12,0.44,14,0.41
M,154,McArthur,5.0,5.0,Crystal Palace,0,0.00,0,0.00,11,0.35,17,0.69,24,0.85
F,155,Benteke,5.5,5.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,156,Ward,4.5,4.5,Crystal Palace,25,0.47,29,0.98,32,0.53,32,1.19,32,0.89
D,157,Clyne,4.5,4.5,Crystal Palace,70,1.20,67,2.37,62,0.97,60,2.30,60,1.68
M,158,Milivojevic,4.5,4.5,Crystal Palace,20,0.67,22,0.90,23,0.76,24,0.96,23,0.86
M,159,Ayew,5.5,5.5,Crystal Palace,47,1.60,43,2.03,43,1.44,46,2.25,44,1.81
M,160,Zaha,7.0,7.0,Crystal Palace,82,2.79,79,4.27,78,2.55,77,4.36,76,3.38
M,161,Schlupp,5.0,5.0,Crystal Palace,61,1.78,60,2.32,55,1.59,57,2.37,52,1.85
G,162,Butland,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,163,Hughes,5.0,5.0,Crystal Palace,35,1.15,37,1.42,36,1.13,34,1.37,33,1.20
M,164,Riedewald,4.5,4.5,Crystal Palace,5,0.17,7,0.28,7,0.26,9,0.37,10,0.39
D,165,Andersen,4.5,4.5,Crystal Palace,86,1.39,83,2.92,80,1.18,79,3.05,76,2.12
F,166,Edouard,5.5,5.5,Crystal Palace,51,1.98,47,2.66,48,1.83,48,2.80,46,2.21
D,167,Guéhi,4.5,4.5,Crystal Palace,85,1.37,83,2.92,82,1.21,81,3.13,79,2.20
F,168,Mateta,5.5,5.5,Crystal Palace,43,1.73,45,2.56,43,1.67,41,2.42,42,2.03
M,169,Eze,5.5,5.5,Crystal Palace,65,2.17,61,2.96,60,1.97,58,2.91,59,2.43
D,170,Mitchell,4.5,4.5,Crystal Palace,82,1.37,80,2.78,78,1.20,75,2.90,75,2.12
M,171,Olise,5.5,5.5,Crystal Palace,43,1.63,55,2.77,53,1.87,48,2.55,50,2.20
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,173,Ebiowei,4.5,4.5,Crystal Palace,14,0.62,15,0.80,17,0.69,17,0.86,18,0.82
D,174,Ferguson,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,175,Johnstone,4.5,4.5,Crystal Palace,6,0.23,8,0.34,9,0.33,11,0.45,13,0.48
G,176,Begović,4.0,4.0,Everton,1,0.03,2,0.08,2,0.10,3,0.10,2,0.07
F,177,Rondón,5.0,5.0,Everton,36,1.68,36,2.21,38,1.89,37,1.87,36,1.56
D,178,Coleman,4.5,4.5,Everton,31,0.97,68,3.15,67,2.14,65,2.12,63,1.25
M,179,Townsend,5.5,5.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,180,Keane,4.5,4.5,Everton,64,1.93,50,2.24,49,1.55,48,1.55,43,0.84
M,181,Dele,5.5,5.5,Everton,31,1.57,29,2.04,32,1.79,34,1.91,35,1.61
G,182,Pickford,4.5,4.5,Everton,89,3.39,88,3.81,88,3.34,87,3.33,88,3.13
M,183,Allan,5.0,5.0,Everton,37,1.19,29,1.15,27,0.95,26,0.93,32,0.99
M,184,André Gomes,4.5,4.5,Everton,1,0.09,2,0.14,3,0.18,3,0.18,3,0.21
M,185,A.Doucouré,5.5,5.5,Everton,82,2.66,78,3.33,78,2.67,75,2.64,74,2.21
M,186,Iwobi,5.5,5.5,Everton,66,2.39,62,2.88,62,2.35,58,2.28,58,1.94
M,187,Gbamin,4.5,4.5,Everton,8,0.29,6,0.24,5,0.18,7,0.26,8,0.27
D,188,Mina,4.5,4.5,Everton,0,0.00,0,0.00,2,0.07,11,0.40,24,0.55
M,189,Gray,5.5,5.5,Everton,61,2.97,59,4.01,56,2.94,58,3.12,56,2.42
M,190,Davies,5.0,5.0,Everton,28,0.94,48,1.88,52,1.72,54,1.81,49,1.48
F,191,Calvert-Lewin,8.0,8.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,192,Holgate,4.5,4.5,Everton,55,1.45,40,1.61,39,1.08,41,1.16,37,0.68
D,193,Godfrey,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,194,Mykolenko,4.5,4.5,Everton,82,2.52,77,3.66,76,2.48,76,2.54,74,1.48
M,195,Gordon,5.5,5.5,Everton,67,2.67,65,3.46,62,2.68,60,2.66,62,2.26
D,196,Branthwaite,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,197,Patterson,4.0,4.0,Everton,63,1.87,39,1.76,40,1.29,40,1.29,40,0.81
D,198,Nkounkou,4.0,4.0,Everton,7,0.19,9,0.34,9,0.28,10,0.33,10,0.22
D,199,Tarkowski,4.5,4.5,Everton,84,2.30,81,3.40,79,2.26,76,2.20,75,1.27
M,200,Cairney,5.0,5.0,Fulham,41,1.85,42,2.01,44,1.69,47,2.09,46,1.70
D,201,Ream,4.5,4.5,Fulham,63,1.95,60,1.99,56,0.98,57,1.79,57,0.98
M,202,Knockaert,5.0,5.0,Fulham,13,0.68,13,0.75,14,0.66,13,0.73,15,0.70
M,203,Chalobah,4.5,4.5,Fulham,11,0.48,14,0.60,17,0.65,18,0.73,17,0.65
M,204,Kebano,5.5,5.5,Fulham,69,3.14,67,3.38,65,2.50,65,3.09,63,2.36
M,205,De Cordova-Reid,5.5,5.5,Fulham,69,2.88,70,3.17,67,2.38,65,2.83,65,2.24
D,206,Bryan,4.5,4.5,Fulham,12,0.47,20,0.85,26,0.64,26,1.01,24,0.59
G,207,Gazzaniga,4.0,4.0,Fulham,2,0.07,1,0.05,0,0.01,1,0.04,1,0.02
D,208,Kongolo,4.0,4.0,Fulham,4,0.14,4,0.15,3,0.09,4,0.14,5,0.13
D,209,Tosin,4.5,4.5,Fulham,75,2.41,74,2.55,72,1.31,70,2.28,70,1.21
F,210,Mitrović,6.6,6.6,Fulham,82,4.36,79,4.73,77,3.25,78,4.29,77,3.08
M,211,Reed,4.5,4.5,Fulham,68,2.18,66,2.20,64,1.83,62,2.03,63,1.79
M,212,Wilson,6.0,6.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,213,Rodák,4.5,4.5,Fulham,62,2.48,43,1.76,27,0.96,16,0.65,10,0.35
M,214,Cavaleiro,5.0,5.0,Fulham,13,0.70,13,0.74,15,0.69,14,0.77,15,0.66
D,215,Tete,4.5,4.5,Fulham,52,1.80,42,1.64,35,0.78,28,1.06,24,0.53
M,216,Onomah,4.5,4.5,Fulham,8,0.45,10,0.56,12,0.58,15,0.76,15,0.68
D,217,Robinson,4.5,4.5,Fulham,75,2.49,68,2.44,64,1.19,62,2.08,62,1.10
F,218,Muniz,5.5,5.5,Fulham,7,0.40,10,0.61,12,0.57,12,0.67,12,0.58
F,219,Stansfield,4.5,4.5,Fulham,1,0.08,2,0.11,3,0.16,2,0.13,3,0.13
M,220,Palhinha,5.0,5.0,Fulham,82,2.52,80,2.60,79,2.09,76,2.38,76,1.99
D,221,Cooper,4.5,4.5,Leeds,15,0.47,39,0.99,73,1.86,72,2.80,69,1.91
D,222,Ayling,4.5,4.5,Leeds,0,0.00,0,0.00,2,0.07,7,0.29,17,0.54
M,223,Klich,5.0,5.0,Leeds,22,1.16,24,1.06,25,1.15,28,1.42,26,1.22
M,224,Forshaw,4.5,4.5,Leeds,10,0.38,12,0.43,13,0.48,12,0.50,13,0.48
M,225,Rodrigo,6.0,6.0,Leeds,69,3.73,65,2.87,63,3.00,59,3.61,62,3.18
D,226,Dallas,5.0,5.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,227,Bamford,7.5,7.5,Leeds,72,4.19,70,3.19,66,3.37,62,4.00,63,3.45
D,228,Llorente,4.5,4.5,Leeds,82,2.42,78,1.88,70,1.83,67,2.67,68,1.94
M,229,Roberts,5.0,5.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,230,Koch,4.5,4.5,Leeds,81,2.44,62,1.50,40,1.10,43,1.73,37,1.09
M,231,James,6.0,6.0,Leeds,27,1.39,24,1.09,23,1.13,25,1.40,26,1.29
M,232,Raphinha,7.0,7.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,233,Harrison,6.0,6.0,Leeds,69,3.22,64,2.56,59,2.52,58,3.04,57,2.56
M,234,Shackleton,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,235,Struijk,4.5,4.5,Leeds,79,2.36,79,1.89,66,1.72,59,2.34,53,1.49
G,236,Klaesson,4.0,4.0,Leeds,1,0.03,1,0.05,2,0.09,2,0.10,3,0.12
F,237,Greenwood,4.5,4.5,Leeds,3,0.18,5,0.23,7,0.35,7,0.40,6,0.32
G,238,Meslier,4.5,4.5,Leeds,89,3.41,89,3.24,87,3.26,88,3.70,87,3.28
D,239,Firpo,4.5,4.5,Leeds,0,0.00,0,0.00,16,0.50,20,0.92,31,1.07
M,240,Summerville,4.5,4.5,Leeds,1,0.04,2,0.10,1,0.08,2,0.16,3,0.18
M,241,Bate,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,242,Gelhardt,5.5,5.5,Leeds,23,1.36,25,1.22,24,1.25,29,1.74,27,1.47
D,243,Hjelde,4.0,4.0,Leeds,11,0.34,13,0.33,9,0.25,12,0.47,10,0.31
D,244,Kristensen,5.0,5.0,Leeds,85,2.61,82,2.02,79,2.12,77,3.23,74,2.21
M,245,Roca,5.0,5.0,Leeds,76,2.39,73,2.10,71,2.13,70,2.43,70,2.18
M,246,Aaronson,5.5,5.5,Leeds,64,2.76,58,2.16,55,2.19,52,2.53,52,2.17
M,247,Gyabi,4.5,4.5,Leeds,0,0.01,1,0.02,1,0.03,1,0.03,1,0.05
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.5,4.5,Leicester,76,1.65,73,2.77,72,1.43,69,2.12,68,1.92
D,250,Bertrand,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,251,Albrighton,5.0,5.0,Leicester,20,0.80,22,1.05,20,0.76,22,0.94,23,0.94
M,252,Mendy,4.5,4.5,Leicester,21,0.70,24,0.86,26,0.82,26,0.90,25,0.86
D,253,Vestergaard,4.0,4.0,Leicester,3,0.10,3,0.15,5,0.14,6,0.24,5,0.19
G,254,Ward,4.0,4.0,Leicester,83,2.98,82,3.41,81,2.88,81,3.12,81,3.06
F,255,Vardy,9.5,9.5,Leicester,70,3.27,65,4.52,64,2.72,60,3.52,63,3.33
D,256,Ricardo,4.4,4.4,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,257,Amartey,4.5,4.5,Leicester,43,0.95,44,1.66,43,0.87,45,1.36,43,1.20
D,258,Castagne,4.5,4.5,Leicester,82,1.87,79,3.21,74,1.58,76,2.51,75,2.25
M,259,Tielemans,6.5,6.5,Leicester,78,2.57,75,3.45,74,2.34,74,2.98,73,2.66
M,260,Pérez,5.0,5.0,Leicester,26,1.23,27,1.64,25,1.15,22,1.21,20,1.05
