Pos,ID,Name,BV,SV,Team,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts
D,84,Ajer,4.5,4.5,Brentford,60,2.67,46,1.00,41,1.88,0,0.00,38,1.56
D,85,Henry,4.5,4.5,Brentford,82,3.58,82,1.67,76,3.37,0,0.00,71,2.83
M,86,Janelt,5.5,5.5,Brentford,49,2.08,50,1.60,51,2.08,0,0.00,49,2.02
M,87,Ghoddos,4.8,4.8,Brentford,1,0.10,1,0.09,2,0.21,0,0.00,3,0.24
M,88,Jensen,4.8,4.8,Brentford,68,3.06,66,2.20,64,2.89,0,0.00,63,2.87
M,89,Wissa,5.3,5.3,Brentford,33,2.16,33,1.53,36,2.37,0,0.00,41,2.71
D,90,Roerslev,4.3,4.3,Brentford,40,1.93,22,0.56,20,0.93,0,0.00,21,0.89
D,91,Bech,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,92,Pinnock,4.4,4.4,Brentford,83,3.89,80,1.73,75,3.56,0,0.00,72,2.99
M,93,Onyeka,4.8,4.8,Brentford,2,0.12,8,0.36,13,0.67,0,0.00,18,0.93
M,94,Baptiste,4.5,4.5,Brentford,11,0.56,12,0.52,11,0.56,0,0.00,14,0.73
F,95,Mbeumo,5.8,5.8,Brentford,62,3.36,60,2.33,63,3.47,0,0.00,62,3.49
D,96,Goode,3.9,3.9,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,97,Forss,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,98,Thompson,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,99,Bidstrup,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,100,Balcombe,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,101,Lallana,4.9,4.9,Brighton,17,1.04,36,1.78,52,2.90,0,0.00,52,3.69
G,102,Steele,3.9,3.9,Brighton,1,0.06,3,0.15,3,0.15,0,0.00,4,0.23
F,103,Welbeck,6.5,6.5,Brighton,57,3.71,46,2.47,49,3.08,0,0.00,49,3.84
M,104,Groß,5.5,5.5,Brighton,80,5.35,76,3.55,73,3.98,0,0.00,73,5.08
D,105,Duffy,4.3,4.3,Fulham,0,0.02,3,0.13,3,0.10,4,0.16,4,0.16
D,106,Dunk,4.7,4.7,Brighton,88,4.85,86,3.69,85,4.01,0,0.00,82,5.21
M,107,March,5.2,5.2,Brighton,80,4.64,77,3.61,77,4.20,0,0.00,74,5.01
D,108,Webster,4.5,4.5,Brighton,69,3.74,61,2.67,63,3.00,0,0.00,57,3.63
D,109,Veltman,4.6,4.6,Brighton,38,2.08,28,1.25,22,1.09,0,0.00,26,1.68
F,110,Maupay,5.9,5.9,Everton,25,1.12,30,1.24,28,1.55,32,1.80,31,1.47
M,111,Trossard,6.7,6.7,Arsenal,33,2.27,35,4.41,34,2.11,33,2.58,30,2.49
D,112,Cucurella,5.1,5.1,Chelsea,53,2.76,36,1.67,33,1.88,27,1.12,23,1.21
G,113,Sánchez,4.6,4.6,Brighton,89,4.28,87,3.84,87,3.94,0,0.00,86,5.33
D,114,Lamptey,4.2,4.2,Brighton,38,2.13,27,1.26,26,1.33,0,0.00,28,1.87
M,115,Alzate,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,116,Mac Allister,5.4,5.4,Brighton,0,0.00,79,3.76,78,4.41,0,0.00,76,5.39
M,117,Moder,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,4,0.28
M,118,Mwepu,5.3,5.3,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,119,Sarmiento,4.5,4.5,Brighton,34,1.97,23,1.27,21,1.36,0,0.00,23,1.87
M,120,Caicedo,5.0,5.0,Brighton,85,2.96,82,2.54,80,2.69,0,0.00,75,3.36
M,121,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,122,Roberts,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,123,Undav,5.1,5.1,Brighton,2,0.15,1,0.09,1,0.14,0,0.00,2,0.23
M,124,Mitoma,5.1,5.1,Brighton,75,5.38,73,4.12,72,4.98,0,0.00,71,6.04
F,125,Enciso,4.7,4.7,Brighton,24,1.27,15,0.78,13,0.78,0,0.00,16,1.19
M,126,Kozłowski,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,127,Azpilicueta,4.8,4.8,Chelsea,44,2.16,30,1.30,19,0.99,20,0.78,18,0.87
D,128,Thiago Silva,5.5,5.5,Chelsea,72,3.27,66,2.63,58,2.98,58,1.96,57,2.63
D,129,Alonso,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,130,Jorginho,5.8,5.8,Arsenal,42,1.80,28,2.38,28,1.15,30,1.49,32,1.56
M,131,Barkley,4.9,4.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,132,Kovacic,4.9,4.9,Chelsea,0,0.00,8,0.30,24,0.97,45,1.54,47,1.78
G,133,Arrizabalaga,4.6,4.5,Chelsea,89,4.14,88,3.93,86,4.33,86,3.62,85,3.95
M,134,Kanté,4.8,4.8,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,3,0.13
M,135,Ziyech,5.5,5.5,Chelsea,29,1.77,23,1.24,20,1.25,19,1.02,14,0.93
M,136,Loftus-Cheek,5.0,5.0,Chelsea,19,0.92,29,1.23,28,1.33,31,1.33,28,1.37
F,137,Werner,7.9,7.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,138,Kenedy,3.9,3.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,139,Chilwell,5.8,5.8,Chelsea,8,0.36,19,0.84,34,2.03,44,1.73,53,2.87
M,140,Pulisic,5.7,5.7,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,3,0.21
D,141,Chalobah,4.6,4.6,Chelsea,57,2.65,42,1.68,29,1.55,29,1.05,31,1.48
M,142,Mount,7.4,7.4,Chelsea,80,4.88,78,3.93,75,4.58,71,3.67,71,4.62
D,143,Sarr,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,144,Hudson-Odoi,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,145,Havertz,7.8,7.8,Chelsea,78,4.77,68,3.59,64,4.04,61,3.24,62,4.09
D,146,James,5.7,5.7,Chelsea,11,0.64,37,1.84,63,4.00,67,2.77,64,3.75
G,147,Mendy,4.8,4.8,Chelsea,0,0.00,0,0.01,2,0.10,4,0.16,5,0.24
M,148,Gallagher,5.7,5.7,Chelsea,61,2.78,36,1.54,28,1.43,22,0.99,21,1.08
M,149,Gilmour,4.3,4.3,Brighton,49,1.98,17,0.72,17,0.73,0,0.00,19,1.07
F,150,Broja,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,151,Ampadu,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,152,Guaita,4.4,4.4,Crystal Palace,88,3.18,88,3.44,86,3.38,85,3.18,84,3.91
D,153,Tomkins,3.9,3.9,Crystal Palace,15,0.42,19,0.68,15,0.52,8,0.27,6,0.22
M,154,McArthur,4.8,4.8,Crystal Palace,1,0.03,3,0.13,4,0.19,8,0.34,5,0.26
F,155,Benteke,5.5,5.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,156,Ward,4.4,4.4,Crystal Palace,41,0.84,42,1.24,39,1.14,44,1.13,41,1.42
D,157,Clyne,4.5,4.5,Crystal Palace,63,1.39,63,2.02,61,1.88,57,1.59,57,2.12
M,158,Milivojevic,4.2,4.2,Crystal Palace,13,0.55,15,0.69,16,0.71,13,0.59,15,0.77
M,159,Ayew,5.3,5.3,Crystal Palace,69,2.47,67,2.91,67,2.80,65,2.62,61,2.94
M,160,Zaha,7.2,7.2,Crystal Palace,0,0.00,0,0.00,0,0.00,11,0.51,43,2.31
M,161,Schlupp,4.7,4.7,Crystal Palace,63,1.98,61,2.27,58,2.10,59,2.07,55,2.34
G,162,Butland,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,163,Hughes,4.8,4.8,Crystal Palace,22,0.88,24,1.02,28,1.14,25,1.00,24,1.15
M,164,Riedewald,4.3,4.3,Crystal Palace,2,0.09,3,0.12,2,0.10,3,0.12,4,0.18
D,165,Andersen,4.5,4.5,Crystal Palace,0,0.00,4,0.13,38,1.13,65,1.77,78,2.78
F,166,Edouard,5.1,5.1,Crystal Palace,67,2.54,63,2.93,62,2.78,58,2.60,53,2.81
D,167,Guéhi,4.4,4.4,Crystal Palace,86,1.64,84,2.43,81,2.25,78,1.96,77,2.61
F,168,Mateta,5.1,5.1,Crystal Palace,37,1.66,37,1.95,38,1.93,42,2.05,31,1.89
M,169,Eze,5.5,5.5,Crystal Palace,73,2.79,69,3.26,69,3.15,67,2.97,64,3.35
D,170,Mitchell,4.4,4.4,Crystal Palace,75,1.70,72,2.35,71,2.24,69,1.99,68,2.61
M,171,Olise,5.4,5.4,Crystal Palace,80,2.86,76,3.35,75,3.21,71,2.95,70,3.43
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,173,Ebiowei,4.2,4.2,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,174,Ferguson,3.9,3.9,Crystal Palace,1,0.02,4,0.12,8,0.24,10,0.28,11,0.42
G,175,Johnstone,4.4,4.4,Crystal Palace,2,0.07,2,0.08,4,0.14,5,0.19,6,0.27
G,176,Begović,4.0,4.0,Everton,2,0.07,1,0.05,3,0.13,3,0.16,3,0.14
F,177,Rondón,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,178,Coleman,4.4,4.4,Everton,67,1.83,64,1.77,57,2.66,43,2.22,33,1.44
M,179,Townsend,5.4,5.4,Everton,2,0.13,6,0.30,10,0.55,12,0.71,11,0.57
D,180,Keane,4.2,4.2,Everton,0,0.01,0,0.01,1,0.03,1,0.06,1,0.04
M,181,Dele,5.3,5.3,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,182,Pickford,4.4,4.4,Everton,88,3.19,89,3.21,87,3.69,87,4.25,87,3.58
M,183,Allan,4.8,4.8,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,184,André Gomes,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,185,A.Doucouré,5.3,5.3,Everton,14,0.56,16,0.60,19,0.89,20,0.96,20,0.84
M,186,Iwobi,5.4,5.4,Everton,83,2.70,80,2.56,77,3.23,76,3.38,77,2.87
M,187,Gbamin,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,188,Mina,4.3,4.3,Everton,26,0.73,21,0.59,21,0.89,22,1.07,23,0.91
M,189,Gray,5.3,5.3,Everton,76,2.98,72,2.76,71,3.78,69,3.85,68,3.18
M,190,Davies,4.9,4.9,Everton,12,0.52,15,0.61,18,0.85,17,0.90,18,0.81
F,191,Calvert-Lewin,7.9,7.9,Everton,82,3.25,79,3.04,77,4.29,75,4.23,75,3.53
D,192,Holgate,4.3,4.3,Everton,16,0.35,16,0.35,14,0.52,13,0.49,11,0.37
D,193,Godfrey,4.3,4.3,Everton,23,0.53,47,1.03,47,1.77,47,1.96,50,1.75
D,194,Mykolenko,4.3,4.3,Everton,76,1.81,72,1.74,68,2.79,68,3.10,66,2.54
M,195,Gordon,5.2,5.2,Newcastle,37,1.96,40,2.29,45,2.26,0,0.00,38,1.73
D,196,Branthwaite,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,197,Patterson,3.9,3.9,Everton,0,0.00,0,0.00,8,0.33,29,1.35,52,1.97
D,198,Nkounkou,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,199,Tarkowski,4.2,4.2,Everton,86,1.76,83,1.70,80,2.98,78,3.23,76,2.63
M,200,Cairney,4.7,4.7,Fulham,16,0.73,18,0.95,17,0.80,19,0.97,19,0.90
D,201,Ream,4.5,4.5,Fulham,86,1.93,85,3.19,81,1.66,82,2.90,81,2.07
M,202,Knockaert,4.7,4.7,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,203,Chalobah,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,204,Kebano,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,205,De Cordova-Reid,5.5,5.5,Fulham,71,2.49,71,3.24,68,2.47,65,2.85,64,2.51
D,206,Bryan,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,207,Gazzaniga,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,208,Kongolo,3.9,3.9,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,209,Tosin,4.5,4.5,Fulham,25,0.63,25,1.01,31,0.71,29,1.10,29,0.81
F,210,Mitrović,7.0,6.9,Fulham,83,3.51,81,4.95,80,3.70,79,4.63,78,3.96
M,211,Reed,4.4,4.4,Fulham,68,1.98,63,2.21,61,1.84,58,1.99,58,1.84
M,212,Wilson,5.7,5.7,Fulham,29,1.40,28,1.76,30,1.47,30,1.79,33,1.70
G,213,Rodák,4.3,4.3,Fulham,1,0.05,2,0.10,4,0.14,5,0.19,5,0.19
M,214,Cavaleiro,4.8,4.8,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,215,Tete,4.4,4.4,Fulham,73,1.80,71,3.02,68,1.57,67,2.66,67,1.92
M,216,Onomah,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,217,Robinson,4.4,4.4,Fulham,83,1.91,77,3.09,78,1.66,77,2.84,75,2.03
F,218,Muniz,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,219,Stansfield,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,220,Palhinha,5.0,5.0,Fulham,85,2.42,84,3.05,82,2.38,79,2.76,77,2.39
D,221,Cooper,4.4,4.4,Leeds,46,2.72,27,0.67,34,1.13,35,1.40,35,0.76
D,222,Ayling,4.5,4.5,Leeds,80,4.51,77,2.03,74,2.62,69,3.01,70,1.59
M,223,Klich,4.6,4.6,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,224,Forshaw,4.4,4.4,Leeds,0,0.00,0,0.00,1,0.08,7,0.32,11,0.46
M,225,Rodrigo,6.4,6.4,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,226,Dallas,4.9,4.9,Leeds,0,0.00,0,0.00,0,0.00,3,0.13,13,0.36
F,227,Bamford,7.2,7.2,Leeds,69,7.42,64,3.42,63,3.46,59,3.94,62,2.85
D,228,Llorente,4.4,4.4,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,229,Roberts,5.0,5.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,230,Koch,4.5,4.5,Leeds,41,1.51,78,1.88,72,2.35,74,2.95,72,1.52
M,231,James,6.0,6.0,Fulham,16,0.78,18,1.07,18,0.90,20,1.13,20,1.02
M,232,Raphinha,7.0,7.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,233,Harrison,5.8,5.8,Leeds,55,4.94,37,1.74,39,1.89,35,1.99,35,1.52
M,234,Shackleton,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,235,Struijk,4.5,4.5,Leeds,77,4.29,76,1.94,74,2.54,68,2.89,64,1.40
G,236,Klaesson,3.9,3.9,Leeds,0,0.00,0,0.00,0,0.02,0,0.02,1,0.04
F,237,Greenwood,4.1,4.1,Leeds,17,1.63,14,0.68,13,0.69,13,0.74,12,0.57
G,238,Meslier,4.5,4.5,Leeds,89,6.74,88,3.22,87,3.50,86,3.68,85,3.08
D,239,Firpo,4.5,4.5,Leeds,20,1.53,10,0.33,12,0.47,14,0.63,12,0.36
M,240,Summerville,4.2,4.2,Leeds,8,0.88,12,0.62,15,0.83,17,1.03,19,0.90
M,241,Bate,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,242,Gelhardt,5.1,5.1,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,243,Hjelde,3.9,3.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,244,Kristensen,4.8,4.8,Leeds,13,0.92,13,0.43,17,0.66,23,1.07,21,0.59
M,245,Roca,4.8,4.8,Leeds,70,4.81,66,2.25,61,2.21,55,2.31,58,1.91
M,246,Aaronson,5.4,5.4,Leeds,70,5.52,59,2.34,55,2.28,53,2.53,50,1.84
M,247,Gyabi,4.3,4.3,Leeds,1,0.09,1,0.06,1,0.06,1,0.06,1,0.04
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.4,4.4,Leicester,0,0.00,11,0.30,40,0.73,58,1.27,70,2.21
D,250,Bertrand,3.9,3.9,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,1,0.02
M,251,Albrighton,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,252,Mendy,4.3,4.3,Leicester,55,1.57,47,1.38,28,0.88,16,0.54,11,0.42
D,253,Vestergaard,3.9,3.9,Leicester,2,0.09,1,0.06,1,0.03,1,0.05,1,0.03
G,254,Ward,4.0,4.0,Leicester,88,3.32,86,3.24,86,3.07,85,3.09,85,3.36
F,255,Vardy,9.1,9.1,Leicester,38,2.00,57,2.96,56,2.42,58,2.58,59,3.03
D,256,Ricardo,4.3,4.3,Leicester,0,0.00,2,0.08,7,0.19,13,0.39,18,0.71
D,257,Amartey,4.2,4.2,Leicester,75,2.04,53,1.43,43,0.82,37,0.88,37,1.22
D,258,Castagne,4.5,4.5,Leicester,86,2.52,81,2.38,80,1.57,79,1.89,76,2.61
M,259,Tielemans,6.2,6.2,Leicester,83,2.91,78,2.71,76,2.35,71,2.31,71,2.56
M,260,Pérez,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
