Pos,ID,Name,BV,SV,Team,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts
D,20,Pablo Marí,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,21,Maitland-Niles,4.9,4.9,Arsenal,1,0.09,2,0.15,2,0.17,3,0.20,3,0.25
M,22,Torreira,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,23,Nelson,4.9,4.9,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,24,Turner,4.0,4.0,Arsenal,1,0.05,2,0.09,3,0.13,3,0.13,4,0.18
M,25,Fábio Vieira,5.8,5.8,Arsenal,7,0.45,10,0.66,15,0.87,20,0.99,21,1.27
D,26,Saliba,4.5,4.5,Arsenal,79,3.93,69,3.44,65,3.03,57,1.86,58,2.96
M,27,Marquinhos,4.9,4.9,Arsenal,0,0.02,1,0.06,0,0.01,1,0.05,1,0.06
F,28,Jesus,8.1,8.0,Arsenal,81,5.38,78,5.61,73,4.88,71,3.92,71,4.92
M,29,Coutinho,6.9,6.9,Aston Villa,35,1.87,63,3.48,64,2.69,60,2.46,59,2.98
F,30,Ings,7.0,7.0,Aston Villa,57,3.03,54,3.34,52,2.46,51,2.30,49,2.73
G,31,Martínez,5.0,5.0,Aston Villa,89,3.63,88,3.53,89,3.17,88,3.13,88,3.34
D,32,Chambers,4.5,4.5,Aston Villa,52,1.75,47,1.61,51,1.07,51,0.89,51,1.46
D,33,Digne,4.9,4.9,Aston Villa,85,3.24,82,3.32,80,1.94,77,1.56,76,2.58
M,34,Traoré,4.9,4.9,Aston Villa,4,0.32,4,0.33,4,0.30,5,0.33,7,0.47
G,35,Olsen,4.0,4.0,Aston Villa,1,0.04,2,0.07,1,0.05,2,0.06,2,0.09
M,36,Sanson,4.5,4.5,Aston Villa,8,0.40,9,0.46,10,0.46,13,0.57,12,0.58
M,37,McGinn,5.5,5.5,Aston Villa,84,2.59,80,2.60,78,2.13,76,2.02,76,2.29
D,38,Hause,4.4,4.4,Aston Villa,1,0.05,3,0.13,7,0.18,7,0.16,8,0.27
D,39,Mings,4.4,4.4,Aston Villa,86,2.74,83,2.68,80,1.55,79,1.33,76,2.08
F,40,Watkins,7.4,7.4,Aston Villa,75,3.31,72,3.65,74,2.87,71,2.65,72,3.29
M,41,Nakamba,4.5,4.5,Aston Villa,6,0.28,10,0.40,10,0.41,10,0.39,11,0.46
M,42,Buendía,6.0,6.0,Aston Villa,57,2.59,39,2.13,32,1.46,37,1.56,36,1.80
D,43,Cash,4.9,4.9,Aston Villa,64,2.23,80,2.85,78,1.69,75,1.34,76,2.29
D,44,Konsa,4.5,4.5,Aston Villa,49,1.73,49,1.74,47,1.07,48,0.93,50,1.50
M,45,Bailey,4.9,4.9,Aston Villa,37,1.85,33,1.88,36,1.59,38,1.60,38,1.90
M,46,Douglas Luiz,4.9,4.9,Aston Villa,21,0.69,21,0.72,23,0.70,24,0.74,27,0.90
M,47,Ramsey,5.4,5.4,Aston Villa,67,2.47,65,2.59,65,2.12,63,2.00,63,2.33
M,48,Chukwuemeka,4.5,4.5,Chelsea,1,0.07,1,0.09,1,0.12,1,0.05,1,0.09
M,49,Iroegbunam,4.5,4.5,Aston Villa,1,0.04,2,0.07,3,0.13,3,0.11,4,0.17
D,50,Diego Carlos,4.9,4.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,51,El Ghazi,4.9,4.9,Aston Villa,0,0.00,0,0.00,0,0.03,0,0.02,1,0.04
F,52,Davis,5.4,5.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,53,Kamara,5.0,5.0,Aston Villa,77,2.16,76,2.18,74,1.87,73,1.80,70,1.92
F,54,Archer,4.5,4.5,Aston Villa,10,0.45,12,0.63,13,0.56,15,0.58,14,0.65
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,56,Guilbert,4.0,4.0,Aston Villa,17,0.60,8,0.30,8,0.20,11,0.23,11,0.34
D,57,Smith,4.5,4.5,Bournemouth,80,1.79,69,1.13,66,2.58,60,2.21,59,2.14
M,58,Stanislas,4.9,4.9,Bournemouth,22,1.18,19,0.89,20,1.30,22,1.32,21,1.22
D,59,Fredericks,4.4,4.4,Bournemouth,2,0.06,15,0.34,22,0.88,30,1.15,38,1.43
M,60,Brooks,5.4,5.4,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,61,Lowe,5.4,5.4,Bournemouth,8,0.46,6,0.32,8,0.48,8,0.44,9,0.49
F,62,Moore,5.5,5.5,Bournemouth,51,2.05,28,1.01,27,1.30,26,1.25,30,1.33
M,63,Marcondes,4.9,4.9,Bournemouth,4,0.24,5,0.24,5,0.28,6,0.33,5,0.29
M,64,Lerma,5.0,5.0,Bournemouth,79,2.17,74,1.79,73,2.34,74,2.28,71,2.18
D,65,Stacey,4.4,4.4,Bournemouth,45,1.01,26,0.47,25,0.99,23,0.86,24,0.88
F,66,Solanke,5.9,5.9,Bournemouth,46,1.92,78,2.58,78,3.96,76,3.61,75,3.48
M,67,Cook,5.0,5.0,Bournemouth,40,1.27,40,1.18,42,1.45,41,1.42,40,1.38
M,68,Pearson,4.5,4.5,Bournemouth,57,1.53,53,1.34,51,1.54,54,1.59,52,1.53
M,69,Christie,5.5,5.5,Bournemouth,45,1.73,45,1.46,45,1.98,42,1.84,43,1.84
M,70,Billing,5.4,5.4,Bournemouth,50,1.81,54,1.60,54,2.22,53,2.13,52,2.02
D,71,Mepham,4.5,4.5,Bournemouth,71,1.42,64,1.06,63,2.21,59,1.94,62,2.02
G,72,Travers,4.5,4.5,Bournemouth,57,2.03,50,1.78,44,1.81,44,1.78,43,1.73
D,73,Kelly,4.5,4.5,Bournemouth,83,1.63,76,1.16,74,2.59,75,2.44,72,2.35
M,74,Dembélé,4.9,4.9,Bournemouth,10,0.48,8,0.33,9,0.49,12,0.59,10,0.49
M,75,Anthony,5.4,5.4,Bournemouth,20,0.94,19,0.80,22,1.16,24,1.20,20,0.99
D,76,Zemura,4.5,4.5,Bournemouth,43,0.95,69,1.09,66,2.50,67,2.34,59,2.06
G,77,Dennis,4.0,4.0,Bournemouth,0,0.01,1,0.02,0,0.01,0,0.01,0,0.00
D,78,Jansson,4.5,4.5,Brentford,85,2.70,82,3.29,79,2.38,77,2.78,76,2.27
M,79,Nørgaard,5.5,5.5,Brentford,79,2.50,76,2.60,74,2.27,74,2.55,72,2.29
F,80,Toney,7.1,7.0,Brentford,84,4.28,82,4.62,80,3.69,79,4.71,77,4.05
G,81,Raya,4.5,4.5,Brentford,89,3.58,89,3.88,88,3.45,88,3.65,86,3.36
D,82,Canós,5.0,5.0,Brentford,0,0.00,0,0.04,3,0.18,5,0.33,9,0.50
M,83,Dasilva,4.6,4.6,Brentford,63,2.67,56,2.65,48,2.02,48,2.40,49,2.17
D,84,Ajer,4.5,4.5,Brentford,0,0.00,1,0.02,6,0.21,13,0.52,23,0.80
D,85,Henry,4.5,4.5,Brentford,82,2.77,79,3.32,76,2.46,74,2.84,74,2.37
M,86,Janelt,5.5,5.5,Brentford,52,1.98,62,2.49,63,2.19,61,2.47,64,2.34
M,87,Ghoddos,5.0,5.0,Brentford,7,0.40,8,0.45,11,0.55,11,0.62,10,0.56
M,88,Jensen,5.0,5.0,Brentford,57,2.36,56,2.52,57,2.26,54,2.48,54,2.28
M,89,Wissa,5.4,5.4,Brentford,40,2.16,41,2.44,33,1.73,32,2.02,35,1.92
D,90,Roerslev,4.5,4.5,Brentford,44,1.43,43,1.71,42,1.31,44,1.58,40,1.21
D,91,Bech,4.5,4.5,Brentford,17,0.55,19,0.77,23,0.76,23,0.85,21,0.68
D,92,Pinnock,4.4,4.4,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,93,Onyeka,5.0,5.0,Brentford,16,0.72,18,0.81,22,0.91,23,1.03,23,0.98
M,94,Baptiste,4.5,4.5,Brentford,7,0.40,10,0.52,10,0.48,12,0.60,11,0.53
F,95,Mbeumo,6.0,6.0,Brentford,76,3.26,72,3.45,69,2.85,67,3.36,65,2.98
D,96,Goode,4.0,4.0,Brentford,0,0.01,0,0.01,1,0.03,1,0.03,1,0.03
F,97,Forss,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,98,Thompson,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,99,Bidstrup,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,100,Balcombe,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,101,Lallana,5.0,5.0,Brighton,47,1.92,41,1.94,42,1.83,40,1.84,44,1.94
G,102,Steele,4.0,4.0,Brighton,1,0.03,3,0.12,2,0.09,3,0.13,3,0.14
F,103,Welbeck,6.5,6.5,Brighton,74,3.32,68,3.56,65,3.07,65,3.31,64,3.02
M,104,Groß,5.7,5.7,Brighton,76,3.47,68,3.82,59,3.00,58,3.15,57,2.98
D,105,Duffy,4.5,4.5,Fulham,16,0.65,29,0.62,39,1.44,47,0.86,50,1.20
D,106,Dunk,4.5,4.5,Brighton,85,2.77,83,3.65,82,3.10,83,3.37,81,3.66
M,107,March,5.0,5.0,Brighton,69,2.35,41,1.72,39,1.53,39,1.59,41,1.64
D,108,Webster,4.5,4.5,Brighton,82,2.64,79,3.37,78,2.89,76,3.05,75,3.34
D,109,Veltman,4.5,4.5,Brighton,84,2.53,77,3.13,76,2.70,72,2.72,74,3.15
F,110,Maupay,6.3,6.3,Brighton,13,0.71,15,0.94,16,0.91,16,1.00,18,1.00
M,111,Trossard,6.5,6.5,Brighton,76,3.31,69,4.00,66,3.39,64,3.59,62,3.30
D,112,Cucurella,5.0,5.0,Chelsea,70,3.66,69,3.97,67,3.56,68,3.73,64,3.43
G,113,Sánchez,4.5,4.5,Brighton,89,3.54,87,3.78,88,3.66,87,3.71,87,3.94
D,114,Lamptey,4.5,4.5,Brighton,26,0.99,33,1.59,34,1.47,36,1.66,33,1.62
M,115,Alzate,4.5,4.5,Brighton,7,0.40,8,0.44,9,0.47,11,0.53,11,0.53
M,116,Mac Allister,5.5,5.5,Brighton,77,3.01,73,3.39,72,3.06,71,3.20,69,3.03
M,117,Moder,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,118,Mwepu,5.4,5.4,Brighton,31,1.49,42,2.11,42,1.95,44,2.14,44,2.06
M,119,Sarmiento,4.5,4.5,Brighton,3,0.17,2,0.13,4,0.21,3,0.22,4,0.24
M,120,Caicedo,5.0,5.0,Brighton,75,2.33,73,2.51,72,2.34,70,2.36,68,2.31
M,121,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,122,Roberts,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,123,Undav,5.4,5.4,Brighton,36,1.80,37,2.17,36,1.90,38,2.11,39,2.07
M,124,Mitoma,5.0,5.0,Brighton,3,0.17,3,0.15,3,0.14,3,0.15,3,0.16
F,125,Enciso,5.0,5.0,Brighton,7,0.34,6,0.31,7,0.36,9,0.42,10,0.48
M,126,Kozłowski,4.5,4.5,Brighton,1,0.06,2,0.08,2,0.11,3,0.13,3,0.15
D,127,Azpilicueta,5.0,5.0,Chelsea,49,2.39,46,2.42,47,2.29,44,2.23,44,2.21
D,128,Thiago Silva,5.5,5.5,Chelsea,79,3.55,78,3.87,76,3.52,72,3.48,74,3.49
D,129,Alonso,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,130,Jorginho,6.0,6.0,Chelsea,79,3.46,75,3.46,72,3.21,69,3.15,68,3.02
M,131,Barkley,5.0,5.0,Chelsea,2,0.13,3,0.23,3,0.17,2,0.17,2,0.15
M,132,Kovacic,4.9,4.9,Chelsea,4,0.18,22,0.95,29,1.20,45,1.85,58,2.30
G,133,Arrizabalaga,4.5,4.5,Chelsea,1,0.04,3,0.14,3,0.12,2,0.11,5,0.22
M,134,Kanté,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,135,Ziyech,5.8,5.8,Chelsea,16,1.03,17,1.19,19,1.23,20,1.34,17,1.11
M,136,Loftus-Cheek,5.0,5.0,Chelsea,45,1.99,45,2.11,43,1.93,44,2.00,39,1.78
F,137,Werner,7.9,7.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,138,Kenedy,4.0,4.0,Chelsea,3,0.30,4,0.36,4,0.38,7,0.55,5,0.41
D,139,Chilwell,6.0,6.0,Chelsea,40,2.27,39,2.42,44,2.56,46,2.78,51,3.00
M,140,Pulisic,5.9,5.9,Chelsea,22,1.36,27,1.72,26,1.59,29,1.78,28,1.70
D,141,Chalobah,4.9,4.9,Chelsea,18,0.85,21,1.08,21,1.01,21,1.06,21,1.09
M,142,Mount,7.9,7.9,Chelsea,81,4.98,78,5.14,75,4.68,73,4.74,72,4.46
D,143,Sarr,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,144,Hudson-Odoi,5.4,5.4,Chelsea,12,0.73,10,0.64,14,0.89,13,0.87,13,0.80
F,145,Havertz,7.9,7.9,Chelsea,66,3.69,62,3.67,63,3.49,61,3.56,62,3.38
D,146,James,6.1,6.0,Chelsea,78,4.54,76,4.95,73,4.39,73,4.59,72,4.40
G,147,Mendy,5.0,5.0,Chelsea,89,3.94,87,4.07,87,3.93,88,4.03,85,3.90
M,148,Gallagher,5.8,5.8,Chelsea,47,2.19,41,2.03,38,1.79,31,1.52,27,1.29
M,149,Gilmour,4.5,4.5,Chelsea,10,0.47,9,0.43,10,0.46,8,0.36,7,0.31
F,150,Broja,5.4,5.4,Chelsea,1,0.07,6,0.44,8,0.52,11,0.74,18,1.13
D,151,Ampadu,4.5,4.5,Chelsea,2,0.07,3,0.09,3,0.11,5,0.18,5,0.16
G,152,Guaita,4.5,4.5,Crystal Palace,88,3.82,87,3.13,86,3.75,86,3.34,86,3.42
D,153,Tomkins,4.0,4.0,Crystal Palace,0,0.01,3,0.08,7,0.28,11,0.34,12,0.42
M,154,McArthur,4.9,4.9,Crystal Palace,0,0.00,7,0.23,15,0.63,23,0.85,44,1.60
F,155,Benteke,5.5,5.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,156,Ward,4.5,4.5,Crystal Palace,17,0.63,21,0.36,21,0.82,22,0.64,21,0.67
D,157,Clyne,4.5,4.5,Crystal Palace,81,3.11,76,1.20,74,3.00,71,2.14,72,2.30
M,158,Milivojevic,4.5,4.5,Crystal Palace,19,0.79,19,0.65,21,0.89,18,0.70,16,0.66
M,159,Ayew,5.5,5.5,Crystal Palace,56,2.52,51,1.67,48,2.39,51,2.10,48,2.12
M,160,Zaha,7.0,7.0,Crystal Palace,82,4.49,78,2.64,76,4.49,76,3.51,72,3.74
M,161,Schlupp,5.0,5.0,Crystal Palace,69,2.60,68,1.90,64,2.56,61,2.11,58,2.21
G,162,Butland,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.01,1,0.04,1,0.02
M,163,Hughes,5.0,5.0,Crystal Palace,23,0.98,23,0.84,24,1.08,25,0.99,17,0.76
M,164,Riedewald,4.5,4.5,Crystal Palace,6,0.24,7,0.25,9,0.38,9,0.34,7,0.27
D,165,Andersen,4.5,4.5,Crystal Palace,86,3.36,82,1.23,79,3.26,78,2.34,76,2.46
F,166,Edouard,5.5,5.5,Crystal Palace,56,3.06,52,1.99,51,2.96,49,2.34,49,2.60
D,167,Guéhi,4.5,4.5,Crystal Palace,87,3.33,82,1.22,79,3.21,79,2.35,78,2.48
F,168,Mateta,5.4,5.4,Crystal Palace,33,1.98,33,1.39,34,2.09,34,1.75,32,1.82
M,169,Eze,5.5,5.5,Crystal Palace,71,3.33,69,2.21,67,3.33,65,2.64,63,2.82
D,170,Mitchell,4.5,4.5,Crystal Palace,80,3.07,78,1.22,72,2.93,72,2.17,73,2.33
M,171,Olise,5.5,5.5,Crystal Palace,35,1.86,46,1.69,46,2.51,43,2.00,45,2.23
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,173,Ebiowei,4.5,4.5,Crystal Palace,11,0.59,13,0.57,16,0.87,16,0.77,17,0.88
D,174,Ferguson,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,175,Johnstone,4.5,4.5,Crystal Palace,2,0.07,3,0.11,4,0.16,3,0.14,4,0.15
G,176,Begović,4.0,4.0,Everton,1,0.04,2,0.07,3,0.10,4,0.13,4,0.13
F,177,Rondón,5.0,5.0,Everton,33,1.99,32,1.64,32,1.64,34,1.49,33,1.46
D,178,Coleman,4.5,4.5,Everton,22,1.07,45,1.51,63,2.08,64,1.41,63,1.36
M,179,Townsend,5.5,5.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,180,Keane,4.4,4.4,Everton,10,0.49,15,0.49,15,0.51,19,0.45,19,0.45
M,181,Dele,5.4,5.4,Everton,31,2.07,32,1.76,33,1.83,35,1.63,31,1.42
G,182,Pickford,4.5,4.5,Everton,89,3.95,88,3.39,87,3.33,86,3.10,86,3.07
M,183,Allan,4.9,4.9,Everton,27,1.06,23,0.82,31,1.08,35,1.06,29,0.91
M,184,André Gomes,4.5,4.5,Everton,0,0.01,1,0.06,1,0.10,3,0.19,4,0.24
M,185,A.Doucouré,5.4,5.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,24,0.78
M,186,Iwobi,5.5,5.5,Everton,80,3.52,74,2.73,70,2.62,71,2.27,68,2.19
M,187,Gbamin,4.5,4.5,Everton,2,0.09,3,0.10,4,0.15,4,0.14,3,0.11
D,188,Mina,4.4,4.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,189,Gray,5.5,5.5,Everton,62,4.11,58,2.99,59,3.06,56,2.41,56,2.36
M,190,Davies,5.0,5.0,Everton,56,2.20,63,2.04,60,1.97,60,1.73,55,1.63
F,191,Calvert-Lewin,7.9,7.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,6,0.27
D,192,Holgate,4.5,4.5,Everton,68,2.81,66,1.84,67,1.82,63,1.13,62,1.11
D,193,Godfrey,4.4,4.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,194,Mykolenko,4.5,4.5,Everton,80,3.84,76,2.53,74,2.42,73,1.59,73,1.56
M,195,Gordon,5.5,5.5,Everton,75,4.17,73,3.22,71,3.16,70,2.58,70,2.56
D,196,Branthwaite,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,197,Patterson,4.0,4.0,Everton,70,3.31,49,1.58,34,1.11,33,0.74,35,0.77
D,198,Nkounkou,4.0,4.0,Everton,1,0.04,2,0.05,3,0.07,3,0.07,4,0.08
D,199,Tarkowski,4.5,4.5,Everton,85,3.74,83,2.43,81,2.34,79,1.46,76,1.39
M,200,Cairney,4.9,4.9,Fulham,49,2.41,41,1.63,44,2.07,46,1.75,45,1.80
D,201,Ream,4.5,4.5,Fulham,72,2.42,65,1.12,61,1.96,55,0.94,54,1.18
M,202,Knockaert,4.9,4.9,Fulham,3,0.23,2,0.14,3,0.20,3,0.20,4,0.23
M,203,Chalobah,4.5,4.5,Fulham,13,0.56,13,0.53,13,0.55,16,0.63,16,0.65
M,204,Kebano,5.5,5.5,Fulham,67,3.42,64,2.46,63,3.02,62,2.33,60,2.40
M,205,De Cordova-Reid,5.5,5.5,Fulham,51,2.35,64,2.26,64,2.78,64,2.19,64,2.32
D,206,Bryan,4.4,4.4,Fulham,21,0.87,21,0.52,23,0.93,24,0.57,26,0.76
G,207,Gazzaniga,4.0,4.0,Fulham,1,0.04,1,0.04,1,0.04,0,0.01,1,0.03
D,208,Kongolo,4.0,4.0,Fulham,0,0.01,2,0.06,3,0.11,5,0.13,4,0.12
D,209,Tosin,4.5,4.5,Fulham,79,2.76,71,1.23,71,2.37,67,1.14,64,1.44
F,210,Mitrović,6.6,6.6,Fulham,85,5.13,81,3.38,79,4.35,78,3.14,78,3.36
M,211,Reed,4.5,4.5,Fulham,74,2.38,71,1.93,70,2.18,64,1.75,65,1.85
M,212,Wilson,5.9,5.9,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,213,Rodák,4.5,4.5,Fulham,77,3.14,59,2.09,49,2.01,29,1.02,32,1.17
M,214,Cavaleiro,4.9,4.9,Fulham,4,0.22,2,0.12,3,0.20,4,0.19,4,0.19
D,215,Tete,4.5,4.5,Fulham,62,2.36,47,0.93,35,1.32,23,0.52,23,0.63
M,216,Onomah,4.5,4.5,Fulham,8,0.48,7,0.37,7,0.38,7,0.35,9,0.44
D,217,Robinson,4.5,4.5,Fulham,69,2.53,68,1.23,65,2.25,62,1.09,60,1.40
F,218,Muniz,5.4,5.4,Fulham,30,1.33,25,0.97,27,1.19,26,1.01,27,1.07
F,219,Stansfield,4.5,4.5,Fulham,4,0.26,5,0.22,6,0.34,6,0.28,7,0.34
M,220,Palhinha,5.0,5.0,Fulham,82,2.66,77,2.06,76,2.38,76,1.98,73,2.01
D,221,Cooper,4.5,4.5,Leeds,14,0.33,43,1.20,70,2.79,71,2.02,66,2.84
D,222,Ayling,4.5,4.5,Leeds,0,0.00,1,0.02,10,0.43,17,0.57,36,1.72
M,223,Klich,4.9,4.9,Leeds,24,1.15,25,1.20,24,1.30,26,1.26,24,1.37
M,224,Forshaw,4.5,4.5,Leeds,12,0.43,12,0.45,12,0.49,13,0.51,11,0.47
M,225,Rodrigo,6.2,6.2,Leeds,75,3.45,62,3.11,52,3.32,44,2.44,41,2.92
D,226,Dallas,5.0,5.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,227,Bamford,7.4,7.4,Leeds,11,0.65,46,2.51,64,4.17,63,3.63,60,4.36
D,228,Llorente,4.5,4.5,Leeds,81,1.77,76,2.14,68,2.75,65,1.89,64,2.82
M,229,Roberts,5.0,5.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,230,Koch,4.5,4.5,Leeds,78,1.77,57,1.60,40,1.64,38,1.17,31,1.41
M,231,James,6.0,6.0,Leeds,38,1.67,28,1.35,25,1.41,28,1.44,29,1.73
M,232,Raphinha,7.0,7.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,233,Harrison,6.0,6.0,Leeds,69,2.76,66,2.81,61,3.21,61,2.80,60,3.39
M,234,Shackleton,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,235,Struijk,4.5,4.5,Leeds,80,1.77,76,2.14,66,2.69,59,1.73,45,1.98
G,236,Klaesson,4.0,4.0,Leeds,0,0.01,2,0.08,2,0.10,3,0.12,3,0.12
F,237,Greenwood,4.5,4.5,Leeds,7,0.34,6,0.30,4,0.25,6,0.30,6,0.35
G,238,Meslier,4.5,4.5,Leeds,90,3.22,88,3.31,87,3.71,87,3.28,87,3.78
D,239,Firpo,4.5,4.5,Leeds,0,0.00,1,0.03,14,0.64,20,0.71,42,2.08
M,240,Summerville,4.5,4.5,Leeds,1,0.08,2,0.11,2,0.16,4,0.23,3,0.23
M,241,Bate,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,242,Gelhardt,5.4,5.4,Leeds,37,1.67,21,1.12,17,1.08,17,1.02,21,1.44
D,243,Hjelde,4.0,4.0,Leeds,16,0.47,16,0.55,12,0.51,13,0.44,9,0.38
D,244,Kristensen,4.9,4.9,Leeds,85,1.92,84,2.40,79,3.35,76,2.32,75,3.46
M,245,Roca,5.0,5.0,Leeds,76,2.27,71,2.19,70,2.45,68,2.19,69,2.58
M,246,Aaronson,5.5,5.5,Leeds,77,2.76,65,2.51,60,2.79,62,2.52,64,3.13
M,247,Gyabi,4.5,4.5,Leeds,1,0.03,1,0.04,1,0.03,1,0.05,1,0.03
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.5,4.5,Leicester,78,3.02,75,1.40,71,2.15,69,2.04,66,2.40
D,250,Bertrand,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
M,251,Albrighton,5.0,5.0,Leicester,15,0.75,15,0.58,17,0.76,16,0.69,17,0.78
M,252,Mendy,4.5,4.5,Leicester,19,0.73,21,0.69,21,0.73,24,0.82,25,0.89
D,253,Vestergaard,4.0,4.0,Leicester,10,0.44,11,0.26,14,0.48,6,0.22,7,0.28
G,254,Ward,4.0,4.0,Leicester,85,3.58,85,3.02,82,3.16,81,3.13,80,3.33
F,255,Vardy,9.5,9.5,Leicester,73,5.10,69,2.87,69,4.01,67,3.48,67,4.14
D,256,Ricardo,4.4,4.4,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,257,Amartey,4.5,4.5,Leicester,64,2.46,58,1.13,56,1.69,36,1.14,38,1.46
D,258,Castagne,4.5,4.5,Leicester,83,3.40,80,1.55,78,2.47,75,2.36,76,2.94
M,259,Tielemans,6.5,6.5,Leicester,67,3.13,67,2.10,65,2.60,65,2.40,64,2.69
M,260,Pérez,4.9,4.9,Leicester,7,0.51,10,0.51,11,0.65,11,0.59,13,0.75
